step,discrete_energy,gap,entropy
0,-27.0,1802.0,707.28271484375
1,449.0,2278.0,701.5621337890625
2,639.0,2468.0,676.9898681640625
3,-465.0,1364.0,629.39111328125
4,607.0,2436.0,564.8515014648438
5,509.0,2338.0,503.5641784667969
6,201.0,2030.0,457.7591552734375
7,-227.0,1602.0,429.5455627441406
8,451.0,2280.0,418.0677185058594
9,363.0,2192.0,422.1975708007813
10,-57.0,1772.0,440.23638916015625
11,-303.0,1526.0,469.6824340820313
12,129.0,1958.0,507.45562744140625
13,145.0,1974.0,549.5357666015625
14,-215.0,1614.0,590.277099609375
15,-165.0,1664.0,623.733154296875
16,-3.0,1826.0,646.3364868164062
17,-245.0,1584.0,657.2266845703125
18,-197.0,1632.0,656.9644165039062
19,-69.0,1760.0,647.1266479492188
20,-351.0,1478.0,629.7515869140625
21,-301.0,1528.0,607.4818725585938
22,-143.0,1686.0,584.2304077148438
23,-303.0,1526.0,564.3311767578125
24,-353.0,1476.0,551.19775390625
25,-327.0,1502.0,546.731689453125
26,-423.0,1406.0,551.0289306640625
27,-395.0,1434.0,562.466796875
28,-351.0,1478.0,578.2203369140625
29,-437.0,1392.0,594.8208618164062
30,-367.0,1462.0,608.8372802734375
31,-393.0,1436.0,617.6439819335938
32,-377.0,1452.0,619.9346313476562
33,-297.0,1532.0,615.9525756835938
34,-279.0,1550.0,607.3117065429688
35,-189.0,1640.0,596.6439208984375
36,-297.0,1532.0,586.9503173828125
37,-265.0,1564.0,580.81494140625
38,-351.0,1478.0,579.683837890625
39,-177.0,1652.0,583.3674926757812
40,-225.0,1604.0,590.2342529296875
41,-209.0,1620.0,597.7529296875
42,-115.0,1714.0,603.3858032226562
43,33.0,1862.0,605.460205078125
44,35.0,1864.0,603.7090454101562
45,119.0,1948.0,599.2833251953125
46,279.0,2108.0,594.259033203125
47,293.0,2122.0,590.7567138671875
48,191.0,2020.0,590.066650390625
49,307.0,2136.0,592.1217651367188
50,443.0,2272.0,595.61572265625
51,507.0,2336.0,598.6880493164062
52,563.0,2392.0,599.9020385742188
53,693.0,2522.0,598.929931640625
54,641.0,2470.0,596.6393432617188
55,661.0,2490.0,594.5242309570312
56,755.0,2584.0,593.7802124023438
57,669.0,2498.0,594.6341552734375
58,725.0,2554.0,596.2913818359375
59,787.0,2616.0,597.5430908203125
60,735.0,2564.0,597.6177368164062
61,657.0,2486.0,596.6829223632812
62,701.0,2530.0,595.601318359375
63,803.0,2632.0,595.23583984375
64,625.0,2454.0,595.7530517578125
65,727.0,2556.0,596.560791015625
66,723.0,2552.0,596.9088745117188
67,689.0,2518.0,596.5701293945312
68,677.0,2506.0,595.99755859375
69,705.0,2534.0,595.8189086914062
70,725.0,2554.0,596.146728515625
71,729.0,2558.0,596.5154418945312
72,779.0,2608.0,596.4979858398438
73,709.0,2538.0,596.20849609375
74,741.0,2570.0,596.0796508789062
75,763.0,2592.0,596.2399291992188
76,629.0,2458.0,596.386474609375
77,747.0,2576.0,596.3284301757812
78,691.0,2520.0,596.22021484375
79,733.0,2562.0,596.2373046875
80,717.0,2546.0,596.2999267578125
81,637.0,2466.0,596.2957763671875
82,781.0,2610.0,596.2752685546875
83,715.0,2544.0,596.2787475585938
84,643.0,2472.0,596.2677001953125
85,679.0,2508.0,596.2860717773438
86,721.0,2550.0,596.3048706054688
87,693.0,2522.0,596.2467651367188
88,599.0,2428.0,596.290283203125
89,753.0,2582.0,596.2984008789062
90,613.0,2442.0,596.265869140625
91,635.0,2464.0,596.281982421875
92,539.0,2368.0,596.309326171875
93,605.0,2434.0,596.248046875
94,633.0,2462.0,596.2843017578125
95,653.0,2482.0,596.2518310546875
96,637.0,2466.0,596.2615966796875
97,483.0,2312.0,596.1881103515625
98,643.0,2472.0,596.38671875
99,579.0,2408.0,596.0571899414062
100,637.0,2466.0,596.301513671875
101,731.0,2560.0,596.2741088867188
102,721.0,2550.0,596.1163940429688
103,645.0,2474.0,596.24560546875
104,665.0,2494.0,596.25048828125
105,577.0,2406.0,596.2178955078125
106,647.0,2476.0,596.2313232421875
107,563.0,2392.0,596.3117065429688
108,471.0,2300.0,596.1604614257812
109,635.0,2464.0,596.3509521484375
110,559.0,2388.0,596.245849609375
111,699.0,2528.0,596.1643676757812
112,559.0,2388.0,596.4081420898438
113,545.0,2374.0,596.1642456054688
114,655.0,2484.0,596.2373046875
115,487.0,2316.0,596.3695678710938
116,587.0,2416.0,596.160888671875
117,559.0,2388.0,596.2898559570312
118,491.0,2320.0,596.2809448242188
119,503.0,2332.0,596.2503051757812
120,489.0,2318.0,596.2595825195312
121,351.0,2180.0,596.2562255859375
122,333.0,2162.0,596.292724609375
123,385.0,2214.0,596.1898803710938
124,331.0,2160.0,596.3089599609375
125,251.0,2080.0,596.2076416015625
126,301.0,2130.0,596.203857421875
127,203.0,2032.0,596.2203369140625
128,151.0,1980.0,596.0958251953125
129,155.0,1984.0,596.0726318359375
130,83.0,1912.0,595.8997192382812
131,-15.0,1814.0,595.6832275390625
132,-117.0,1712.0,595.4571533203125
133,-217.0,1612.0,595.0404052734375
134,-257.0,1572.0,594.483642578125
135,-271.0,1558.0,594.1129150390625
136,-431.0,1398.0,593.385986328125
