instance,nodes,edges,mode,gamma_mode,gamma_max,gamma_min,n_steps,replicas,seed,lr,beta_min,beta_max,best_cut,best_value,gap,percent_accuracy,best_step,best_replica,runtime_sec,vanilla_cut,vanilla_gap,vanilla_percent_accuracy,vanilla_runtime_sec,delta_cut_vs_vanilla,delta_gap_vs_vanilla,delta_accuracy_vs_vanilla,runtime_ratio_vs_vanilla
G16,800,4672,qefem_anneal,anneal,1.0,0.0,1000,128,0,0.01,2.0,12500.0,3027.0,3052,25.0,99.18086500655308,519,81,20.05973982810974,2995.0,57.0,98.13237221494104,4.5252580642700195,32.0,32.0,1.0484927916120341,4.432838866471503
