instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G27,0,2.0,1.0,-692.09716796875,-692.09716796875,-21.0,-21.0,-89.34375,123.0,123.0,1386.1943359375,-20.000038146972656,0.010099499486386776,0.010054475627839565,0.010143536143004894,0.010099247097969055,0.010099247097969055,-1.538753338081733e-07,6.969826063141227e-05,0.038937605917453766,3.9579434087499976e-05
G27,1,14.510510444641113,0.9989989995956421,-94.70849609375,-94.70849609375,-21.0,-21.0,-74.078125,130.0,130.0,1386.1923828125,-20.178274154663086,0.010199987329542637,0.010154515504837036,0.010244457051157951,0.010199971497058868,0.010199971497058868,-3.020039684997755e-08,1.491928742325399e-05,0.03945055231451988,0.0002822050009854138
G27,2,27.021020889282227,0.9979979991912842,-50.659542083740234,-50.659542083740234,-21.0,-21.0,-111.3828125,109.0,130.0,1386.190185546875,-20.359102249145508,0.010301503352820873,0.010255583561956882,0.010346410796046257,0.010301397182047367,0.010301397182047367,1.0278181150624732e-07,4.573323894874193e-05,0.039812732487916946,7.10440581315197e-05
G27,3,39.531532287597656,0.9969969987869263,-34.60630416870117,-34.60630416870117,-21.0,-21.0,-105.828125,154.0,154.0,1386.188232421875,-20.540924072265625,0.010404073633253574,0.010357700288295746,0.010449424386024475,0.01040392741560936,0.01040392741560936,1.2821365658055583e-07,5.3380910685518757e-05,0.04016886278986931,0.00018463133892510086
G27,4,52.04204177856445,0.9959959983825684,-26.360427856445312,-26.360427856445312,-21.0,-21.0,-90.5390625,112.0,154.0,1386.18603515625,-20.724538803100586,0.010507723316550255,0.010460893623530865,0.010553520172834396,0.010507662780582905,0.010507662780582905,8.527185713091967e-08,3.391199425095692e-05,0.040526192635297775,0.00021741200180258602
G27,5,64.55255126953125,0.9949949979782104,-21.383869171142578,-21.383869171142578,-21.0,-21.0,-79.484375,70.0,154.0,1386.183837890625,-20.91014289855957,0.010612478479743004,0.010565187782049179,0.010658727958798409,0.010612470097839832,0.010612470097839832,1.2338404076217557e-08,1.0842193660209887e-05,0.04088636860251427,0.00014063785783946514
G27,6,77.06306457519531,0.9939939975738525,-18.08509063720703,-18.08509063720703,-21.0,-21.0,-136.859375,118.0,154.0,1386.181640625,-21.097463607788086,0.010718369856476784,0.010670612566173077,0.01076507568359375,0.010718327015638351,0.010718327015638351,-5.775670430807622e-08,2.9472676033037715e-05,0.04124930873513222,5.516596866073087e-05
G27,7,89.57357025146484,0.9929929971694946,-15.761764526367188,-15.761764526367188,-21.0,-21.0,-123.390625,113.0,154.0,1386.179443359375,-21.28644561767578,0.010825423523783684,0.010777193121612072,0.010872590355575085,0.010825341567397118,0.010825341567397118,-9.582140592101496e-08,4.087861088919453e-05,0.04161510616540909,0.00011983696458628401
G27,8,102.0840835571289,0.9919919967651367,-14.056079864501953,-14.056079864501953,-21.0,-21.0,-109.5859375,99.0,154.0,1386.177001953125,-21.47730255126953,0.01093366276472807,0.010884955525398254,0.010981297120451927,0.01093360036611557,0.01093360036611557,-9.23331384683479e-08,3.517498043947853e-05,0.041984256356954575,0.0001652277569519356
G27,9,114.59459686279297,0.9909909963607788,-12.766534805297852,-12.766534805297852,-21.0,-21.0,-19.203125,170.0,170.0,1386.1748046875,-21.670198440551758,0.01104312390089035,0.01099393516778946,0.011091228574514389,0.011043103411793709,0.011043103411793709,-5.464075059080642e-08,1.9444365534582175e-05,0.04235714673995972,0.00014467172150034457
G27,10,127.1051025390625,0.9899899959564209,-11.770841598510742,-11.770841598510742,-21.0,-21.0,-281.2734375,-45.0,170.0,1386.17236328125,-21.865123748779297,0.011153830215334892,0.011104153469204903,0.011202412657439709,0.011153822764754295,0.011153822764754295,8.229590342523352e-10,8.91646595846396e-06,0.04273378849029541,8.170377986971289e-05
G27,11,139.61561584472656,0.988988995552063,-10.990488052368164,-10.990488052368164,-21.0,-21.0,-147.71875,93.0,170.0,1386.169921875,-22.062015533447266,0.011265815235674381,0.01121564581990242,0.011314879171550274,0.011265784502029419,0.011265784502029419,5.237847133798823e-08,2.561117617005948e-05,0.0431140698492527,5.265972504275851e-05
G27,12,152.12612915039062,0.9879879951477051,-10.372880935668945,-10.372880935668945,-21.0,-21.0,-123.3203125,63.0,170.0,1386.16748046875,-22.26091957092285,0.011379104107618332,0.011328436434268951,0.011428656056523323,0.011379057541489601,0.011379057541489601,8.046943378303695e-08,3.1545885576633736e-05,0.043498098850250244,0.00010279022535542026
G27,13,164.6366424560547,0.9869869947433472,-9.881503105163574,-9.881503105163574,-21.0,-21.0,18.4140625,238.0,238.0,1386.164794921875,-22.461963653564453,0.011493731290102005,0.011442557908594608,0.011543776839971542,0.011493696831166744,0.011493696831166744,7.523751577309667e-08,2.636901626829058e-05,0.043886128813028336,0.00012779716053046286
G27,14,177.1471405029297,0.9859859943389893,-9.490167617797852,-9.490167617797852,-21.0,-21.0,-53.1796875,116.0,238.0,1386.162109375,-22.665246963500977,0.011609728448092937,0.0115580465644598,0.011660273186862469,0.011609717272222042,0.011609717272222042,4.1249766269402244e-08,1.5433208318427205e-05,0.04427836090326309,0.00010974718315992504
G27,15,189.65765380859375,0.9849849939346313,-9.17953872680664,-9.17953872680664,-21.0,-21.0,-269.8046875,-75.0,238.0,1386.15966796875,-22.87079429626465,0.011727125383913517,0.011674926616251469,0.011778175830841064,0.01172711979597807,0.01172711979597807,-5.847608175457708e-09,8.365985195268877e-06,0.0446748323738575,6.465031765401363e-05
G27,16,202.1681671142578,0.9839839935302734,-8.935050010681152,-8.935050010681152,-21.0,-21.0,-123.5546875,106.0,238.0,1386.15673828125,-23.078598022460938,0.011845959350466728,0.011793237179517746,0.01189751923084259,0.011845939792692661,0.011845939792692661,-4.6912663975717805e-08,2.0310455511207692e-05,0.04507553204894066,4.690272908192128e-05
G27,17,214.67868041992188,0.9829829931259155,-8.745594024658203,-8.745594024658203,-21.0,-21.0,10.4609375,187.0,238.0,1386.154052734375,-23.288715362548828,0.011966251768171787,0.011913007125258446,0.012018328532576561,0.011966223828494549,0.011966223828494549,-6.53780460879716e-08,2.455195863149129e-05,0.04548058286309242,8.167092164512724e-05
G27,18,227.18919372558594,0.9819819927215576,-8.6025390625,-8.6025390625,-21.0,-21.0,-38.765625,183.0,238.0,1386.151123046875,-23.501232147216797,0.012088047340512276,0.01203426718711853,0.012140649370849133,0.012088027782738209,0.012088027782738209,-5.5265118703573535e-08,2.0965098883607425e-05,0.04589013755321503,0.00010019001638283953
G27,19,239.69969177246094,0.9809809923171997,-8.499102592468262,-8.499102592468262,-21.0,-21.0,-54.234375,129.0,238.0,1386.148193359375,-23.71624755859375,0.012211373075842857,0.012157049961388111,0.012264503166079521,0.01221136562526226,0.01221136562526226,-2.42338842326717e-08,1.231661644851556e-05,0.04630438610911369,8.662227628519759e-05
G27,20,252.210205078125,0.9799799919128418,-8.429779052734375,-8.429779052734375,-21.0,-21.0,-206.28125,2.0,238.0,1386.145263671875,-23.933786392211914,0.012336265295743942,0.012281392700970173,0.01238993275910616,0.012336261570453644,0.012336261570453644,1.2550993133686461e-08,7.5987595664628316e-06,0.046723373234272,5.188820432522334e-05
