instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G11,0,2.0,1.0,-302.23883056640625,-302.23883056640625,17.0,17.0,10.578125,64.0,64.0,554.4776611328125,-7.999996185302734,0.010099474340677261,0.010056464932858944,0.010143181309103966,0.010099222883582115,0.010099222883582115,7.033266768985413e-08,6.968492380110547e-05,0.024626243859529495,2.4978355213534087e-05
G11,1,14.510510444641113,0.9989989995956421,-63.28337860107422,-63.28337860107422,17.0,17.0,14.703125,70.0,70.0,554.4769287109375,-8.071290969848633,0.010199961252510548,0.010156523436307907,0.010244099423289299,0.010199946351349354,0.010199946351349354,6.967677279590134e-08,1.4889919839333743e-05,0.02495066076517105,0.0001782864419510588
G11,2,27.021020889282227,0.9979979991912842,-45.663795471191406,-45.663795471191406,17.0,17.0,9.078125,64.0,70.0,554.47607421875,-8.143621444702148,0.010301477275788784,0.010257611982524395,0.01034605037420988,0.010301372036337852,0.010301372036337852,-2.6585825096958615e-08,4.57631322205998e-05,0.025179721415042877,4.482695658225566e-05
G11,3,39.531532287597656,0.9969969987869263,-39.24250030517578,-39.24250030517578,17.0,17.0,10.734375,64.0,70.0,554.4752197265625,-8.216349601745605,0.010404047556221485,0.0103597491979599,0.010449059307575226,0.010403902269899845,0.010403902269899845,-8.457766398350941e-08,5.3365176427178085e-05,0.02540495991706848,0.0001166990477940999
G11,4,52.04204177856445,0.9959959983825684,-35.944149017333984,-35.944149017333984,17.0,17.0,11.75,86.0,86.0,554.474365234375,-8.289794921875,0.01050769817084074,0.010462962090969086,0.010553152300417423,0.010507635772228241,0.010507635772228241,-7.091863807318077e-08,3.3898417314048856e-05,0.025630954653024673,0.00013733097875956446
G11,5,64.55255126953125,0.9949949979782104,-33.95352554321289,-33.95352554321289,17.0,17.0,14.5,64.0,86.0,554.4735107421875,-8.364036560058594,0.01061245333403349,0.010567276738584042,0.010658356361091137,0.010612444952130318,0.010612444952130318,-2.5755356958256925e-08,1.0856830158445518e-05,0.025858750566840172,8.880245877662674e-05
G11,6,77.06306457519531,0.9939939975738525,-32.63401412963867,-32.63401412963867,17.0,17.0,7.765625,58.0,86.0,554.47265625,-8.43896484375,0.01071834284812212,0.010672721080482006,0.01076470036059618,0.010718300007283688,0.010718300007283688,2.496432394138992e-08,2.949117151729297e-05,0.02608829364180565,3.4821958251995966e-05
G11,7,89.57357025146484,0.9929929971694946,-31.70468521118164,-31.70468521118164,17.0,17.0,8.375,72.0,86.0,554.4718017578125,-8.514557838439941,0.01082539651542902,0.010779323056340218,0.010872210375964642,0.010825314559042454,0.010825314559042454,5.4260016923990406e-08,4.08932137361262e-05,0.02631963975727558,7.572577305836603e-05
G11,8,102.0840835571289,0.9919919967651367,-31.022411346435547,-31.022411346435547,17.0,17.0,10.15625,84.0,86.0,554.4708251953125,-8.590900421142578,0.01093363482505083,0.010887106880545616,0.010980913415551186,0.010933573357760906,0.010933573357760906,5.252436352520817e-08,3.5198430850869045e-05,0.026553113013505936,0.00010440846381243318
G11,9,114.59459686279297,0.9909909963607788,-30.506591796875,-30.506591796875,17.0,17.0,20.546875,78.0,86.0,554.4698486328125,-8.668058395385742,0.011043095029890537,0.010996106080710888,0.011090842075645924,0.011043076403439045,0.011043076403439045,3.131759740426787e-08,1.9365041225682944e-05,0.026788948103785515,9.138694440480322e-05
G11,10,127.1051025390625,0.9899899959564209,-30.10831642150879,-30.10831642150879,17.0,17.0,-3.46875,50.0,86.0,554.468994140625,-8.746028900146484,0.011153802275657654,0.011106347665190697,0.011202020570635796,0.011153792962431908,0.011153792962431908,2.3725044151490238e-09,8.912340490496717e-06,0.027027156203985214,5.1506875024642795e-05
G11,11,139.61561584472656,0.988988995552063,-29.796175003051758,-29.796175003051758,17.0,17.0,6.078125,74.0,86.0,554.468017578125,-8.824784278869629,0.011265788227319717,0.01121786143630743,0.011314484290778637,0.01126575656235218,0.01126575656235218,-2.173972646346556e-08,2.5663477572379634e-05,0.027267666533589363,3.320977702969685e-05
G11,12,152.12612915039062,0.9879879951477051,-29.549131393432617,-29.549131393432617,17.0,17.0,7.421875,74.0,86.0,554.4669189453125,-8.904346466064453,0.011379077099263668,0.011330673471093178,0.011428257450461388,0.011379029601812363,0.011379029601812363,-3.321823527357992e-08,3.1609120924258605e-05,0.027510549873113632,6.502511678263545e-05
G11,13,164.6366424560547,0.9869869947433472,-29.352581024169922,-29.352581024169922,17.0,17.0,27.78125,88.0,88.0,554.4659423828125,-8.984763145446777,0.011493702419102192,0.0114448182284832,0.01154337264597416,0.011493667960166931,0.011493667960166931,-3.168598894376373e-08,2.6263307518092915e-05,0.02775595895946026,8.076959056779742e-05
G11,14,177.1471405029297,0.9859859943389893,-29.196044921875,-29.196044921875,17.0,17.0,14.296875,74.0,88.0,554.46484375,-9.06607723236084,0.011609699577093124,0.011560327373445034,0.011659866198897362,0.011609687469899654,0.011609687469899654,-2.0798179178882492e-08,1.5436624380527064e-05,0.028004027903079987,6.925727939233184e-05
G11,15,189.65765380859375,0.9849849939346313,-29.071792602539062,-29.071792602539062,17.0,17.0,-4.390625,52.0,88.0,554.4638671875,-9.148295402526855,0.011727096512913704,0.011677232570946217,0.011777765117585659,0.011727090924978256,0.011727090924978256,-5.5255608977233805e-09,8.39196945889853e-06,0.028254777193069458,4.0760660340311006e-05
G11,16,202.1681671142578,0.9839839935302734,-28.9739990234375,-28.9739990234375,17.0,17.0,5.859375,76.0,88.0,554.4627685546875,-9.231416702270508,0.01184592954814434,0.01179556455463171,0.011897104792296886,0.011845909990370274,0.011845909990370274,9.79782743826263e-09,2.038559796346817e-05,0.028508203104138374,2.976488758577034e-05
G11,17,214.67868041992188,0.9829829931259155,-28.898212432861328,-28.898212432861328,17.0,17.0,24.6875,86.0,88.0,554.4615478515625,-9.31546401977539,0.0119662219658494,0.011915352195501328,0.012017911300063133,0.011966194957494736,0.011966194957494736,2.102982676888132e-08,2.44714246946387e-05,0.028764378279447556,5.1646875363076106e-05
G11,18,227.18919372558594,0.9819819927215576,-28.840991973876953,-28.840991973876953,17.0,17.0,13.796875,70.0,88.0,554.46044921875,-9.400470733642578,0.012088017538189888,0.012036636471748352,0.012140224687755108,0.012087997980415821,0.012087997980415821,2.5386800217575e-08,2.09836052817991e-05,0.02902340143918991,6.325021240627393e-05
G11,19,239.69969177246094,0.9809809923171997,-28.799617767333984,-28.799617767333984,17.0,17.0,15.0,86.0,88.0,554.459228515625,-9.48647689819336,0.01221134141087532,0.012159443460404873,0.012264076620340347,0.012211334891617298,0.012211334891617298,2.182407499162764e-08,1.2381028682284523e-05,0.02928539551794529,5.470442556543276e-05
G11,20,252.210205078125,0.9799799919128418,-28.771888732910156,-28.771888732910156,17.0,17.0,-4.984375,46.0,88.0,554.4581298828125,-9.573491096496582,0.01233623456209898,0.01228381134569645,0.012389500625431538,0.012336230836808681,0.012336230836808681,1.0478435896743576e-08,7.585777439089725e-06,0.02955038473010063,3.285621278337203e-05
G11,21,264.7207336425781,0.9789789915084839,-28.756025314331055,-28.756025314331055,17.0,17.0,19.546875,94.0,94.0,554.456787109375,-9.661528587341309,0.012462723068892956,0.012409769929945469,0.012516528367996216,0.012462710961699486,0.012462710961699486,-5.537314162751272e-09,1.6776493794168346e-05,0.02981841191649437,2.537818181735929e-05
G11,22,277.2312316894531,0.977977991104126,-28.750579833984375,-28.750579833984375,17.0,17.0,12.5,60.0,94.0,554.45556640625,-9.750605583190918,0.012590846978127956,0.012537355534732342,0.012645198032259941,0.012590830214321613,0.012590830214321613,-2.0376642595465455e-08,1.9880355466739275e-05,0.030089525505900383,4.278129927115515e-05
G11,23,289.7417297363281,0.9769769906997681,-28.754377365112305,-28.754377365112305,17.0,17.0,13.8125,62.0,94.0,554.454345703125,-9.840761184692383,0.01272063609212637,0.01266660075634718,0.012775540351867676,0.012720624916255474,0.012720624916255474,-2.788323705260609e-08,1.609940591151826e-05,0.030363842844963074,5.08958546561189e-05
G11,24,302.25225830078125,0.9759759902954102,-28.76642417907715,-28.76642417907715,17.0,17.0,9.515625,64.0,94.0,554.4530029296875,-9.93202018737793,0.012852133251726627,0.01279754750430584,0.012907599098980427,0.012852130457758904,0.012852130457758904,-2.370957652431116e-08,8.617968887847383e-06,0.03064143843948841,4.188299135421403e-05
G11,25,314.76275634765625,0.9749749898910522,-28.78589630126953,-28.78589630126953,17.0,17.0,14.015625,80.0,94.0,554.45166015625,-10.024404525756836,0.012985370121896267,0.01293022371828556,0.013041402213275433,0.012985366396605968,0.012985366396605968,-8.229226189371275e-09,8.392918061872479e-06,0.03092237375676632,2.359977224841714e-05
G11,26,327.2732849121094,0.9739739894866943,-28.81207847595215,-28.81207847595215,17.0,17.0,10.546875,64.0,94.0,554.4503173828125,-10.117927551269531,0.013120383024215698,0.013064670376479626,0.013176989741623402,0.013120374642312527,0.013120374642312527,1.2400985127669628e-08,1.5100163182069082e-05,0.031206687912344933,2.4064780518529005e-05
G11,27,339.7837829589844,0.9729729890823364,-28.844385147094727,-28.844385147094727,17.0,17.0,9.09375,54.0,94.0,554.4488525390625,-10.212615013122559,0.013257211074233055,0.013200925663113594,0.013314398936927319,0.013257200829684734,0.013257200829684734,2.8317185041260018e-08,1.5660432836739346e-05,0.03149445727467537,3.805221786024049e-05
G11,28,352.2942810058594,0.9719719886779785,-28.882320404052734,-28.882320404052734,17.0,17.0,7.546875,54.0,94.0,554.4473876953125,-10.308502197265625,0.013395885936915874,0.013339023105800152,0.013453667052090168,0.013395881280303001,0.013395881280303001,3.082254096398174e-08,1.0982812455040403e-05,0.031785786151885986,4.033303775941022e-05
G11,29,364.8048095703125,0.9709709882736206,-28.925453186035156,-28.925453186035156,17.0,17.0,9.328125,60.0,94.0,554.4459228515625,-10.405611038208008,0.013536453247070312,0.013478999026119709,0.01359483040869236,0.013536451384425163,0.013536451384425163,1.7225838533363458e-08,5.761610736954026e-06,0.03208073228597641,2.9029632059973665e-05
G11,30,377.3153076171875,0.9699699878692627,-28.973407745361328,-28.973407745361328,17.0,17.0,7.9375,64.0,94.0,554.4444580078125,-10.503961563110352,0.013678942807018757,0.0136208925396204,0.013737926259636879,0.013678939081728458,0.013678939081728458,-6.6175203095042434e-09,9.966338438971434e-06,0.03237936273217201,1.726445225358475e-05
G11,31,389.8258361816406,0.9689689874649048,-29.02585792541504,-29.02585792541504,17.0,17.0,-3.515625,40.0,94.0,554.44287109375,-10.603574752807617,0.013823399320244789,0.013764744624495506,0.013882995583117008,0.013823391869664192,0.013823391869664192,-2.7929697665740605e-08,1.3122807104082312e-05,0.03268173336982727,2.559665881562978e-05
G11,32,402.3363342285156,0.9679679870605469,-29.082534790039062,-29.082534790039062,17.0,17.0,5.890625,54.0,94.0,554.4412841796875,-10.70448112487793,0.013969860039651394,0.013910598121583462,0.01403007935732603,0.013969853520393372,0.013969853520393372,-3.4199068466023164e-08,1.1237447324674577e-05,0.03298793360590935,3.3457934478065e-05
G11,33,414.8468322753906,0.966966986656189,-29.143203735351562,-29.143203735351562,17.0,17.0,10.359375,60.0,94.0,554.439697265625,-10.806710243225098,0.01411836501210928,0.014058482833206654,0.014179215766489506,0.01411836314946413,0.01411836314946413,-2.060987647212187e-08,6.570163350261282e-06,0.03329804912209511,2.9347389499889687e-05
G11,34,427.35736083984375,0.965965986251831,-29.207653045654297,-29.207653045654297,17.0,17.0,-6.296875,36.0,94.0,554.43798828125,-10.910287857055664,0.014268957078456879,0.014208445325493813,0.014330446720123291,0.014268956147134304,0.014268956147134304,5.897778709851309e-09,6.1596288105647545e-06,0.03361215442419052,1.7695279893814586e-05
G11,35,439.86785888671875,0.9649649858474731,-29.275697708129883,-29.275697708129883,17.0,17.0,-1.890625,48.0,94.0,554.436279296875,-11.01523494720459,0.01442167442291975,0.014360526576638222,0.014483814127743244,0.014421669766306877,0.014421669766306877,2.9361675757400008e-08,1.0445460247865412e-05,0.03393030911684036,1.763722139003221e-05
G11,36,452.3783874511719,0.9639639854431152,-29.347177505493164,-29.347177505493164,17.0,17.0,4.703125,58.0,94.0,554.4345703125,-11.121578216552734,0.014576558955013752,0.014514761976897717,0.01463935524225235,0.014576554298400879,0.014576554298400879,3.465664377699795e-08,1.0187278348894324e-05,0.0342525877058506,2.6360497940913774e-05
G11,37,464.8888854980469,0.9629629850387573,-29.421958923339844,-29.421958923339844,17.0,17.0,15.765625,64.0,94.0,554.4327392578125,-11.229345321655273,0.014733652584254742,0.014671199955046177,0.01479711476713419,0.014733651652932167,0.014733651652932167,1.7679248287549854e-08,6.574566668859916e-06,0.0345790758728981,2.6358480681665242e-05
G11,38,477.3993835449219,0.9619619846343994,-29.49992561340332,-29.49992561340332,17.0,17.0,-31.046875,10.0,94.0,554.430908203125,-11.338570594787598,0.014892997220158577,0.014829885214567184,0.014957134611904621,0.014892995357513428,0.014892995357513428,-1.085300826986213e-08,4.35627134720562e-06,0.034909870475530624,1.7444714103476144e-05
G11,39,489.909912109375,0.9609609842300415,-29.58096694946289,-29.58096694946289,17.0,17.0,-1.4375,44.0,94.0,554.428955078125,-11.449271202087402,0.015054638497531414,0.014990851283073425,0.015119463205337524,0.01505463570356369,0.01505463570356369,-3.168261031305519e-08,8.37836523714941e-06,0.03524501621723175,1.3772933016298339e-05
G11,40,502.42041015625,0.9599599838256836,-29.664989471435547,-29.664989471435547,17.0,17.0,13.125,62.0,94.0,554.427001953125,-11.561478614807129,0.015218621119856834,0.015154151245951653,0.015284139662981033,0.01521861832588911,0.01521861832588911,-3.0415417739959594e-08,8.677256118971854e-06,0.03558460995554924,2.1057618141639978e-05
G11,41,514.930908203125,0.9589589834213257,-29.751922607421875,-29.751922607421875,17.0,17.0,20.546875,76.0,94.0,554.425048828125,-11.675225257873535,0.015384991653263569,0.015319827012717724,0.015451210550963879,0.015384990721940994,0.015384990721940994,-8.226063386018723e-09,5.944864824414253e-06,0.03592873737215996,2.2435417122323997e-05
G11,42,527.4414672851562,0.9579579830169678,-29.84169578552246,-29.84169578552246,17.0,17.0,-10.609375,36.0,94.0,554.423095703125,-11.79054069519043,0.015553789213299751,0.01548792701214552,0.015620718710124493,0.015553789213299751,0.015553789213299751,1.857316789255492e-08,3.803107347266632e-06,0.03627748414874077,1.567248000355903e-05
G11,43,539.9519653320312,0.9569569826126099,-29.934242248535156,-29.934242248535156,17.0,17.0,8.0,64.0,94.0,554.4208984375,-11.907444953918457,0.015725063160061836,0.015658488497138023,0.015792720019817352,0.015725061297416687,0.015725061297416687,3.0453712440703384e-08,6.9565512603730895e-06,0.03663090988993645,1.1800323591160122e-05
G11,44,552.4624633789062,0.955955982208252,-30.02951431274414,-30.02951431274414,17.0,17.0,16.078125,104.0,104.0,554.4188232421875,-12.02597427368164,0.015898864716291428,0.015831565484404564,0.015967248007655144,0.01589886099100113,0.01589886099100113,1.963131524007622e-08,7.273136816365877e-06,0.03698911890387535,1.7548569303471595e-05
G11,45,564.9729614257812,0.954954981803894,-30.12747573852539,-30.12747573852539,17.0,17.0,20.578125,70.0,104.0,554.4166259765625,-12.146158218383789,0.01607523486018181,0.016007209196686745,0.016144365072250366,0.01607523486018181,0.01607523486018181,-4.270877873580048e-09,4.94864161737496e-06,0.037352193146944046,1.8775794160319492e-05
G11,46,577.4834594726562,0.9539539813995361,-30.228078842163086,-30.228078842163086,17.0,17.0,-31.5625,24.0,104.0,554.414306640625,-12.268026351928711,0.016254229471087456,0.0161854587495327,0.016324108466506004,0.016254229471087456,0.016254229471087456,-2.2432512736259014e-08,3.417987045395421e-06,0.0377202108502388,1.3007575034862384e-05
G11,47,589.9940185546875,0.9529529809951782,-30.33130645751953,-30.33130645751953,17.0,17.0,8.484375,76.0,104.0,554.4119873046875,-12.391613006591797,0.0164358951151371,0.016366368159651756,0.01650654338300228,0.016435891389846802,0.016435891389846802,-2.20286775487466e-08,6.121839305706089e-06,0.03809328377246857,1.0470291272213217e-05
G11,48,602.5045166015625,0.9519519805908203,-30.43712043762207,-30.43712043762207,17.0,17.0,14.15625,76.0,104.0,554.40966796875,-12.516944885253906,0.016620278358459473,0.016549985855817795,0.01669170707464218,0.016620278358459473,0.016620278358459473,-5.7567763889210255e-09,5.952557330601849e-06,0.03847147151827812,1.5417825125041418e-05
G11,49,615.0150146484375,0.9509509801864624,-30.545509338378906,-30.545509338378906,17.0,17.0,16.453125,66.0,104.0,554.4072265625,-12.64405632019043,0.01680743880569935,0.016736367717385292,0.016879655420780182,0.01680743880569935,0.01680743880569935,1.2053878784001881e-08,3.7193897242104867e-06,0.03885487839579582,1.5377021554741077e-05
G11,50,627.5255126953125,0.9499499797821045,-30.656457901000977,-30.656457901000977,17.0,17.0,1.15625,54.0,104.0,554.4046630859375,-12.772980690002441,0.016997424885630608,0.016925565898418427,0.017070436850190163,0.016997424885630608,0.016997424885630608,1.816431804968488e-08,3.6817889395024395e-06,0.03924359753727913,9.944240446202457e-06
G11,51,640.0360107421875,0.9489489793777466,-30.769956588745117,-30.769956588745117,17.0,17.0,5.390625,66.0,104.0,554.402099609375,-12.903751373291016,0.01719028875231743,0.01711762696504593,0.01726411283016205,0.01719028688967228,0.01719028688967228,1.0372520620194337e-08,5.452362529467791e-06,0.039637722074985504,1.0095564903167542e-05
