instance,nodes,edges,mode,gamma_mode,gamma_max,gamma_min,n_steps,replicas,seed,lr,beta_min,beta_max,best_cut,best_value,gap,percent_accuracy,best_step,best_replica,runtime_sec,vanilla_cut,vanilla_gap,vanilla_percent_accuracy,vanilla_runtime_sec,delta_cut_vs_vanilla,delta_gap_vs_vanilla,delta_accuracy_vs_vanilla,runtime_ratio_vs_vanilla
G47,1000,9990,qefem_anneal,anneal,1.0,0.0,1000,128,0,0.01,2.0,12500.0,6638.0,6657,19.0,99.71458614991738,383,79,20.89153814315796,6522.0,135.0,97.97205948625506,5.081185817718506,116.0,116.0,1.7425266636623178,4.1115477553108715
