instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G23,0,2.0,1.0,-10708.09765625,-10708.09765625,9995.0,9995.0,9925.671875,10093.0,10093.0,1386.1943359375,-20.000038146972656,0.010099499486386776,0.010054475627839565,0.010143536143004894,0.01009924616664648,0.01009924616664648,-1.5792184626661765e-07,6.969954847590998e-05,0.038937605917453766,3.958389788749628e-05
G23,1,14.510510444641113,0.9989989995956421,-10110.708984375,-10110.708984375,9995.0,9995.0,9935.03125,10123.0,10123.0,1386.1923828125,-20.178274154663086,0.010199987329542637,0.010154515504837036,0.010244457051157951,0.010199971497058868,0.010199971497058868,-4.553098165160918e-08,1.4917916814738419e-05,0.03945055231451988,0.0002822079695761204
G23,2,27.021020889282227,0.9979979991912842,-10066.66015625,-10066.66015625,9995.0,9995.0,9903.125,10077.0,10123.0,1386.190185546875,-20.359102249145508,0.010301503352820873,0.010255583561956882,0.010346410796046257,0.010301397182047367,0.010301397182047367,1.0847757891951915e-07,4.573539990815334e-05,0.039812732487916946,7.102709059836343e-05
G23,3,39.531532287597656,0.9969969987869263,-10050.60546875,-10050.60546875,9995.0,9995.0,9915.5859375,10071.0,10123.0,1386.188232421875,-20.540922164916992,0.010404073633253574,0.010357700288295746,0.010449424386024475,0.01040392741560936,0.01040392741560936,1.5220322779896378e-07,5.3376297728391364e-05,0.04016886651515961,0.00018462039588484913
G23,4,52.04204177856445,0.9959959983825684,-10042.359375,-10042.359375,9995.0,9995.0,9918.1953125,10057.0,10123.0,1386.18603515625,-20.724538803100586,0.010507723316550255,0.010460893623530865,0.010553520172834396,0.010507662780582905,0.010507662780582905,1.0219920199006083e-07,3.390981146367267e-05,0.040526192635297775,0.00021740220836363733
G23,5,64.55255126953125,0.9949949979782104,-10037.3828125,-10037.3828125,9995.0,9995.0,9929.140625,10120.0,10123.0,1386.183837890625,-20.91014289855957,0.010612478479743004,0.010565187782049179,0.010658727958798409,0.010612470097839832,0.010612470097839832,7.920589517596e-09,1.0840221875696443e-05,0.040886372327804565,0.00014063810522202402
G23,6,77.06306457519531,0.9939939975738525,-10034.083984375,-10034.083984375,9995.0,9995.0,9883.65625,10035.0,10123.0,1386.181640625,-21.097463607788086,0.010718369856476784,0.010670612566173077,0.01076507568359375,0.010718327015638351,0.010718327015638351,-8.056799316591423e-08,2.9467149943229742e-05,0.04124930873513222,5.512664938578382e-05
G23,7,89.57357025146484,0.9929929971694946,-10031.76171875,-10031.76171875,9995.0,9995.0,9892.296875,10027.0,10123.0,1386.179443359375,-21.28644561767578,0.010825423523783684,0.010777193121612072,0.010872590355575085,0.010825341567397118,0.010825341567397118,-1.1995281568033533e-07,4.088038258487359e-05,0.04161510616540909,0.00011982281284872442
G23,8,102.0840835571289,0.9919919967651367,-10030.056640625,-10030.056640625,9995.0,9995.0,9900.2421875,10037.0,10123.0,1386.177001953125,-21.477304458618164,0.01093366276472807,0.010884955525398254,0.010981297120451927,0.010933601297438145,0.010933601297438145,-1.013128851923284e-07,3.517048753565177e-05,0.041984256356954575,0.00016523194790352136
G23,9,114.59459686279297,0.9909909963607788,-10028.767578125,-10028.767578125,9995.0,9995.0,9989.296875,10158.0,10158.0,1386.1748046875,-21.670198440551758,0.01104312390089035,0.01099393516778946,0.011091228574514389,0.011043103411793709,0.011043103411793709,-4.3444956077109964e-08,1.9436163711361587e-05,0.04235714673995972,0.00014467063010670245
G23,10,127.1051025390625,0.9899899959564209,-10027.76953125,-10027.76953125,9995.0,9995.0,9743.7734375,9864.0,10158.0,1386.17236328125,-21.865123748779297,0.011153830215334892,0.011104153469204903,0.011202412657439709,0.011153822764754295,0.011153822764754295,2.4243430374326636e-08,8.916604201658629e-06,0.04273378849029541,8.167915802914649e-05
G23,11,139.61561584472656,0.988988995552063,-10026.990234375,-10026.990234375,9995.0,9995.0,9866.34375,10011.0,10158.0,1386.169921875,-22.062013626098633,0.011265815235674381,0.01121564581990242,0.011314879171550274,0.011265784502029419,0.011265784502029419,7.313320082857899e-08,2.561317160143517e-05,0.0431140698492527,5.264182254904881e-05
G23,12,152.12612915039062,0.9879879951477051,-10026.373046875,-10026.373046875,9995.0,9995.0,9885.4375,10036.0,10158.0,1386.16748046875,-22.26091766357422,0.011379104107618332,0.011328436434268951,0.011428656056523323,0.011379057541489601,0.011379057541489601,8.589941558057035e-08,3.1540632335236296e-05,0.04349810257554054,0.00010279678099323064
G23,13,164.6366424560547,0.9869869947433472,-10025.880859375,-10025.880859375,9995.0,9995.0,10024.2265625,10179.0,10179.0,1386.164794921875,-22.461963653564453,0.011493731290102005,0.011442557908594608,0.011543776839971542,0.011493696831166744,0.011493696831166744,6.378769512593863e-08,2.6360150513937697e-05,0.043886128813028336,0.00012779730604961514
G23,14,177.1471405029297,0.9859859943389893,-10025.490234375,-10025.490234375,9995.0,9995.0,9959.625,10149.0,10179.0,1386.162109375,-22.665246963500977,0.011609728448092937,0.0115580465644598,0.011660273186862469,0.011609717272222042,0.011609717272222042,2.192468606665443e-08,1.5433281078003347e-05,0.04427836090326309,0.00010973923781421036
G23,15,189.65765380859375,0.9849849939346313,-10025.1796875,-10025.1796875,9995.0,9995.0,9755.953125,9926.0,10179.0,1386.15966796875,-22.870792388916016,0.011727125383913517,0.011674926616251469,0.011778175830841064,0.01172711979597807,0.01172711979597807,-2.0835765113247362e-08,8.36736126075266e-06,0.0446748323738575,6.464200851041824e-05
