instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G49,0,2.0,1.0,-4069.6455078125,-4069.6455078125,3000.0,3000.0,2982.671875,3120.0,3120.0,2079.29150390625,-30.00003433227539,0.010099491104483604,0.010054475627839565,0.010144066996872425,0.010099239647388458,0.010099239647388458,-9.199592909681087e-08,6.969759124331176e-05,0.047688599675893784,4.84129814140033e-05
G49,1,14.510510444641113,0.9989989995956421,-3173.562744140625,-3173.562744140625,3000.0,3000.0,2987.375,3100.0,3120.0,2079.28857421875,-30.26738929748535,0.010199978947639465,0.010154515504837036,0.010244994424283504,0.010199964046478271,0.010199964046478271,1.1500439489608993e-09,1.491736838943325e-05,0.0483168289065361,0.0003453111567068845
G49,2,27.021020889282227,0.9979979991912842,-3107.4892578125,-3107.4892578125,3000.0,3000.0,2975.9375,3114.0,3120.0,2079.28564453125,-30.53862953186035,0.010301495902240276,0.010255583561956882,0.010346953757107258,0.01030138973146677,0.01030138973146677,6.52792877531283e-08,4.573890691972338e-05,0.04876040294766426,8.692681149113923e-05
G49,3,39.531532287597656,0.9969969987869263,-3083.40966796875,-3083.40966796875,3000.0,3000.0,2976.453125,3080.0,3120.0,2079.2822265625,-30.811363220214844,0.010404065251350403,0.010357700288295746,0.010449971072375774,0.010403919033706188,0.010403919033706188,7.004106095109819e-08,5.338827759260312e-05,0.049196578562259674,0.00022588939464185387
G49,4,52.04204177856445,0.9959959983825684,-3071.04052734375,-3071.04052734375,3000.0,3000.0,2982.03125,3094.0,3120.0,2079.279296875,-31.08678436279297,0.010507714934647083,0.010460893623530865,0.010554072447121143,0.010507654398679733,0.010507654398679733,4.556974886327225e-08,3.392131475266069e-05,0.049634210765361786,0.0002660087193362415
G49,5,64.55255126953125,0.9949949979782104,-3063.57568359375,-3063.57568359375,3000.0,3000.0,2987.296875,3108.0,3120.0,2079.27587890625,-31.365192413330078,0.010612471029162407,0.010565187782049179,0.010659287683665752,0.010612462647259235,0.010612462647259235,1.8629304765482857e-09,1.0854708307306282e-05,0.050075337290763855,0.00017210387159138918
G49,6,77.06306457519531,0.9939939975738525,-3058.62744140625,-3058.62744140625,3000.0,3000.0,2965.90625,3076.0,3120.0,2079.2724609375,-31.64617156982422,0.010718362405896187,0.010670612566173077,0.010765640065073967,0.01071831863373518,0.01071831863373518,-4.045850232614612e-08,2.9475457267835736e-05,0.05051984637975693,6.741184188285843e-05
G49,7,89.57357025146484,0.9929929971694946,-3055.142578125,-3055.142578125,3000.0,3000.0,2970.796875,3084.0,3120.0,2079.26904296875,-31.929645538330078,0.010825415141880512,0.010777193121612072,0.010873159393668175,0.010825332254171371,0.010825332254171371,-6.208360048276518e-08,4.0906503272708505e-05,0.05096784979104996,0.00014655246923211962
G49,8,102.0840835571289,0.9919919967651367,-3052.583984375,-3052.583984375,3000.0,3000.0,2976.8125,3092.0,3120.0,2079.265625,-32.2159309387207,0.010933654382824898,0.010884955525398254,0.01098187081515789,0.010933591984212399,0.010933591984212399,-5.6204370935120096e-08,3.520963218761608e-05,0.05141996964812279,0.0002021945547312498
G49,9,114.59459686279297,0.9909909963607788,-3050.64990234375,-3050.64990234375,3000.0,3000.0,3010.296875,3136.0,3136.0,2079.26220703125,-32.505271911621094,0.011043114587664604,0.01099393516778946,0.011091808788478374,0.011043095961213112,0.011043095961213112,-2.7215573794592274e-08,1.9389659428270534e-05,0.05187666043639183,0.00017704973288346082
G49,10,127.1051025390625,0.9899899959564209,-3049.15625,-3049.15625,3000.0,3000.0,2919.453125,3046.0,3136.0,2079.258544921875,-32.79766082763672,0.011153820902109146,0.011104153469204903,0.011202997528016567,0.01115381345152855,0.01115381345152855,1.06571400593225e-08,8.89378679858055e-06,0.052337948232889175,9.986258373828605e-05
G49,11,139.61561584472656,0.988988995552063,-3047.98583984375,-3047.98583984375,3000.0,3000.0,2963.765625,3078.0,3136.0,2079.2548828125,-33.09299850463867,0.01126580685377121,0.01121564581990242,0.011315470561385155,0.011265776120126247,0.011265776120126247,4.149776344775091e-08,2.5656505385995843e-05,0.05280369892716408,6.429932545870543e-05
G49,12,152.12612915039062,0.9879879951477051,-3047.05908203125,-3047.05908203125,3000.0,3000.0,2968.609375,3080.0,3136.0,2079.2509765625,-33.391353607177734,0.011379096657037735,0.011328436434268951,0.011429253965616226,0.011379048228263855,0.011379048228263855,5.2713293285933105e-08,3.160189589834772e-05,0.053274039179086685,0.00012584272189997137
G49,13,164.6366424560547,0.9869869947433472,-3046.322265625,-3046.322265625,3000.0,3000.0,3039.578125,3150.0,3150.0,2079.2470703125,-33.69291687011719,0.011493721976876259,0.011442557908594608,0.011544379405677319,0.011493687517940998,0.011493687517940998,4.1154567753665106e-08,2.627526191645302e-05,0.05374927446246147,0.00015639069897588342
G49,14,177.1471405029297,0.9859859943389893,-3045.7353515625,-3045.7353515625,3000.0,3000.0,2992.28125,3112.0,3150.0,2079.2431640625,-33.99784851074219,0.01160972099751234,0.0115580465644598,0.011660882271826267,0.011609707958996296,0.011609707958996296,1.468896382306184e-08,1.547595275042113e-05,0.05422965809702873,0.00013419910101220012
G49,15,189.65765380859375,0.9849849939346313,-3045.26953125,-3045.26953125,3000.0,3000.0,2923.5625,3038.0,3150.0,2079.2392578125,-34.30616760253906,0.011727117002010345,0.011674926616251469,0.011778791435062885,0.011727111414074898,0.011727111414074898,-1.435235041924443e-08,8.375001016247552e-06,0.05471523106098175,7.90976409916766e-05
G49,16,202.1681671142578,0.9839839935302734,-3044.90234375,-3044.90234375,3000.0,3000.0,2959.796875,3078.0,3150.0,2079.2353515625,-34.61786651611328,0.011845950968563557,0.011793237179517746,0.011898140422999859,0.011845932342112064,0.011845932342112064,-3.401908443834145e-08,2.0360297639854252e-05,0.05520598962903023,5.760910426033661e-05
G49,17,214.67868041992188,0.9829829931259155,-3044.6181640625,-3044.6181640625,3000.0,3000.0,3030.1875,3146.0,3150.0,2079.23095703125,-34.93305206298828,0.011966242454946041,0.011913000606000423,0.012018958106637001,0.011966215446591377,0.011966215446591377,-3.7227863458610955e-08,2.4461065549985506e-05,0.05570207163691521,9.989277896238491e-05
G49,18,227.18919372558594,0.9819819927215576,-3044.40380859375,-3044.40380859375,3000.0,3000.0,2987.984375,3132.0,3150.0,2079.2265625,-35.25182342529297,0.01208803802728653,0.012034261599183083,0.012141283601522446,0.012088017538189888,0.012088017538189888,-2.5317246965528284e-08,2.1014335288782604e-05,0.05620367079973221,0.00012246779806446284
G49,19,239.69969177246094,0.9809809923171997,-3044.24853515625,-3044.24853515625,3000.0,3000.0,2996.25,3112.0,3150.0,2079.22216796875,-35.57434844970703,0.012211361899971962,0.012157044373452663,0.012265143916010857,0.01221135538071394,0.01221135538071394,-5.700567129451883e-09,1.2417582183843479e-05,0.056711018085479736,0.00010605534771457314
G49,20,252.210205078125,0.9799799919128418,-3044.14453125,-3044.14453125,3000.0,3000.0,2922.125,3040.0,3150.0,2079.2177734375,-35.90065383911133,0.012336255051195621,0.012281387113034725,0.012390580028295517,0.012336251325905323,0.012336251325905323,1.2427403106585189e-08,7.550973350589629e-06,0.05722416937351227,6.376916280714795e-05
G49,21,264.7207336425781,0.9789789915084839,-3044.0849609375,-3044.0849609375,3000.0,3000.0,3010.734375,3132.0,3150.0,2079.21337890625,-36.23079299926758,0.012462742626667023,0.01240732055157423,0.012517618015408516,0.012462731450796127,0.012462731450796127,2.2277275135706986e-08,1.6750593204051256e-05,0.05774320289492607,4.900910425931215e-05
G49,22,277.2312316894531,0.977977991104126,-3044.06494140625,-3044.06494140625,3000.0,3000.0,2986.21875,3098.0,3150.0,2079.20849609375,-36.5648307800293,0.012590868398547173,0.012534881941974163,0.012646300718188286,0.012590850703418255,0.012590850703418255,2.1807593952871684e-08,1.9894125216524117e-05,0.05826821178197861,8.27337644295767e-05
G49,23,289.7417297363281,0.9769769906997681,-3044.0791015625,-3044.0791015625,3000.0,3000.0,2985.0625,3106.0,3150.0,2079.20361328125,-36.902915954589844,0.01272065844386816,0.012664102017879486,0.012776654213666916,0.012720647267997265,0.012720647267997265,1.3608611126869619e-08,1.6135240002768114e-05,0.05879942700266838,9.860006684903055e-05
G49,24,302.25225830078125,0.9759759902954102,-3044.1240234375,-3044.1240234375,3000.0,3000.0,2977.5,3092.0,3150.0,2079.19873046875,-37.245140075683594,0.012852157466113567,0.012795023620128632,0.012908722274005413,0.012852152809500694,0.012852152809500694,2.8135775931303897e-09,8.627330316812731e-06,0.059336986392736435,8.12340949778445e-05
G49,25,314.76275634765625,0.9749749898910522,-3044.197265625,-3044.197265625,3000.0,3000.0,2991.09375,3134.0,3150.0,2079.19384765625,-37.591583251953125,0.012985392473638058,0.012927674688398838,0.013042537495493889,0.012985389679670334,0.012985389679670334,-6.208558112064111e-09,8.360562787856907e-06,0.059881020337343216,4.57227070000954e-05
G49,26,327.2732849121094,0.9739739894866943,-3044.29541015625,-3044.29541015625,3000.0,3000.0,2980.453125,3096.0,3150.0,2079.1884765625,-37.942291259765625,0.013120404444634914,0.013062095269560814,0.013178136199712753,0.013120396994054317,0.013120396994054317,-1.1296975799268694e-08,1.5099733900569845e-05,0.0604315921664238,4.644819273380563e-05
