instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G18,0,2.0,1.0,-317.23883056640625,-317.23883056640625,32.0,32.0,18.359375,125.0,125.0,554.4776611328125,-7.999996185302734,0.010099474340677261,0.010056464932858944,0.010143181309103966,0.010099222883582115,0.010099222883582115,8.501029213903166e-08,6.967710942262784e-05,0.024626243859529495,2.4981376554933377e-05
G18,1,14.510510444641113,0.9989989995956421,-78.28337860107422,-78.28337860107422,32.0,32.0,17.1171875,106.0,125.0,554.4769287109375,-8.071290969848633,0.010199961252510548,0.010156523436307907,0.010244099423289299,0.010199946351349354,0.010199946351349354,7.739339480394847e-08,1.4893372281221673e-05,0.02495066076517105,0.00017834955360740423
G18,2,27.021020889282227,0.9979979991912842,-60.663795471191406,-60.663795471191406,32.0,32.0,12.625,126.0,126.0,554.47607421875,-8.143621444702148,0.010301477275788784,0.010257611982524395,0.01034605037420988,0.010301372036337852,0.010301372036337852,-3.9448053712476394e-08,4.575245839077979e-05,0.025179721415042877,4.487302794586867e-05
G18,3,39.531532287597656,0.9969969987869263,-54.24250030517578,-54.24250030517578,32.0,32.0,12.4921875,116.0,126.0,554.4752197265625,-8.216349601745605,0.010404047556221485,0.0103597491979599,0.010449059307575226,0.01040390133857727,0.01040390133857727,-1.1351676931781185e-07,5.336630420060828e-05,0.02540495991706848,0.00011673945846268907
G18,4,52.04204177856445,0.9959959983825684,-50.944149017333984,-50.944149017333984,32.0,32.0,14.046875,118.0,126.0,554.474365234375,-8.289795875549316,0.01050769817084074,0.010462962090969086,0.010553152300417423,0.010507635772228241,0.010507635772228241,-9.31236527890178e-08,3.3890326449181885e-05,0.025630954653024673,0.00013740366557613015
G18,5,64.55255126953125,0.9949949979782104,-48.95352554321289,-48.95352554321289,32.0,32.0,13.203125,106.0,126.0,554.4735107421875,-8.364036560058594,0.01061245333403349,0.010567276738584042,0.010658356361091137,0.010612444952130318,0.010612444952130318,-1.6071599162614802e-08,1.084772065951256e-05,0.025858750566840172,8.884980343282223e-05
G18,6,77.06306457519531,0.9939939975738525,-47.63401412963867,-47.63401412963867,32.0,32.0,6.3828125,106.0,126.0,554.47265625,-8.43896484375,0.01071834284812212,0.010672721080482006,0.01076470036059618,0.010718300007283688,0.010718300007283688,6.083052994654281e-08,2.948971086880192e-05,0.0260882917791605,3.485130946501158e-05
G18,7,89.57357025146484,0.9929929971694946,-46.704689025878906,-46.704689025878906,32.0,32.0,8.515625,116.0,126.0,554.4718017578125,-8.514557838439941,0.01082539651542902,0.010779323056340218,0.010872210375964642,0.010825315490365028,0.010825315490365028,9.390898014771665e-08,4.088118294021115e-05,0.02631963975727558,7.576662756036967e-05
G18,8,102.0840835571289,0.9919919967651367,-46.02241516113281,-46.02241516113281,32.0,32.0,9.8203125,114.0,126.0,554.4708251953125,-8.590900421142578,0.01093363482505083,0.010887106880545616,0.010980913415551186,0.010933573357760906,0.010933573357760906,6.780331318623212e-08,3.517733057378791e-05,0.026553113013505936,0.00010444981307955459
G18,9,114.59459686279297,0.9909909963607788,-45.506591796875,-45.506591796875,32.0,32.0,30.375,140.0,140.0,554.4698486328125,-8.668058395385742,0.011043095029890537,0.010996106080710888,0.011090842075645924,0.011043076403439045,0.011043076403439045,1.007082062187692e-08,1.9391654859646223e-05,0.026788948103785515,9.143004717770964e-05
G18,10,127.1051025390625,0.9899899959564209,-45.108314514160156,-45.108314514160156,32.0,32.0,-20.515625,75.0,140.0,554.468994140625,-8.746028900146484,0.011153802275657654,0.011106347665190697,0.011202020570635796,0.011153793893754482,0.011153793893754482,-4.3095486290667395e-08,8.923977475205902e-06,0.027027156203985214,5.1572922529885545e-05
G18,11,139.61561584472656,0.988988995552063,-44.796173095703125,-44.796173095703125,32.0,32.0,2.6015625,102.0,140.0,554.468017578125,-8.824784278869629,0.011265788227319717,0.01121786143630743,0.011314484290778637,0.01126575656235218,0.01126575656235218,-6.399861263162165e-08,2.5640018066042103e-05,0.027267666533589363,3.325208672322333e-05
G18,12,152.12612915039062,0.9879879951477051,-44.549129486083984,-44.549129486083984,32.0,32.0,6.0078125,118.0,140.0,554.4669189453125,-8.904346466064453,0.011379077099263668,0.011330673471093178,0.011428257450461388,0.011379029601812363,0.011379029601812363,-4.665025699068792e-08,3.157516766805202e-05,0.027510549873113632,6.50225774734281e-05
G18,13,164.6366424560547,0.9869869947433472,-44.35258102416992,-44.35258102416992,32.0,32.0,42.3203125,148.0,148.0,554.4659423828125,-8.984763145446777,0.011493702419102192,0.0114448182284832,0.01154337264597416,0.011493667960166931,0.011493667960166931,-7.588799810775981e-09,2.6309255190426484e-05,0.02775595895946026,8.079690451268107e-05
G18,14,177.1471405029297,0.9859859943389893,-44.196044921875,-44.196044921875,32.0,32.0,23.3984375,118.0,148.0,554.46484375,-9.06607723236084,0.011609699577093124,0.011560327373445034,0.011659866198897362,0.011609687469899654,0.011609687469899654,2.6833886224153503e-08,1.542519203212578e-05,0.028004027903079987,6.932518590474501e-05
G18,15,189.65765380859375,0.9849849939346313,-44.07179260253906,-44.07179260253906,32.0,32.0,-24.796875,40.0,148.0,554.4638671875,-9.148295402526855,0.011727096512913704,0.011677232570946217,0.011777765117585659,0.011727090924978256,0.011727090924978256,3.73302668776887e-08,8.386074114241637e-06,0.028254777193069458,4.081161750946194e-05
G18,16,202.1681671142578,0.9839839935302734,-43.973995208740234,-43.973995208740234,32.0,32.0,5.5390625,110.0,148.0,554.4627685546875,-9.231416702270508,0.01184592954814434,0.01179556455463171,0.011897104792296886,0.011845911853015423,0.011845911853015423,2.3279971728129567e-08,2.0344812583061866e-05,0.028508203104138374,2.970763307530433e-05
G18,17,214.67868041992188,0.9829829931259155,-43.898216247558594,-43.898216247558594,32.0,32.0,41.1171875,136.0,148.0,554.4615478515625,-9.31546401977539,0.0119662219658494,0.011915352195501328,0.012017911300063133,0.011966194957494736,0.011966194957494736,-1.7819377085004362e-09,2.4502207452314906e-05,0.028764378279447556,5.164886169950478e-05
G18,18,227.18919372558594,0.9819819927215576,-43.84098815917969,-43.84098815917969,32.0,32.0,26.7109375,118.0,148.0,554.46044921875,-9.400470733642578,0.012088017538189888,0.012036636471748352,0.012140224687755108,0.012087997980415821,0.012087997980415821,-1.948698269416127e-08,2.0979074179194868e-05,0.02902340143918991,6.33085728622973e-05
