instance,nodes,edges,mode,gamma_mode,gamma_max,gamma_min,n_steps,replicas,seed,lr,beta_min,beta_max,best_cut,best_value,gap,percent_accuracy,best_step,best_replica,runtime_sec,vanilla_cut,vanilla_gap,vanilla_percent_accuracy,vanilla_runtime_sec,delta_cut_vs_vanilla,delta_gap_vs_vanilla,delta_accuracy_vs_vanilla,runtime_ratio_vs_vanilla
G20,800,4672,qefem_anneal,anneal,1.0,0.0,1000,128,0,0.01,2.0,12500.0,930.0,941,11.0,98.83103081827842,495,37,20.358791828155518,876.0,65.0,93.0924548352816,4.561956882476807,54.0,54.0,5.738575982996821,4.4627321898540595
