instance,step,beta,gamma,loss_mean,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,entropy_mean,driver_energy_mean,R_mean,R_min,R_max,rx_mean,rx_abs_mean,rz_mean,rz_abs_mean,grad_norm_raw_R,grad_norm_theta
G26,0,2.0,1.0,-10708.09765625,-10708.09765625,9995.0,9995.0,9933.6953125,10104.0,10104.0,1386.1943359375,-20.000038146972656,0.010099499486386776,0.010054475627839565,0.010143536143004894,0.010099247097969055,0.010099247097969055,-1.5917652262942283e-07,6.969861715333536e-05,0.038937605917453766,3.9578633732162416e-05
G26,1,14.510510444641113,0.9989989995956421,-10110.708984375,-10110.708984375,9995.0,9995.0,9942.8359375,10162.0,10162.0,1386.1923828125,-20.178274154663086,0.010199987329542637,0.010154515504837036,0.010244457051157951,0.010199971497058868,0.010199971497058868,-3.3272133492801004e-08,1.4915965948603116e-05,0.03945055231451988,0.0002821739763021469
G26,2,27.021020889282227,0.9979979991912842,-10066.66015625,-10066.66015625,9995.0,9995.0,9913.2265625,10099.0,10162.0,1386.190185546875,-20.359102249145508,0.010301503352820873,0.010255583561956882,0.010346410796046257,0.010301397182047367,0.010301397182047367,1.0272635364572125e-07,4.5734916056972e-05,0.039812732487916946,7.101870141923428e-05
G26,3,39.531532287597656,0.9969969987869263,-10050.60546875,-10050.60546875,9995.0,9995.0,9924.359375,10110.0,10162.0,1386.188232421875,-20.540924072265625,0.010404073633253574,0.010357700288295746,0.010449424386024475,0.010403928346931934,0.010403928346931934,1.4510666801470506e-07,5.337127731763758e-05,0.04016886651515961,0.00018460830324329436
G26,4,52.04204177856445,0.9959959983825684,-10042.359375,-10042.359375,9995.0,9995.0,9925.3515625,10110.0,10162.0,1386.18603515625,-20.724538803100586,0.010507723316550255,0.010460893623530865,0.010553520172834396,0.010507662780582905,0.010507662780582905,1.001110163656449e-07,3.390422716620378e-05,0.040526192635297775,0.00021737065981142223
G26,5,64.55255126953125,0.9949949979782104,-10037.3828125,-10037.3828125,9995.0,9995.0,9926.7265625,10130.0,10162.0,1386.183837890625,-20.91014289855957,0.010612478479743004,0.010565187782049179,0.010658727958798409,0.010612470097839832,0.010612470097839832,6.949645747766908e-09,1.0842242772923782e-05,0.04088636860251427,0.00014061688852962106
G26,6,77.06306457519531,0.9939939975738525,-10034.083984375,-10034.083984375,9995.0,9995.0,9891.2109375,10069.0,10162.0,1386.181640625,-21.097463607788086,0.010718369856476784,0.010670612566173077,0.01076507568359375,0.010718327015638351,0.010718327015638351,-8.158632169852353e-08,2.9465472834999673e-05,0.04124930873513222,5.514514850801788e-05
G26,7,89.57357025146484,0.9929929971694946,-10031.76171875,-10031.76171875,9995.0,9995.0,9900.609375,10107.0,10162.0,1386.179443359375,-21.28644561767578,0.010825423523783684,0.010777193121612072,0.010872590355575085,0.010825341567397118,0.010825341567397118,-1.1971130220445048e-07,4.087767956661992e-05,0.04161510616540909,0.00011981229908997193
G26,8,102.0840835571289,0.9919919967651367,-10030.056640625,-10030.056640625,9995.0,9995.0,9904.3359375,10078.0,10162.0,1386.177001953125,-21.477304458618164,0.01093366276472807,0.010884955525398254,0.010981297120451927,0.010933601297438145,0.010933601297438145,-9.719851590261896e-08,3.516644210321829e-05,0.041984256356954575,0.00016521051293238997
G26,9,114.59459686279297,0.9909909963607788,-10028.767578125,-10028.767578125,9995.0,9995.0,9992.3828125,10240.0,10240.0,1386.1748046875,-21.670198440551758,0.01104312390089035,0.01099393516778946,0.011091228574514389,0.011043103411793709,0.011043103411793709,-3.659686242940552e-08,1.9432956833043136e-05,0.04235714673995972,0.00014465514686889946
