instance,nodes,edges,mode,gamma_mode,gamma_max,gamma_min,n_steps,replicas,seed,lr,beta_min,beta_max,best_cut,best_value,gap,percent_accuracy,best_step,best_replica,runtime_sec,vanilla_cut,vanilla_gap,vanilla_percent_accuracy,vanilla_runtime_sec,delta_cut_vs_vanilla,delta_gap_vs_vanilla,delta_accuracy_vs_vanilla,runtime_ratio_vs_vanilla
G23,2000,19990,qefem_anneal,anneal,1.0,0.0,1000,128,0,0.01,2.0,12500.0,13303.0,13344,41.0,99.69274580335731,386,126,24.8734450340271,13020.0,324.0,97.57194244604317,9.4221351146698,283.0,283.0,2.120803357314145,2.6398947511695487
