instance,nodes,edges,mode,gamma_mode,gamma_max,gamma_min,n_steps,replicas,seed,lr,beta_min,beta_max,best_cut,best_value,gap,percent_accuracy,best_step,best_replica,runtime_sec,vanilla_cut,vanilla_gap,vanilla_percent_accuracy,vanilla_runtime_sec,delta_cut_vs_vanilla,delta_gap_vs_vanilla,delta_accuracy_vs_vanilla,runtime_ratio_vs_vanilla
G10,800,19176,qefem_anneal,anneal,1.0,0.0,1000,128,0,0.01,2.0,12500.0,1992.0,2000,8.0,99.6,587,122,19.065519094467163,1819.0,181.0,90.95,4.260000944137573,173.0,173.0,8.649999999999991,4.475472973944829
