instance,nodes,edges,mode,gamma_mode,gamma_max,gamma_min,n_steps,replicas,seed,lr,beta_min,beta_max,best_cut,best_value,gap,percent_accuracy,best_step,best_replica,runtime_sec,vanilla_cut,vanilla_gap,vanilla_percent_accuracy,vanilla_runtime_sec,delta_cut_vs_vanilla,delta_gap_vs_vanilla,delta_accuracy_vs_vanilla,runtime_ratio_vs_vanilla
G4,800,19176,qefem_anneal,anneal,1.0,0.0,1000,128,0,0.01,2.0,12500.0,11637.0,11646,9.0,99.9227202472952,435,71,19.926326990127563,11503.0,143.0,98.77211059591276,4.275008916854858,134.0,134.0,1.1506096513824389,4.66111939826957
