instance,nodes,edges,mode,gamma_mode,gamma_max,gamma_min,n_steps,replicas,seed,lr,beta_min,beta_max,best_cut,best_value,gap,percent_accuracy,best_step,best_replica,runtime_sec,vanilla_cut,vanilla_gap,vanilla_percent_accuracy,vanilla_runtime_sec,delta_cut_vs_vanilla,delta_gap_vs_vanilla,delta_accuracy_vs_vanilla,runtime_ratio_vs_vanilla
G21,800,4667,qefem_anneal,anneal,1.0,0.0,1000,128,0,0.01,2.0,12500.0,915.0,931,16.0,98.28141783029001,367,22,19.671078205108643,863.0,68.0,92.69602577873256,4.410199880599976,52.0,52.0,5.585392051557449,4.4603597881446895
