step,discrete_energy,gap,entropy
343,-1952.0,36.0,
344,-1952.0,36.0,
345,-1952.0,36.0,
346,-1952.0,36.0,
347,-1952.0,36.0,
348,-1952.0,36.0,
349,-1952.0,36.0,
350,-1952.0,36.0,
351,-1952.0,36.0,
352,-1952.0,36.0,
353,-1952.0,36.0,
354,-1952.0,36.0,
355,-1952.0,36.0,
356,-1952.0,36.0,
357,-1952.0,36.0,
358,-1952.0,36.0,
359,-1952.0,36.0,
360,-1952.0,36.0,
361,-1952.0,36.0,
362,-1952.0,36.0,
363,-1952.0,36.0,
364,-1952.0,36.0,
365,-1952.0,36.0,
366,-1952.0,36.0,
367,-1952.0,36.0,
368,-1952.0,36.0,
369,-1952.0,36.0,
370,-1952.0,36.0,
371,-1952.0,36.0,
372,-1952.0,36.0,
373,-1952.0,36.0,
374,-1952.0,36.0,
375,-1952.0,36.0,
376,-1952.0,36.0,
377,-1952.0,36.0,
378,-1952.0,36.0,
379,-1952.0,36.0,
380,-1952.0,36.0,
381,-1952.0,36.0,
382,-1952.0,36.0,
383,-1952.0,36.0,
384,-1952.0,36.0,
385,-1952.0,36.0,
386,-1952.0,36.0,
387,-1952.0,36.0,
388,-1952.0,36.0,
389,-1952.0,36.0,
390,-1952.0,36.0,
391,-1952.0,36.0,
392,-1952.0,36.0,
393,-1952.0,36.0,
394,-1952.0,36.0,
395,-1952.0,36.0,
396,-1952.0,36.0,
397,-1952.0,36.0,
398,-1952.0,36.0,
399,-1952.0,36.0,
400,-1952.0,36.0,
401,-1952.0,36.0,
402,-1952.0,36.0,
403,-1952.0,36.0,
404,-1952.0,36.0,
405,-1952.0,36.0,
406,-1952.0,36.0,
407,-1952.0,36.0,
408,-1952.0,36.0,
409,-1952.0,36.0,
410,-1952.0,36.0,
411,-1952.0,36.0,
412,-1952.0,36.0,
413,-1952.0,36.0,
414,-1952.0,36.0,
415,-1952.0,36.0,
416,-1952.0,36.0,
417,-1952.0,36.0,
418,-1952.0,36.0,
419,-1952.0,36.0,
420,-1952.0,36.0,
421,-1952.0,36.0,
422,-1952.0,36.0,
423,-1952.0,36.0,
424,-1952.0,36.0,
425,-1952.0,36.0,
426,-1952.0,36.0,
427,-1952.0,36.0,
428,-1952.0,36.0,
429,-1952.0,36.0,
430,-1952.0,36.0,
431,-1952.0,36.0,
432,-1952.0,36.0,
433,-1952.0,36.0,
434,-1952.0,36.0,
435,-1952.0,36.0,
436,-1952.0,36.0,
437,-1952.0,36.0,
438,-1952.0,36.0,
439,-1952.0,36.0,
440,-1952.0,36.0,
441,-1952.0,36.0,
442,-1952.0,36.0,
443,-1952.0,36.0,
444,-1952.0,36.0,
445,-1952.0,36.0,
446,-1952.0,36.0,
447,-1952.0,36.0,
448,-1952.0,36.0,
449,-1952.0,36.0,
450,-1952.0,36.0,
451,-1952.0,36.0,
452,-1952.0,36.0,
453,-1952.0,36.0,
454,-1952.0,36.0,
455,-1952.0,36.0,
456,-1952.0,36.0,
457,-1952.0,36.0,
458,-1952.0,36.0,
459,-1952.0,36.0,
460,-1952.0,36.0,
461,-1952.0,36.0,
462,-1952.0,36.0,
463,-1952.0,36.0,
464,-1952.0,36.0,
465,-1952.0,36.0,
466,-1952.0,36.0,
467,-1952.0,36.0,
468,-1952.0,36.0,
469,-1952.0,36.0,
470,-1952.0,36.0,
471,-1952.0,36.0,
472,-1952.0,36.0,
473,-1952.0,36.0,
474,-1952.0,36.0,
475,-1952.0,36.0,
476,-1952.0,36.0,
477,-1952.0,36.0,
478,-1952.0,36.0,
479,-1952.0,36.0,
480,-1952.0,36.0,
481,-1952.0,36.0,
482,-1952.0,36.0,
483,-1952.0,36.0,
484,-1952.0,36.0,
485,-1952.0,36.0,
486,-1952.0,36.0,
487,-1952.0,36.0,
488,-1952.0,36.0,
489,-1952.0,36.0,
490,-1952.0,36.0,
491,-1952.0,36.0,
492,-1952.0,36.0,
493,-1952.0,36.0,
494,-1952.0,36.0,
495,-1952.0,36.0,
496,-1952.0,36.0,
497,-1952.0,36.0,
498,-1952.0,36.0,
499,-1952.0,36.0,
500,-1952.0,36.0,
