graph,topology,vertices,edges,reference_cut,best_cut,gap,seed,replicas,steps,optimizer,learning_rate,runtime_sec,provenance
G49,toroidal,3000,6000,6000.0,6000.0,0.0,0,128,1000,Adam,0.01,35.40014123916626,older local Adam baseline; not Feng-tuned
