step,discrete_cut,gap,entropy
0,176.0,1830.0,554.4769287109375
1,176.0,1830.0,554.47607421875
2,176.0,1830.0,554.4752197265625
3,176.0,1830.0,554.4744262695312
4,176.0,1830.0,554.4735107421875
5,176.0,1830.0,554.47265625
6,176.0,1830.0,554.4718017578125
7,176.0,1830.0,554.4708251953125
8,176.0,1830.0,554.469970703125
9,176.0,1830.0,554.468994140625
10,176.0,1830.0,554.468017578125
11,176.0,1830.0,554.4669799804688
12,176.0,1830.0,554.4658813476562
13,176.0,1830.0,554.4649658203125
14,176.0,1830.0,554.4639282226562
15,176.0,1830.0,554.4628295898438
16,202.0,1804.0,554.461669921875
17,202.0,1804.0,554.4605712890625
18,202.0,1804.0,554.45947265625
19,202.0,1804.0,554.458251953125
20,202.0,1804.0,554.4571533203125
21,202.0,1804.0,554.4559326171875
22,230.0,1776.0,554.4547119140625
23,230.0,1776.0,554.4534301757812
24,230.0,1776.0,554.4521484375
25,230.0,1776.0,554.4508056640625
26,230.0,1776.0,554.4495239257812
27,230.0,1776.0,554.4481201171875
28,230.0,1776.0,554.44677734375
29,230.0,1776.0,554.4453125
30,230.0,1776.0,554.44384765625
31,230.0,1776.0,554.4423828125
32,230.0,1776.0,554.44091796875
33,230.0,1776.0,554.439453125
34,230.0,1776.0,554.4379272460938
35,230.0,1776.0,554.436279296875
36,230.0,1776.0,554.4345703125
37,230.0,1776.0,554.4329833984375
38,230.0,1776.0,554.4312744140625
39,230.0,1776.0,554.4296264648438
40,230.0,1776.0,554.4278564453125
41,230.0,1776.0,554.426025390625
42,238.0,1768.0,554.4241943359375
43,238.0,1768.0,554.42236328125
44,238.0,1768.0,554.42041015625
45,238.0,1768.0,554.41845703125
46,238.0,1768.0,554.41650390625
47,261.0,1745.0,554.41455078125
48,261.0,1745.0,554.4124755859375
49,261.0,1745.0,554.410400390625
50,261.0,1745.0,554.408203125
51,261.0,1745.0,554.4061279296875
52,269.0,1737.0,554.40380859375
53,269.0,1737.0,554.401611328125
54,269.0,1737.0,554.3992919921875
55,269.0,1737.0,554.39697265625
56,302.0,1704.0,554.3944702148438
57,302.0,1704.0,554.39208984375
58,302.0,1704.0,554.3896484375
59,302.0,1704.0,554.3870849609375
60,302.0,1704.0,554.384521484375
61,302.0,1704.0,554.3818359375
62,302.0,1704.0,554.379150390625
63,302.0,1704.0,554.3763427734375
64,302.0,1704.0,554.37353515625
65,330.0,1676.0,554.3707275390625
66,330.0,1676.0,554.3677978515625
67,330.0,1676.0,554.3648681640625
68,330.0,1676.0,554.36181640625
69,330.0,1676.0,554.3588256835938
70,330.0,1676.0,554.3555908203125
71,330.0,1676.0,554.3524169921875
72,330.0,1676.0,554.34912109375
73,330.0,1676.0,554.3458251953125
74,358.0,1648.0,554.3424072265625
75,358.0,1648.0,554.3389282226562
76,358.0,1648.0,554.3353271484375
77,358.0,1648.0,554.331787109375
78,358.0,1648.0,554.328125
79,358.0,1648.0,554.3242797851562
80,358.0,1648.0,554.320556640625
81,358.0,1648.0,554.316650390625
82,358.0,1648.0,554.3126220703125
83,358.0,1648.0,554.30859375
84,358.0,1648.0,554.3045043945312
85,358.0,1648.0,554.30029296875
86,358.0,1648.0,554.2960205078125
87,358.0,1648.0,554.2916259765625
88,358.0,1648.0,554.2871704101562
