graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G6,1,1.159999966621399,0.8620690107345581,1.0,-728.193603515625,77.0,77.0,244.0,244.0,554.4776611328125,-7.999582767486572,-728.193603515625,0.009999985806643963,0.009999478235840797,8.027908916119486e-05,0.0,1.0,small_1_3,1,random
G6,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-717.3306884765625,77.0,77.0,369.0,466.0,554.406982421875,-12.981879234313965,-717.3306884765625,0.016635114327073097,0.016635112464427948,5.778212653240189e-06,0.0,1.0,small_1_3,1,random
G6,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-711.4873046875,77.0,77.0,537.0,574.0,554.1348266601562,-23.523597717285156,-711.4873046875,0.030936626717448235,0.030936626717448235,7.410384910144785e-07,0.0,1.0,small_1_3,1,random
G6,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-718.6585083007812,77.0,77.0,-265.0,656.0,552.822509765625,-48.180747985839844,-718.6585083007812,0.06507658213376999,0.0650765672326088,3.056356217712164e-05,0.0,1.0,small_1_3,1,random
G6,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-753.6483154296875,76.99996948242188,76.9999771118164,-848.0,656.0,545.7216796875,-106.62661743164062,-753.6483154296875,0.14801853895187378,0.1480184644460678,0.00011618510325206444,0.0,1.0,small_1_3,1,random
G6,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-898.37548828125,246.71713256835938,257.43505859375,2143.0,2143.0,510.08270263671875,-133.66159057617188,-898.37548828125,0.3298603892326355,0.1908496469259262,0.25086328387260437,0.0,0.035664062947034836,small_1_3,1,random
G6,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-1423.4676513671875,915.3296508789062,938.6724243164062,2161.0,2161.0,377.64141845703125,-135.5938720703125,-1423.4676513671875,0.6357236504554749,0.1993030160665512,0.58514404296875,0.0,0.005732421763241291,small_1_3,1,random
G6,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-1829.731689453125,1462.07275390625,1492.651611328125,2168.0,2168.0,243.23770141601562,-134.76141357421875,-1829.731689453125,0.8150389194488525,0.20408187806606293,0.7718091607093811,0.0,0.002597656100988388,small_1_3,1,random
G6,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-1991.09130859375,1701.824951171875,1736.1005859375,2171.0,2171.0,171.32601928710938,-130.1943359375,-1991.09130859375,0.8859928846359253,0.20332692563533783,0.8459327220916748,0.0,0.001708984375,small_1_3,1,random
G6,450,0.8994631767272949,1.111774206161499,0.775387704372406,-2060.62841796875,1817.5252685546875,1852.6396484375,2172.0,2172.0,132.37486267089844,-124.0367660522461,-2060.62841796875,0.9186418056488037,0.19995924830436707,0.8808881044387817,0.0006640625069849193,0.001748046837747097,small_1_3,1,random
G6,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-2096.017578125,1884.3385009765625,1919.4298095703125,2172.0,2172.0,108.3670425415039,-117.3508529663086,-2096.017578125,0.936809241771698,0.19548696279525757,0.9011724591255188,0.2572949230670929,0.0013867187080904841,small_1_3,1,random
G6,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-2116.033935546875,1928.06201171875,1963.149169921875,2171.0,2172.0,92.03215789794922,-110.53251647949219,-2116.033935546875,0.9483115673065186,0.19047801196575165,0.9146047234535217,0.49609375,0.0012890624348074198,small_1_3,1,random
G6,600,0.8124241828918457,1.230884075164795,0.7003501653671265,-2128.03466796875,1959.15234375,1994.39013671875,2173.0,2173.0,80.11410522460938,-103.79551696777344,-2128.03466796875,0.9562579393386841,0.1852564513683319,0.9243154525756836,0.6172949075698853,0.0013964843237772584,small_1_3,1,random
G6,650,0.7834111452102661,1.2764689922332764,0.6753376722335815,-2135.40185546875,1982.620361328125,2019.510498046875,2174.0,2174.0,70.99333190917969,-97.16464233398438,-2135.40185546875,0.9620746374130249,0.17984457314014435,0.9318499565124512,0.6894823908805847,0.0013281250139698386,small_1_3,1,random
G6,700,0.7543981075286865,1.3255600929260254,0.6503251791000366,-2139.923828125,2001.1209716796875,2038.593505859375,2174.0,2174.0,63.743408203125,-90.71484375,-2139.923828125,0.9665347933769226,0.1743643879890442,0.9379116892814636,0.7365429401397705,0.0013183593982830644,small_1_3,1,random
G6,750,0.7253851294517517,1.3785780668258667,0.6253126859664917,-2142.6484375,2016.32666015625,2053.867431640625,2173.0,2174.0,57.792884826660156,-84.3995361328125,-2142.6484375,0.9700956344604492,0.16871467232704163,0.943091094493866,0.7721386551856995,0.0012304687406867743,small_1_3,1,random
G6,800,0.6963721513748169,1.4360138177871704,0.600300133228302,-2144.117431640625,2029.090087890625,2067.37255859375,2175.0,2175.0,52.779136657714844,-78.27357482910156,-2144.117431640625,0.9730309247970581,0.16298842430114746,0.947594404220581,0.79774409532547,0.0011816405458375812,small_1_3,1,random
G6,850,0.6673591136932373,1.498443603515625,0.5752876400947571,-2144.699462890625,2039.991943359375,2078.354736328125,2175.0,2175.0,48.48881530761719,-72.34825897216797,-2144.699462890625,0.9754931330680847,0.1572001725435257,0.9515717029571533,0.8220312595367432,0.0011035156203433871,small_1_3,1,random
G6,900,0.6383461356163025,1.566548228263855,0.5502750873565674,-2144.68408203125,2049.4873046875,2087.77197265625,2175.0,2175.0,44.752342224121094,-66.62939453125,-2144.68408203125,0.977605938911438,0.15135473012924194,0.9551275372505188,0.8423144221305847,0.0011230468517169356,small_1_3,1,random
G6,950,0.6093330979347229,1.6411384344100952,0.5252625942230225,-2144.237060546875,2057.85595703125,2096.025146484375,2175.0,2175.0,41.45576477050781,-61.12055969238281,-2144.237060546875,0.9794450402259827,0.1454523801803589,0.9583557844161987,0.856494128704071,0.0011425780830904841,small_1_3,1,random
G6,1000,0.5803201198577881,1.7231868505477905,0.5002501010894775,-2143.501708984375,2065.333251953125,2103.36181640625,2175.0,2175.0,38.51459503173828,-55.81761169433594,-2143.501708984375,0.9810677766799927,0.13947425782680511,0.9613389372825623,0.8712401986122131,0.001220703125,small_1_3,1,random
G6,1050,0.5513070821762085,1.813871145248413,0.4752376079559326,-2142.5576171875,2072.05615234375,2109.9384765625,2175.0,2175.0,35.86309814453125,-50.72969055175781,-2142.5576171875,0.9825177788734436,0.13343244791030884,0.9641209244728088,0.8865917921066284,0.0013085936661809683,small_1_3,1,random
G6,1100,0.5222941040992737,1.9146300554275513,0.4502251148223877,-2141.47998046875,2078.149169921875,2115.884033203125,2175.0,2175.0,33.45539093017578,-45.857139587402344,-2141.47998046875,0.9838235378265381,0.12731724977493286,0.9667112231254578,0.8970605134963989,0.0013378906296566129,small_1_3,1,random
G6,1150,0.4932810664176941,2.0272417068481445,0.425212562084198,-2140.31787109375,2083.694091796875,2121.287353515625,2175.0,2175.0,31.25076675415039,-41.20842742919922,-2140.31787109375,0.9850115776062012,0.12114066630601883,0.9691490530967712,0.9048925638198853,0.001416015555150807,small_1_3,1,random
G6,1200,0.4642680883407593,2.15392804145813,0.4002000689506531,-2139.111572265625,2088.758544921875,2126.222412109375,2175.0,2175.0,29.222660064697266,-36.78601837158203,-2139.111572265625,0.9860977530479431,0.11489883065223694,0.9714322686195374,0.9136425852775574,0.0014746093656867743,small_1_3,1,random
G6,1250,0.4352550506591797,2.2975034713745117,0.37518757581710815,-2137.908203125,2093.4169921875,2130.73779296875,2175.0,2175.0,27.347034454345703,-32.588417053222656,-2137.908203125,0.9870967864990234,0.10857374221086502,0.9735903143882751,0.9262987971305847,0.001542968675494194,small_1_3,1,random
G6,1300,0.4062420725822449,2.4615864753723145,0.35017526149749756,-2136.719482421875,2097.6943359375,2134.88330078125,2175.0,2175.0,25.603092193603516,-28.624019622802734,-2136.719482421875,0.988020122051239,0.10217747092247009,0.9756402373313904,0.9363573789596558,0.0016699217958375812,small_1_3,1,random
G6,1350,0.3772290349006653,2.650909423828125,0.3251709043979645,-2135.55517578125,2101.6044921875,2138.688720703125,2175.0,2175.0,23.986909866333008,-24.9019775390625,-2135.55517578125,0.9888669848442078,0.09572649002075195,0.977537214756012,0.9416308403015137,0.0017578124534338713,small_1_3,1,random
G6,1400,0.34821605682373047,2.8717801570892334,0.3003411889076233,-2134.46630859375,2105.20068359375,2142.173583984375,2175.0,2175.0,22.479507446289062,-21.437992095947266,-2134.46630859375,0.9896520972251892,0.08922349661588669,0.9793287515640259,0.9447948932647705,0.0018066405318677425,small_1_3,1,random
G6,1450,0.3192030191421509,3.1328024864196777,0.277316153049469,-2133.552490234375,2108.38037109375,2145.26416015625,2175.0,2175.0,21.069190979003906,-18.446895599365234,-2133.552490234375,0.9903809428215027,0.08314920216798782,0.9809316992759705,0.9486327767372131,0.001904296805150807,small_1_3,1,random
G6,1500,0.29019004106521606,3.4460177421569824,0.2625235319137573,-2133.21142578125,2110.8369140625,2147.65478515625,2175.0,2175.0,19.737709045410156,-16.646696090698242,-2133.21142578125,0.9910709857940674,0.0792628675699234,0.982127845287323,0.9536229968070984,0.002031249925494194,small_1_3,1,random
G6,1550,0.26117706298828125,3.82882022857666,0.26034680008888245,-2133.649169921875,2112.40576171875,2149.192626953125,2175.0,2175.0,18.450048446655273,-16.424610137939453,-2133.649169921875,0.9917598366737366,0.07885928452014923,0.9827931523323059,0.9576171636581421,0.002109374850988388,small_1_3,1,random
G6,1600,0.23216402530670166,4.307299613952637,0.25009971857070923,-2133.55615234375,2114.2998046875,2151.04052734375,2175.0,2175.0,17.1915340423584,-15.264925003051758,-2133.55615234375,0.9924599528312683,0.0762941911816597,0.9837238788604736,0.9661620855331421,0.0022070312406867743,small_1_3,1,random
G6,1650,0.20315104722976685,4.922445774078369,0.2105179876089096,-2131.8173828125,2117.52294921875,2154.17529296875,2175.0,2175.0,16.032014846801758,-11.037395477294922,-2131.8173828125,0.9930853843688965,0.06553712487220764,0.9855695962905884,0.9728417992591858,0.002314453013241291,small_1_3,1,random
G6,1700,0.17413800954818726,5.742571830749512,0.16261200606822968,-2130.033447265625,2120.63720703125,2157.20751953125,2175.0,2175.0,15.029539108276367,-6.778829574584961,-2130.033447265625,0.9935728311538696,0.052108924835920334,0.9874114990234375,0.9738085865974426,0.0024121094029396772,small_1_3,1,random
G6,1750,0.14512503147125244,6.890610218048096,0.12727773189544678,-2129.14404296875,2122.81591796875,2159.33447265625,2175.0,2175.0,14.151284217834473,-4.274575233459473,-2129.14404296875,0.9939575791358948,0.04198078066110611,0.988657534122467,0.9750195145606995,0.0025292967911809683,small_1_3,1,random
G6,1800,0.11611199378967285,8.612374305725098,0.10024542361497879,-2128.7353515625,2124.44970703125,2160.9375,2175.0,2175.0,13.346487998962402,-2.7360684871673584,-2128.7353515625,0.9942947030067444,0.03411712497472763,0.9895588755607605,0.9843164086341858,0.002519531175494194,small_1_3,1,random
G6,1850,0.08709895610809326,11.481193542480469,0.07504609227180481,-2128.5126953125,2125.81201171875,2162.27783203125,2175.0,2175.0,12.594154357910156,-1.6036956310272217,-2128.5126953125,0.9946078062057495,0.0267118439078331,0.9903210997581482,0.9918847680091858,0.002343749860301614,small_1_3,1,random
G6,1900,0.05808603763580322,17.21584129333496,0.050025176256895065,-2128.42138671875,2126.95947265625,2163.412109375,2175.0,2175.0,11.890288352966309,-0.7715564966201782,-2128.42138671875,0.9949011206626892,0.019279206171631813,0.9910246133804321,0.9930077791213989,0.002099609235301614,small_1_3,1,random
G6,1950,0.029072999954223633,34.396175384521484,0.02501249499619007,-2128.460205078125,2127.899658203125,2164.34814453125,2175.0,2175.0,11.23338508605957,-0.2339407503604889,-2128.460205078125,0.995175302028656,0.011691194958984852,0.9918371438980103,0.9933496117591858,0.0013378906296566129,small_1_3,1,random
G6,2000,5.999999848427251e-05,16666.66796875,0.0,-2128.64208984375,2128.6416015625,2165.094482421875,2175.0,2175.0,10.61996078491211,0.0,-2128.64208984375,0.9954343438148499,0.0027096793055534363,0.9939483404159546,0.9935742020606995,0.0002050781185971573,small_1_3,1,random
