graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G16,1,1.159999966621399,0.8620690107345581,1.0,-2987.19384765625,2336.0,2336.0,2419.0,2419.0,554.4776611328125,-7.999577522277832,-2987.19384765625,0.009999970905482769,0.009999471716582775,7.975706830620766e-05,0.0,1.0,small_1_3,3,plain
G16,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-2976.33056640625,2336.0,2336.0,2446.0,2466.0,554.406982421875,-12.981861114501953,-2976.33056640625,0.016635090112686157,0.016635090112686157,5.880220214748988e-06,0.0,1.0,small_1_3,3,plain
G16,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-2970.4873046875,2336.0,2336.0,2483.0,2520.0,554.1348876953125,-23.52356719970703,-2970.4873046875,0.030936583876609802,0.030936583876609802,7.649615554328193e-07,0.0,1.0,small_1_3,3,plain
G16,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-2977.658447265625,2336.0,2336.0,2226.0,2520.0,552.822509765625,-48.180686950683594,-2977.658447265625,0.06507649272680283,0.06507648527622223,2.756324283836875e-05,0.0,1.0,small_1_3,3,plain
G16,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-3012.6484375,2336.0,2336.0,1593.0,2520.0,545.7216796875,-106.62649536132812,-3012.6484375,0.14801837503910065,0.14801830053329468,0.0001193458738271147,0.0,1.0,small_1_3,3,plain
G16,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-3076.32275390625,2336.171630859375,2336.517333984375,2819.0,2819.0,515.5962524414062,-216.55503845214844,-3076.32275390625,0.3093784749507904,0.3092096447944641,0.006598285399377346,0.0,0.9958007335662842,small_1_3,3,plain
G16,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-3151.47119140625,2423.33203125,2425.488525390625,2951.0,2951.0,447.20355224609375,-286.971923828125,-3151.47119140625,0.5052689909934998,0.4218064546585083,0.2274964600801468,0.0,0.09957031160593033,small_1_3,3,plain
G16,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-3217.6416015625,2563.0576171875,2566.971435546875,2990.0,2990.0,360.05059814453125,-309.8394470214844,-3217.6416015625,0.6630361676216125,0.4692189693450928,0.4096372127532959,0.0,0.04048828035593033,small_1_3,3,plain
G16,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-3241.9052734375,2658.32421875,2663.74462890625,3002.0,3002.0,294.6728515625,-309.9842529296875,-3241.9052734375,0.7519076466560364,0.48410817980766296,0.515468180179596,0.0,0.028544921427965164,small_1_3,3,plain
G16,450,0.8994631767272949,1.111774206161499,0.775387704372406,-3244.111328125,2715.48828125,2720.482421875,3009.0,3009.0,253.0210723876953,-301.03973388671875,-3244.111328125,0.7999036312103271,0.48530516028404236,0.576715886592865,0.004707030951976776,0.02377929724752903,small_1_3,3,plain
G16,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-3237.90771484375,2752.8818359375,2757.833251953125,3011.0,3011.0,225.5194091796875,-288.72247314453125,-3237.90771484375,0.8284341096878052,0.4809635877609253,0.616170346736908,0.020439453423023224,0.02217773348093033,small_1_3,3,plain
G16,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-3228.4345703125,2780.439208984375,2785.506591796875,3016.0,3016.0,205.914794921875,-274.7308654785156,-3228.4345703125,0.8473214507102966,0.47343704104423523,0.6455944776535034,0.035527344793081284,0.018007813021540642,small_1_3,3,plain
G16,600,0.8124241828918457,1.230884075164795,0.7003501653671265,-3217.73193359375,2802.525390625,2807.32568359375,3017.0,3018.0,190.76708984375,-260.22265625,-3217.73193359375,0.8611617684364319,0.46445098519325256,0.6690719723701477,0.05342773348093033,0.02031249925494194,small_1_3,3,plain
G16,650,0.7834111452102661,1.2764689922332764,0.6753376722335815,-3206.353515625,2820.8212890625,2825.597900390625,3018.0,3018.0,178.4228973388672,-245.75350952148438,-3206.353515625,0.8719791769981384,0.4548715054988861,0.6888518929481506,0.06329101324081421,0.019472654908895493,small_1_3,3,plain
G16,700,0.7543981075286865,1.3255600929260254,0.6503251791000366,-3194.78955078125,2836.8046875,2841.709716796875,3022.0,3022.0,167.9039306640625,-231.31825256347656,-3194.78955078125,0.8809121251106262,0.4446203410625458,0.7068356275558472,0.07707031071186066,0.018095701932907104,small_1_3,3,plain
G16,750,0.7253851294517517,1.3785780668258667,0.6253126859664917,-3183.277099609375,2851.183349609375,2856.257568359375,3023.0,3023.0,158.572021484375,-217.06793212890625,-3183.277099609375,0.8886579871177673,0.4339187443256378,0.7231619358062744,0.09555663913488388,0.018134765326976776,small_1_3,3,plain
G16,800,0.6963721513748169,1.4360138177871704,0.600300133228302,-3171.94482421875,2864.383544921875,2869.546875,3023.0,3023.0,150.05931091308594,-203.0640869140625,-3171.94482421875,0.8955973386764526,0.42283865809440613,0.7383649349212646,0.11255858838558197,0.016494140028953552,small_1_3,3,plain
G16,850,0.6673591136932373,1.498443603515625,0.5752876400947571,-3160.878662109375,2876.698486328125,2881.870361328125,3023.0,3023.0,142.1293182373047,-189.32894897460938,-3160.878662109375,0.9019652605056763,0.4113788604736328,0.7527349591255188,0.135009765625,0.017451170831918716,small_1_3,3,plain
G16,900,0.6383461356163025,1.566548228263855,0.5502750873565674,-3150.1171875,2888.239501953125,2893.408935546875,3023.0,3023.0,134.64698791503906,-175.9261474609375,-3150.1171875,0.9078881144523621,0.3996323049068451,0.7663375735282898,0.15387694537639618,0.0157324206084013,small_1_3,3,plain
G16,950,0.6093330979347229,1.6411384344100952,0.5252625942230225,-3139.7138671875,2899.268798828125,2904.283203125,3023.0,3023.0,127.49083709716797,-162.7605743408203,-3139.7138671875,0.9134911894798279,0.38733142614364624,0.7797253131866455,0.18105468153953552,0.016816405579447746,small_1_3,3,plain
G16,1000,0.5803201198577881,1.7231868505477905,0.5002501010894775,-3129.692626953125,2909.6923828125,2914.6025390625,3023.0,3023.0,120.58572387695312,-150.0218048095703,-3129.692626953125,0.9188364744186401,0.3748670220375061,0.7923855185508728,0.20198242366313934,0.017177734524011612,small_1_3,3,plain
G16,1050,0.5513070821762085,1.813871145248413,0.4752376079559326,-3120.037841796875,2919.510986328125,2924.40966796875,3024.0,3024.0,113.998291015625,-137.678955078125,-3120.037841796875,0.923843502998352,0.36213186383247375,0.804408848285675,0.24640624225139618,0.018613280728459358,small_1_3,3,plain
G16,1100,0.5222941040992737,1.9146300554275513,0.4502251148223877,-3110.77099609375,2928.79833984375,2933.69873046875,3024.0,3024.0,107.68917846679688,-125.72708129882812,-3110.77099609375,0.9285615086555481,0.3490673005580902,0.8158793449401855,0.29676756262779236,0.020732421427965164,small_1_3,3,plain
G16,1150,0.4932810664176941,2.0272417068481445,0.425212562084198,-3101.90283203125,2937.572998046875,2942.59765625,3024.0,3024.0,101.63739776611328,-114.19403076171875,-3101.90283203125,0.9330137968063354,0.33569687604904175,0.826751708984375,0.3460156321525574,0.02266601473093033,small_1_3,3,plain
G16,1200,0.4642680883407593,2.15392804145813,0.4002000689506531,-3093.44091796875,2945.858642578125,2951.0576171875,3024.0,3024.0,95.83702087402344,-103.08819580078125,-3093.44091796875,0.9372087717056274,0.3219895362854004,0.8370013236999512,0.3793261647224426,0.022841796278953552,small_1_3,3,plain
G16,1250,0.4352550506591797,2.2975034713745117,0.37518757581710815,-3085.407958984375,2953.712158203125,2959.082275390625,3025.0,3025.0,90.25098419189453,-92.4136734008789,-3085.407958984375,0.9411854147911072,0.3078915774822235,0.8468717932701111,0.42350584268569946,0.023525390774011612,small_1_3,3,plain
G16,1300,0.4062420725822449,2.4615864753723145,0.35017526149749756,-3077.82568359375,2961.2255859375,2966.613037109375,3025.0,3025.0,84.83122253417969,-82.13818359375,-3077.82568359375,0.9449998140335083,0.29320383071899414,0.8567491769790649,0.4870312511920929,0.02358398400247097,small_1_3,3,plain
G16,1350,0.3772290349006653,2.650909423828125,0.3251709043979645,-3070.73046875,2968.431640625,2973.5986328125,3025.0,3025.0,79.53942108154297,-72.29402160644531,-3070.73046875,0.9487086534500122,0.2779077887535095,0.8664932250976562,0.5304394364356995,0.02504882775247097,small_1_3,3,plain
G16,1400,0.34821605682373047,2.8717801570892334,0.3003411889076233,-3064.05322265625,2974.9501953125,2980.035888671875,3025.0,3025.0,74.5698471069336,-63.136619567871094,-3064.05322265625,0.9521016478538513,0.2627703845500946,0.8751621842384338,0.5480566024780273,0.025810547173023224,small_1_3,3,plain
G16,1450,0.3192030191421509,3.1328024864196777,0.277316153049469,-3058.11376953125,2980.654296875,2985.71826171875,3025.0,3025.0,69.91791534423828,-55.14148712158203,-3058.11376953125,0.9552215337753296,0.24854972958564758,0.8827509880065918,0.5687597393989563,0.027412109076976776,small_1_3,3,plain
G16,1500,0.29019004106521606,3.4460177421569824,0.2625235319137573,-3054.094482421875,2984.77587890625,2989.83203125,3025.0,3025.0,65.3792724609375,-50.34620666503906,-3054.094482421875,0.9583134055137634,0.239722341299057,0.8882384896278381,0.5996972322463989,0.02812499925494194,small_1_3,3,plain
G16,1550,0.26117706298828125,3.82882022857666,0.26034680008888245,-3052.943359375,2987.423095703125,2991.94970703125,3025.0,3025.0,60.4548225402832,-49.73106384277344,-3052.943359375,0.9619867205619812,0.2387731522321701,0.8920964002609253,0.6200976371765137,0.03012695163488388,small_1_3,3,plain
G16,1600,0.23216402530670166,4.307299613952637,0.25009971857070923,-3050.395751953125,2990.837158203125,2994.9765625,3025.0,3025.0,54.92352294921875,-46.80719757080078,-3050.395751953125,0.9663705825805664,0.2339426726102829,0.8968913555145264,0.7327538728713989,0.031005859375,small_1_3,3,plain
G16,1650,0.20315104722976685,4.922445774078369,0.2105179876089096,-3042.6904296875,2997.337158203125,3001.367431640625,3025.0,3025.0,50.21757125854492,-35.151607513427734,-3042.6904296875,0.9698567986488342,0.20872090756893158,0.905895471572876,0.8043554425239563,0.033183593302965164,small_1_3,3,plain
G16,1700,0.17413800954818726,5.742571830749512,0.16261200606822968,-3034.6572265625,3003.67578125,3007.629150390625,3025.0,3025.0,46.887935638427734,-22.816265106201172,-3034.6572265625,0.9718534350395203,0.17538882791996002,0.9147434830665588,0.8094823956489563,0.034355469048023224,small_1_3,3,plain
G16,1750,0.14512503147125244,6.890610218048096,0.12727773189544678,-3029.44482421875,3007.78564453125,3011.68017578125,3025.0,3025.0,44.5073127746582,-15.200384140014648,-3029.44482421875,0.9728577136993408,0.14928361773490906,0.920447051525116,0.8129589557647705,0.035624999552965164,small_1_3,3,plain
G16,1800,0.11611199378967285,8.612374305725098,0.10024542361497879,-3025.84423828125,3010.59765625,3014.459716796875,3025.0,3025.0,42.460609436035156,-10.316488265991211,-3025.84423828125,0.9735763072967529,0.12864038348197937,0.9243304133415222,0.8630761504173279,0.03658203035593033,small_1_3,3,plain
G16,1850,0.08709895610809326,11.481193542480469,0.07504609227180481,-3022.8798828125,3012.80078125,3016.63720703125,3025.0,3025.0,40.51121520996094,-6.550751686096191,-3022.8798828125,0.9742999076843262,0.10911212861537933,0.9275532364845276,0.9117089509963989,0.03663085773587227,small_1_3,3,plain
G16,1900,0.05808603763580322,17.21584129333496,0.050025176256895065,-3020.349853515625,3014.52734375,3018.343505859375,3025.0,3025.0,38.65304183959961,-3.5771327018737793,-3020.349853515625,0.9750492572784424,0.0893833115696907,0.9307008385658264,0.9179491996765137,0.035283204168081284,small_1_3,3,plain
G16,1950,0.029072999954223633,34.396175384521484,0.02501249499619007,-3018.2421875,3015.797119140625,3019.59716796875,3025.0,3025.0,36.911136627197266,-1.3720877170562744,-3018.2421875,0.9758034944534302,0.0685701072216034,0.9352047443389893,0.9219824075698853,0.026611328125,small_1_3,3,plain
G16,2000,5.999999848427251e-05,16666.66796875,0.0,-3016.642822265625,3016.640625,3020.4267578125,3025.0,3025.0,35.28664779663086,0.0,-3016.642822265625,0.9765745401382446,0.03516700491309166,0.9535259008407593,0.9260937571525574,0.0048828125,small_1_3,3,plain
