graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G5,1,1.159999966621399,0.8620690107345581,1.0,-10239.193359375,9588.0,9588.0,9748.0,9748.0,554.4776611328125,-7.999634742736816,-10239.193359375,0.010000040754675865,0.00999954342842102,7.957376510603353e-05,0.0,1.0,small_1_3,1,random
G5,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-10228.330078125,9588.0,9588.0,9934.0,9934.0,554.406982421875,-12.981951713562012,-10228.330078125,0.01663520745933056,0.01663520559668541,5.741630502598127e-06,0.0,1.0,small_1_3,1,random
G5,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-10222.48828125,9588.0,9588.0,10079.0,10079.0,554.134765625,-23.523725509643555,-10222.48828125,0.030936794355511665,0.030936794355511665,7.360213771789859e-07,0.0,1.0,small_1_3,1,random
G5,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-10229.658203125,9588.0,9588.0,8867.0,10094.0,552.822509765625,-48.18097686767578,-10229.658203125,0.06507688015699387,0.06507687270641327,2.2255111616686918e-05,0.0,1.0,small_1_3,1,random
G5,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-10264.6484375,9588.0,9588.0,6996.0,10094.0,545.7215576171875,-106.626953125,-10264.6484375,0.14801903069019318,0.148018941283226,0.00012836145469918847,0.0,1.0,small_1_3,1,random
G5,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-10364.0869140625,9659.50390625,9680.951171875,11582.0,11582.0,514.29296875,-182.31033325195312,-10364.0869140625,0.3143966495990753,0.26031309366226196,0.1653713583946228,0.0,0.07114257663488388,small_1_3,1,random
G5,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-10871.865234375,10349.1748046875,10374.921875,11616.0,11616.0,387.71710205078125,-140.20623779296875,-10871.865234375,0.61916583776474,0.2060825228691101,0.5645528435707092,0.0,0.0064062499441206455,small_1_3,1,random
G5,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-11288.9814453125,10913.7548828125,10948.5673828125,11620.0,11621.0,247.25743103027344,-138.48031616210938,-11288.9814453125,0.8106375932693481,0.20971374213695526,0.7653121948242188,0.0,0.0030273436568677425,small_1_3,1,random
G5,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-11451.2939453125,11157.4091796875,11195.3525390625,11625.0,11625.0,172.5516357421875,-133.67442321777344,-11451.2939453125,0.8848652243614197,0.20876185595989227,0.8430595993995667,0.0,0.0022656249348074198,small_1_3,1,random
G5,450,0.8994631767272949,1.111774206161499,0.775387704372406,-11519.34375,11272.6708984375,11311.013671875,11625.0,11625.0,132.74581909179688,-127.27189636230469,-11519.34375,0.9183108806610107,0.20517459511756897,0.8790727257728577,0.0010742187732830644,0.0020214843098074198,small_1_3,1,random
G5,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-11553.3193359375,11338.52734375,11376.751953125,11625.0,11625.0,108.43135833740234,-120.40941619873047,-11553.3193359375,0.9367371797561646,0.20058202743530273,0.8996092677116394,0.2531054615974426,0.0016894531436264515,small_1_3,1,random
G5,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-11572.255859375,11381.427734375,11419.44140625,11625.0,11625.0,91.99607849121094,-113.41917419433594,-11572.255859375,0.9483094811439514,0.1954525262117386,0.913202166557312,0.4812304675579071,0.0015136718284338713,small_1_3,1,random
