graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G17,1,1.159999966621399,0.8620690107345581,1.0,-2984.69384765625,2333.5,2333.5,2412.0,2412.0,554.4776611328125,-7.999660491943359,-2984.69384765625,0.010000077076256275,0.009999575093388557,8.00430279923603e-05,0.0,1.0,small_1_3,3,plain
G17,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-2973.8310546875,2333.5,2333.5,2425.0,2471.0,554.406982421875,-12.981998443603516,-2973.8310546875,0.016635267063975334,0.016635265201330185,5.9030080592492595e-06,0.0,1.0,small_1_3,3,plain
G17,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-2967.9873046875,2333.5,2333.5,2476.0,2500.0,554.1348266601562,-23.52381134033203,-2967.9873046875,0.03093690238893032,0.03093690238893032,7.665996690775501e-07,0.0,1.0,small_1_3,3,plain
G17,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-2975.158935546875,2333.5,2333.5,2191.0,2500.0,552.822509765625,-48.181156158447266,-2975.158935546875,0.06507711857557297,0.06507711112499237,2.769430648186244e-05,0.0,1.0,small_1_3,3,plain
G17,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-3010.14892578125,2333.5,2333.5,1797.0,2500.0,545.7215576171875,-106.62734985351562,-3010.14892578125,0.14801955223083496,0.14801949262619019,0.00011451445607235655,0.0,1.0,small_1_3,3,plain
G17,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-3073.7998046875,2333.596435546875,2333.82177734375,2768.0,2768.0,515.5960693359375,-216.60757446289062,-3073.7998046875,0.30937913060188293,0.30928462743759155,0.0050406688824296,0.0,0.99842768907547,small_1_3,3,plain
G17,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-3146.599609375,2417.911865234375,2424.048828125,2949.0,2949.0,447.58038330078125,-287.1485595703125,-3146.599609375,0.5045128464698792,0.42206618189811707,0.22562076151371002,0.0,0.11181640625,small_1_3,3,plain
G17,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-3212.6513671875,2558.00390625,2566.060302734375,2986.0,2986.0,360.1245422363281,-309.83221435546875,-3212.6513671875,0.6629661321640015,0.4692080616950989,0.4075484275817871,0.0,0.04452148452401161,small_1_3,3,plain
G17,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-3237.21630859375,2652.9873046875,2662.810302734375,2996.0,2997.0,294.7014465332031,-310.6055908203125,-3237.21630859375,0.7516925930976868,0.4850785732269287,0.5114640593528748,0.0,0.03212890401482582,small_1_3,3,plain
G17,450,0.8994631767272949,1.111774206161499,0.775387704372406,-3239.13330078125,2708.547607421875,2719.4287109375,3004.0,3004.0,253.677001953125,-302.4127197265625,-3239.13330078125,0.7988543510437012,0.4875185191631317,0.5705012083053589,0.0029394531156867743,0.028652343899011612,small_1_3,3,plain
G17,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-3232.5595703125,2744.505859375,2756.081298828125,3006.0,3006.0,226.9540557861328,-290.50164794921875,-3232.5595703125,0.826554536819458,0.48392730951309204,0.6087409853935242,0.020039062947034836,0.0254980456084013,small_1_3,3,plain
