graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G14,1,1.159999966621399,0.8620690107345581,1.0,-2998.19384765625,2347.0,2347.0,2438.0,2438.0,554.4776611328125,-7.999606609344482,-2998.19384765625,0.010000011883676052,0.009999508038163185,8.009189332369715e-05,0.0,1.0,small_1_3,3,plain
G14,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-2987.33056640625,2347.0,2347.0,2459.0,2495.0,554.406982421875,-12.981914520263672,-2987.33056640625,0.01663515903055668,0.01663515716791153,5.90308536629891e-06,0.0,1.0,small_1_3,3,plain
G14,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-2981.4873046875,2347.0,2347.0,2484.0,2505.0,554.134765625,-23.523658752441406,-2981.4873046875,0.0309367086738348,0.0309367086738348,7.662185907975072e-07,0.0,1.0,small_1_3,3,plain
G14,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-2988.65869140625,2347.0,2347.0,2183.0,2520.0,552.822509765625,-48.180870056152344,-2988.65869140625,0.06507673859596252,0.06507672369480133,2.8815469704568386e-05,0.0,1.0,small_1_3,3,plain
G14,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-3023.6484375,2347.0,2347.0,1800.0,2520.0,545.7216186523438,-106.62681579589844,-3023.6484375,0.14801883697509766,0.1480187475681305,0.00012294419866520911,0.0,1.0,small_1_3,3,plain
G14,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-3087.300537109375,2347.101806640625,2347.286865234375,2824.0,2824.0,515.5963134765625,-216.60275268554688,-3087.300537109375,0.3093782067298889,0.30927780270576477,0.005244579631835222,0.0,0.9985546469688416,small_1_3,3,plain
G14,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-3161.072265625,2432.4287109375,2434.984375,2961.0,2961.0,447.5110168457031,-287.173095703125,-3161.072265625,0.5046447515487671,0.422102153301239,0.22695483267307281,0.0,0.1073632761836052,small_1_3,3,plain
G14,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-3226.63623046875,2571.4326171875,2575.277587890625,2999.0,2999.0,360.30242919921875,-310.21783447265625,-3226.63623046875,0.6627678275108337,0.469791978597641,0.4080447554588318,0.0,0.048212889581918716,small_1_3,3,plain
G14,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-3250.724609375,2666.380859375,2671.94482421875,3015.0,3015.0,294.8739318847656,-310.56048583984375,-3250.724609375,0.7516796588897705,0.4850081503391266,0.5136083364486694,0.0,0.030947264283895493,small_1_3,3,plain
G14,450,0.8994631767272949,1.111774206161499,0.775387704372406,-3252.679443359375,2722.784912109375,2728.734375,3021.0,3021.0,253.44125366210938,-301.9336242675781,-3252.679443359375,0.7993764877319336,0.4867461621761322,0.5742031931877136,0.004990234039723873,0.024580078199505806,small_1_3,3,plain
G14,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-3246.25634765625,2759.6787109375,2765.755126953125,3024.0,3024.0,226.22311401367188,-289.6615295410156,-3246.25634765625,0.827613353729248,0.48252788186073303,0.6137668490409851,0.018691405653953552,0.022529296576976776,small_1_3,3,plain
G14,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-3236.57861328125,2786.7119140625,2793.779296875,3027.0,3027.0,206.82769775390625,-275.834228515625,-3236.57861328125,0.8463426232337952,0.4753384590148926,0.6431383490562439,0.03749999776482582,0.02202148362994194,small_1_3,3,plain
