graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G3,1,1.159999966621399,0.8620690107345581,1.0,-10239.193359375,9588.0,9588.0,9755.0,9755.0,554.4776611328125,-7.999659538269043,-10239.193359375,0.010000073350965977,0.009999574162065983,7.983805699041113e-05,0.0,1.0,small_1_3,1,random
G3,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-10228.330078125,9588.0,9588.0,9881.0,9941.0,554.406982421875,-12.98199462890625,-10228.330078125,0.016635263338685036,0.016635259613394737,5.72495446249377e-06,0.0,1.0,small_1_3,1,random
G3,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-10222.48828125,9588.0,9588.0,10059.0,10076.0,554.134765625,-23.5238037109375,-10222.48828125,0.030936893075704575,0.030936893075704575,7.39787424208771e-07,0.0,1.0,small_1_3,1,random
G3,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-10229.658203125,9588.0,9588.0,9003.0,10090.0,552.822509765625,-48.181121826171875,-10229.658203125,0.06507707387208939,0.06507707387208939,2.039766332018189e-05,0.0,1.0,small_1_3,1,random
G3,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-10264.6484375,9588.0,9588.0,6877.0,10090.0,545.7215576171875,-106.62723541259766,-10264.6484375,0.14801938831806183,0.14801932871341705,0.00011670387902995571,0.0,1.0,small_1_3,1,random
G3,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-10360.572265625,9652.771484375,9670.29296875,11539.0,11539.0,514.4725341796875,-185.34634399414062,-10360.572265625,0.31371328234672546,0.26464807987213135,0.15761558711528778,0.0,0.07753906399011612,small_1_3,1,random
G3,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-10859.9609375,10334.6171875,10357.357421875,11597.0,11597.0,388.92926025390625,-141.66336059570312,-10859.9609375,0.6170913577079773,0.20822429656982422,0.561236560344696,0.0,0.0064453124068677425,small_1_3,1,random
G3,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-11275.72265625,10899.0302734375,10931.8583984375,11598.0,11598.0,247.95974731445312,-139.27354431152344,-11275.72265625,0.809852659702301,0.21091501414775848,0.7638692855834961,0.0,0.0029589843470603228,small_1_3,1,random
G3,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-11438.0888671875,11143.3515625,11176.2119140625,11602.0,11602.0,172.80984497070312,-134.28660583496094,-11438.0888671875,0.8846296668052673,0.20971791446208954,0.84238600730896,0.0,0.0021679687779396772,small_1_3,1,random
G3,450,0.8994631767272949,1.111774206161499,0.775387704372406,-11506.18359375,11259.03515625,11291.2939453125,11603.0,11603.0,132.76382446289062,-127.73103332519531,-11506.18359375,0.9183160662651062,0.20591478049755096,0.8788682222366333,0.0013867187080904841,0.001708984375,small_1_3,1,random
G3,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-11539.9912109375,11324.892578125,11358.048828125,11605.0,11605.0,108.3707275390625,-120.76802062988281,-11539.9912109375,0.9368011355400085,0.2011793851852417,0.8996056914329529,0.2539355456829071,0.0017675780691206455,small_1_3,1,random
G3,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-11558.6806640625,11367.578125,11400.849609375,11605.0,11605.0,91.94108581542969,-113.74128723144531,-11558.6806640625,0.9483582973480225,0.1960076093673706,0.9131641387939453,0.4816015660762787,0.0015624999068677425,small_1_3,1,random
G3,600,0.8124241828918457,1.230884075164795,0.7003501653671265,-11569.6494140625,11397.84765625,11430.7275390625,11604.0,11605.0,80.02583312988281,-106.78549194335938,-11569.6494140625,0.9562873840332031,0.19059303402900696,0.9229857325553894,0.6032617092132568,0.0014843749813735485,small_1_3,1,random
G3,650,0.7834111452102661,1.2764689922332764,0.6753376722335815,-11576.21484375,11420.712890625,11454.0546875,11605.0,11605.0,70.92111206054688,-99.9407958984375,-11576.21484375,0.9620881676673889,0.1849830001592636,0.9306079745292664,0.6772753596305847,0.0014453125186264515,small_1_3,1,random
G3,700,0.7543981075286865,1.3255600929260254,0.6503251791000366,-11580.091796875,11438.7802734375,11472.2255859375,11606.0,11606.0,63.68169403076172,-93.2702407836914,-11580.091796875,0.9665430784225464,0.17927615344524384,0.9367704391479492,0.7278710603713989,0.0014843749813735485,small_1_3,1,random
