graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G15,1,1.159999966621399,0.8620690107345581,1.0,-2981.69384765625,2330.5,2330.5,2417.0,2417.0,554.4776611328125,-7.999603271484375,-2981.69384765625,0.01000000536441803,0.009999504312872887,8.004471601452678e-05,0.0,1.0,small_1_3,3,plain
G15,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-2970.83056640625,2330.5,2330.5,2446.0,2479.0,554.406982421875,-12.981905937194824,-2970.83056640625,0.016635147854685783,0.016635145992040634,5.909553237870568e-06,0.0,1.0,small_1_3,3,plain
G15,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-2964.9873046875,2330.5,2330.5,2470.0,2510.0,554.1348266601562,-23.523645401000977,-2964.9873046875,0.03093668818473816,0.03093668818473816,7.660094638595183e-07,0.0,1.0,small_1_3,3,plain
G15,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-2972.15869140625,2330.5,2330.5,2180.0,2518.0,552.822509765625,-48.18083953857422,-2972.15869140625,0.06507670134305954,0.06507668644189835,2.7994363335892558e-05,0.0,1.0,small_1_3,3,plain
G15,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-3007.1484375,2330.5,2330.5,1616.0,2518.0,545.7216186523438,-106.62677001953125,-3007.1484375,0.1480187624692917,0.14801868796348572,0.00012400506238918751,0.0,1.0,small_1_3,3,plain
G15,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-3070.84619140625,2330.749755859375,2331.47265625,2808.0,2808.0,515.595703125,-216.50135803222656,-3070.84619140625,0.3093807101249695,0.30913299322128296,0.008460587821900845,0.0,0.9944238066673279,small_1_3,3,plain
G15,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-3146.98046875,2421.29296875,2424.056884765625,2958.0,2958.0,446.7762451171875,-284.9415588378906,-3146.98046875,0.5062233805656433,0.41882213950157166,0.2341536283493042,0.0,0.10356444865465164,small_1_3,3,plain
G15,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-3215.1044921875,2564.3837890625,2566.247314453125,2990.0,2990.0,358.2916564941406,-307.6603088378906,-3215.1044921875,0.6657140851020813,0.4659188985824585,0.41517654061317444,0.0,0.04584961012005806,small_1_3,3,plain
G15,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-3240.272705078125,2660.1064453125,2662.0322265625,3003.0,3003.0,292.60345458984375,-308.49072265625,-3240.272705078125,0.7542990446090698,0.4817757308483124,0.5192763209342957,0.0,0.022529296576976776,small_1_3,3,plain
G15,450,0.8994631767272949,1.111774206161499,0.775387704372406,-3242.524169921875,2715.911865234375,2718.427001953125,3007.0,3007.0,251.5746612548828,-300.33001708984375,-3242.524169921875,0.8012121319770813,0.48416104912757874,0.5776872038841248,0.004892577882856131,0.025390625,small_1_3,3,plain
