step,discrete_energy,gap,entropy
0,-73.0,1872.0,
1,-73.0,1872.0,
2,-73.0,1872.0,
3,-45.0,1900.0,
4,-15.0,1930.0,
5,-51.0,1894.0,
6,-11.0,1934.0,
7,-37.0,1908.0,
8,-63.0,1882.0,
9,-71.0,1874.0,
10,45.0,1990.0,
11,-43.0,1902.0,
12,37.0,1982.0,
13,161.0,2106.0,
14,-109.0,1836.0,
15,-45.0,1900.0,
16,99.0,2044.0,
17,-79.0,1866.0,
18,-69.0,1876.0,
19,127.0,2072.0,
20,27.0,1972.0,
21,-69.0,1876.0,
22,21.0,1966.0,
23,7.0,1952.0,
24,-77.0,1868.0,
25,17.0,1962.0,
26,-75.0,1870.0,
27,-215.0,1730.0,
28,-123.0,1822.0,
29,-213.0,1732.0,
30,-193.0,1752.0,
31,-215.0,1730.0,
32,-233.0,1712.0,
33,-315.0,1630.0,
34,-291.0,1654.0,
35,-265.0,1680.0,
36,-333.0,1612.0,
37,-345.0,1600.0,
38,-307.0,1638.0,
39,-359.0,1586.0,
40,-441.0,1504.0,
41,-309.0,1636.0,
42,-441.0,1504.0,
43,-507.0,1438.0,
44,-355.0,1590.0,
45,-525.0,1420.0,
46,-437.0,1508.0,
47,-459.0,1486.0,
48,-461.0,1484.0,
49,-471.0,1474.0,
50,-525.0,1420.0,
51,-499.0,1446.0,
52,-573.0,1372.0,
53,-551.0,1394.0,
54,-413.0,1532.0,
55,-447.0,1498.0,
56,-553.0,1392.0,
57,-585.0,1360.0,
58,-521.0,1424.0,
59,-565.0,1380.0,
60,-553.0,1392.0,
61,-469.0,1476.0,
62,-543.0,1402.0,
63,-471.0,1474.0,
64,-419.0,1526.0,
65,-383.0,1562.0,
66,-549.0,1396.0,
67,-487.0,1458.0,
68,-573.0,1372.0,
69,-547.0,1398.0,
70,-645.0,1300.0,
71,-509.0,1436.0,
72,-585.0,1360.0,
73,-613.0,1332.0,
74,-523.0,1422.0,
75,-623.0,1322.0,
76,-469.0,1476.0,
77,-569.0,1376.0,
78,-599.0,1346.0,
79,-609.0,1336.0,
80,-653.0,1292.0,
81,-623.0,1322.0,
82,-713.0,1232.0,
83,-693.0,1252.0,
84,-747.0,1198.0,
85,-713.0,1232.0,
86,-853.0,1092.0,
87,-789.0,1156.0,
88,-923.0,1022.0,
89,-1047.0,898.0,
90,-1139.0,806.0,
91,-1185.0,760.0,
92,-1227.0,718.0,
93,-1299.0,646.0,
94,-1411.0,534.0,
95,-1455.0,490.0,
96,-1571.0,374.0,
97,-1599.0,346.0,
98,-1653.0,292.0,
99,-1695.0,250.0,
100,-1717.0,228.0,
101,-1685.0,260.0,
102,-1721.0,224.0,
103,-1751.0,194.0,
104,-1763.0,182.0,
105,-1791.0,154.0,
106,-1795.0,150.0,
107,-1807.0,138.0,
108,-1819.0,126.0,
109,-1825.0,120.0,
110,-1829.0,116.0,
111,-1841.0,104.0,
112,-1829.0,116.0,
113,-1849.0,96.0,
114,-1865.0,80.0,
115,-1863.0,82.0,
116,-1869.0,76.0,
117,-1875.0,70.0,
118,-1881.0,64.0,
119,-1875.0,70.0,
120,-1873.0,72.0,
121,-1877.0,68.0,
122,-1891.0,54.0,
123,-1895.0,50.0,
124,-1895.0,50.0,
125,-1891.0,54.0,
126,-1889.0,56.0,
127,-1889.0,56.0,
128,-1895.0,50.0,
129,-1895.0,50.0,
130,-1895.0,50.0,
131,-1895.0,50.0,
132,-1901.0,44.0,
133,-1905.0,40.0,
134,-1907.0,38.0,
135,-1917.0,28.0,
136,-1917.0,28.0,
137,-1915.0,30.0,
138,-1915.0,30.0,
139,-1913.0,32.0,
140,-1915.0,30.0,
141,-1915.0,30.0,
142,-1915.0,30.0,
143,-1917.0,28.0,
144,-1917.0,28.0,
145,-1917.0,28.0,
146,-1917.0,28.0,
147,-1917.0,28.0,
148,-1917.0,28.0,
149,-1917.0,28.0,
150,-1917.0,28.0,
151,-1915.0,30.0,
152,-1915.0,30.0,
153,-1915.0,30.0,
154,-1919.0,26.0,
155,-1919.0,26.0,
156,-1919.0,26.0,
157,-1919.0,26.0,
158,-1919.0,26.0,
159,-1919.0,26.0,
160,-1921.0,24.0,
161,-1921.0,24.0,
162,-1921.0,24.0,
163,-1921.0,24.0,
164,-1921.0,24.0,
165,-1921.0,24.0,
166,-1921.0,24.0,
167,-1921.0,24.0,
168,-1921.0,24.0,
169,-1921.0,24.0,
170,-1921.0,24.0,
171,-1923.0,22.0,
172,-1923.0,22.0,
173,-1923.0,22.0,
174,-1923.0,22.0,
175,-1923.0,22.0,
176,-1923.0,22.0,
177,-1923.0,22.0,
178,-1923.0,22.0,
179,-1923.0,22.0,
180,-1923.0,22.0,
181,-1923.0,22.0,
182,-1923.0,22.0,
183,-1923.0,22.0,
184,-1923.0,22.0,
185,-1923.0,22.0,
186,-1923.0,22.0,
187,-1923.0,22.0,
188,-1923.0,22.0,
189,-1923.0,22.0,
190,-1923.0,22.0,
191,-1923.0,22.0,
192,-1923.0,22.0,
193,-1923.0,22.0,
194,-1923.0,22.0,
195,-1923.0,22.0,
196,-1923.0,22.0,
197,-1923.0,22.0,
198,-1923.0,22.0,
199,-1923.0,22.0,
200,-1923.0,22.0,
201,-1923.0,22.0,
202,-1923.0,22.0,
203,-1923.0,22.0,
204,-1923.0,22.0,
205,-1923.0,22.0,
206,-1923.0,22.0,
207,-1923.0,22.0,
208,-1923.0,22.0,
209,-1923.0,22.0,
210,-1923.0,22.0,
211,-1923.0,22.0,
212,-1923.0,22.0,
213,-1923.0,22.0,
214,-1923.0,22.0,
215,-1923.0,22.0,
216,-1923.0,22.0,
217,-1923.0,22.0,
218,-1923.0,22.0,
219,-1923.0,22.0,
220,-1923.0,22.0,
221,-1923.0,22.0,
222,-1923.0,22.0,
223,-1923.0,22.0,
224,-1923.0,22.0,
225,-1923.0,22.0,
226,-1923.0,22.0,
227,-1923.0,22.0,
228,-1923.0,22.0,
229,-1923.0,22.0,
230,-1923.0,22.0,
231,-1923.0,22.0,
232,-1923.0,22.0,
233,-1923.0,22.0,
234,-1923.0,22.0,
235,-1923.0,22.0,
236,-1923.0,22.0,
237,-1923.0,22.0,
238,-1923.0,22.0,
239,-1923.0,22.0,
240,-1923.0,22.0,
241,-1923.0,22.0,
242,-1923.0,22.0,
243,-1923.0,22.0,
244,-1923.0,22.0,
245,-1923.0,22.0,
246,-1923.0,22.0,
247,-1923.0,22.0,
248,-1923.0,22.0,
249,-1923.0,22.0,
250,-1923.0,22.0,
251,-1923.0,22.0,
252,-1923.0,22.0,
253,-1923.0,22.0,
254,-1923.0,22.0,
255,-1923.0,22.0,
256,-1923.0,22.0,
257,-1923.0,22.0,
258,-1923.0,22.0,
259,-1923.0,22.0,
260,-1923.0,22.0,
261,-1923.0,22.0,
262,-1923.0,22.0,
263,-1923.0,22.0,
264,-1923.0,22.0,
265,-1923.0,22.0,
266,-1923.0,22.0,
267,-1923.0,22.0,
268,-1923.0,22.0,
269,-1923.0,22.0,
270,-1923.0,22.0,
271,-1923.0,22.0,
272,-1923.0,22.0,
273,-1923.0,22.0,
