step,discrete_energy,gap,entropy
0,-47.0,1898.0,707.1807861328125
1,487.0,2432.0,701.648193359375
2,765.0,2710.0,677.3762817382812
3,-457.0,1488.0,630.0208129882812
4,755.0,2700.0,565.5181884765625
5,677.0,2622.0,504.1145324707031
6,185.0,2130.0,458.04541015625
7,-309.0,1636.0,429.4612426757813
8,521.0,2466.0,417.628662109375
9,609.0,2554.0,421.4716796875
10,-11.0,1934.0,439.2223510742187
11,-281.0,1664.0,468.31787109375
12,337.0,2282.0,505.7969970703125
13,253.0,2198.0,547.8043212890625
14,-223.0,1722.0,588.6287231445312
15,147.0,2092.0,622.2994384765625
16,195.0,2140.0,645.3692626953125
17,-393.0,1552.0,656.7442016601562
18,33.0,1978.0,656.9256591796875
19,-3.0,1942.0,647.5934448242188
20,-333.0,1612.0,630.5877075195312
21,-133.0,1812.0,608.5385131835938
22,-119.0,1826.0,585.4122314453125
23,-207.0,1738.0,565.384765625
24,-265.0,1680.0,551.9190673828125
25,-293.0,1652.0,547.0390625
26,-347.0,1598.0,550.8643798828125
27,-109.0,1836.0,561.8682861328125
28,-341.0,1604.0,577.34326171875
29,-305.0,1640.0,593.8565063476562
30,-259.0,1686.0,607.9822387695312
31,-311.0,1634.0,617.06494140625
32,-313.0,1632.0,619.7305297851562
33,-431.0,1514.0,616.1298828125
34,-253.0,1692.0,607.7913818359375
35,-261.0,1684.0,597.2649536132812
36,-265.0,1680.0,587.5291748046875
37,-337.0,1608.0,581.206298828125
38,-347.0,1598.0,579.7869262695312
39,-215.0,1730.0,583.1969604492188
40,-167.0,1778.0,589.8765869140625
41,-137.0,1808.0,597.3485107421875
42,-7.0,1938.0,603.0745239257812
43,27.0,1972.0,605.3330688476562
44,95.0,2040.0,603.7665405273438
45,249.0,2194.0,599.463623046875
46,117.0,2062.0,594.4597778320312
47,315.0,2260.0,590.89794921875
48,375.0,2320.0,590.117431640625
49,539.0,2484.0,592.0962524414062
50,415.0,2360.0,595.5521850585938
51,555.0,2500.0,598.6240844726562
52,519.0,2464.0,599.8486328125
53,641.0,2586.0,598.8870849609375
54,743.0,2688.0,596.6134033203125
55,753.0,2698.0,594.530029296875
56,867.0,2812.0,593.83984375
57,719.0,2664.0,594.730224609375
58,831.0,2776.0,596.3623046875
59,761.0,2706.0,597.5335083007812
60,813.0,2758.0,597.5223388671875
61,903.0,2848.0,596.5709228515625
62,827.0,2772.0,595.5704345703125
63,835.0,2780.0,595.3189086914062
64,907.0,2852.0,595.869873046875
65,925.0,2870.0,596.59423828125
66,791.0,2736.0,596.82568359375
67,669.0,2614.0,596.4569091796875
68,815.0,2760.0,595.981201171875
69,659.0,2604.0,595.9066162109375
70,693.0,2638.0,596.2265625
71,663.0,2608.0,596.4946899414062
72,679.0,2624.0,596.4169311523438
73,737.0,2682.0,596.1787109375
74,725.0,2670.0,596.1270751953125
75,785.0,2730.0,596.277099609375
76,777.0,2722.0,596.36767578125
77,775.0,2720.0,596.291748046875
78,665.0,2610.0,596.2188720703125
79,691.0,2636.0,596.2591552734375
80,745.0,2690.0,596.3148193359375
81,645.0,2590.0,596.2931518554688
82,685.0,2630.0,596.2579956054688
83,823.0,2768.0,596.2738037109375
84,783.0,2728.0,596.302978515625
85,689.0,2634.0,596.275634765625
86,737.0,2682.0,596.2550048828125
87,729.0,2674.0,596.3305053710938
88,753.0,2698.0,596.24169921875
89,685.0,2630.0,596.2857666015625
90,611.0,2556.0,596.3167724609375
91,585.0,2530.0,596.2457275390625
92,605.0,2550.0,596.3231811523438
93,667.0,2612.0,596.227294921875
94,549.0,2494.0,596.3593139648438
95,703.0,2648.0,596.1553955078125
96,611.0,2556.0,596.3302001953125
97,529.0,2474.0,596.1695556640625
98,605.0,2550.0,596.3178100585938
99,589.0,2534.0,596.0694580078125
100,557.0,2502.0,596.3536376953125
101,703.0,2648.0,596.3539428710938
102,675.0,2620.0,595.8558349609375
103,599.0,2544.0,596.50146484375
104,749.0,2694.0,596.326904296875
105,597.0,2542.0,595.8589477539062
106,549.0,2494.0,596.5294189453125
107,571.0,2516.0,596.3048095703125
108,613.0,2558.0,595.990478515625
109,561.0,2506.0,596.4585571289062
110,495.0,2440.0,596.188720703125
111,467.0,2412.0,596.2687377929688
112,491.0,2436.0,596.3004150390625
113,443.0,2388.0,596.1334228515625
114,545.0,2490.0,596.4564208984375
115,467.0,2412.0,596.123779296875
116,535.0,2480.0,596.24853515625
117,413.0,2358.0,596.449951171875
118,445.0,2390.0,595.9893798828125
119,495.0,2440.0,596.4501342773438
120,413.0,2358.0,596.1937255859375
121,319.0,2264.0,596.1378173828125
122,397.0,2342.0,596.4323120117188
123,321.0,2266.0,595.9359741210938
124,229.0,2174.0,596.3682861328125
125,211.0,2156.0,595.9920654296875
126,93.0,2038.0,595.9242553710938
127,-31.0,1914.0,596.0313720703125
128,55.0,2000.0,595.2779541015625
129,5.0,1950.0,595.4140625
130,-85.0,1860.0,594.705810546875
131,-111.0,1834.0,594.0823364257812
132,-177.0,1768.0,593.8174438476562
133,-207.0,1738.0,592.89306640625
