partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
17,G66,1,0.8620690107345581,1.0,-7365.93359375,-7365.93359375,40.0,40.0,-16.453125,150.0,150.0,6364.0,6214.0,2.3570081709616595,0.010099480859935284,0.010099228471517563,6.971832044655457e-05,41,0.05497598648071289
17,G66,50,0.9065311551094055,0.9509509801864624,-7062.341796875,-7062.341796875,40.0,40.0,52.84375,222.0,222.0,6364.0,6142.0,3.488372093023256,0.01679905876517296,0.01679905876517296,3.7202007661107928e-06,68,2.2114601135253906
17,G66,100,0.9568911194801331,0.9009009003639221,-6803.6181640625,-6803.6181640625,40.0,40.0,-369.53125,-214.0,222.0,6364.0,6142.0,3.488372093023256,0.03108545020222664,0.03108545020222664,6.125301297288388e-07,68,4.435568332672119
17,G66,150,1.0131754875183105,0.8508508205413818,-6666.23486328125,-6666.23486328125,40.0,40.0,-1428.71875,-1194.0,222.0,6364.0,6142.0,3.488372093023256,0.06460091471672058,0.06460089981555939,3.5574325011111796e-05,68,6.818248271942139
17,G66,200,1.076494812965393,0.8008008003234863,-6775.50830078125,-6775.50830078125,40.0,40.0,-1723.765625,-1500.0,222.0,6364.0,6142.0,3.488372093023256,0.1445728838443756,0.14457283914089203,9.536292782286182e-05,68,8.678583145141602
17,G66,250,1.1482561826705933,0.7507507801055908,-7121.9091796875,-7121.9091796875,39.9997673034668,39.99980926513672,-3075.03125,-2836.0,222.0,6364.0,6142.0,3.488372093023256,0.2991246283054352,0.29912450909614563,0.00020998710533604026,68,10.870504379272461
17,G66,300,1.2302684783935547,0.7007007002830505,-7239.51123046875,-7239.51123046875,40.004554748535156,40.01173782348633,92.3125,746.0,746.0,6364.0,5618.0,11.722187303582652,0.475196897983551,0.47519493103027344,0.0006193853914737701,113,13.419097185134888
17,G66,350,1.324897050857544,0.6506506204605103,-7242.05078125,-7242.05078125,1275.1641845703125,1288.803955078125,6175.625,6216.0,6216.0,6364.0,148.0,97.67441860465117,0.6158839464187622,0.4497984051704407,0.3928753137588501,95,15.749885320663452
17,G66,400,1.435295581817627,0.6006006002426147,-7356.3359375,-7356.3359375,2658.93603515625,2683.930908203125,6185.234375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.7440829277038574,0.42586249113082886,0.5773892998695374,95,17.65463137626648
17,G66,450,1.5657646656036377,0.5505505800247192,-7324.837890625,-7324.837890625,3610.3125,3635.92919921875,6185.828125,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.8194072246551514,0.40251627564430237,0.6792629361152649,95,19.605059146881104
17,G66,500,1.7223249673843384,0.500500500202179,-7196.4765625,-7196.4765625,4222.9697265625,4251.62060546875,6185.90625,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.8623005747795105,0.37702441215515137,0.7400081753730774,95,22.003029108047485
17,G66,550,1.913672685623169,0.45045047998428345,-7035.83056640625,-7035.83056640625,4651.29443359375,4683.3896484375,6185.90625,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.8891551494598389,0.3497583568096161,0.7812092304229736,95,24.22378420829773
17,G66,600,2.152850866317749,0.40040040016174316,-6871.1591796875,-6871.1591796875,4974.3759765625,5009.18017578125,6185.96875,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.907578706741333,0.32117974758148193,0.811974287033081,95,26.4618501663208
17,G66,650,2.460355520248413,0.35035037994384766,-6713.958984375,-6713.958984375,5229.8369140625,5266.7822265625,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.921090304851532,0.2915442883968353,0.8363601565361023,95,28.803985357284546
17,G66,700,2.8703441619873047,0.3003003001213074,-6569.18212890625,-6569.18212890625,5436.822265625,5475.443359375,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9314627647399902,0.2609580159187317,0.8563780188560486,95,31.08677911758423
17,G66,750,3.4442949295043945,0.25025027990341187,-6439.1259765625,-6439.1259765625,5605.97265625,5645.81982421875,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9396803379058838,0.22942876815795898,0.8731260299682617,95,33.254770278930664
17,G66,800,4.305146217346191,0.20020020008087158,-6324.93701171875,-6324.93701171875,5743.64794921875,5784.322265625,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9463370442390442,0.19688859581947327,0.8872488141059875,95,35.25541019439697
17,G66,850,5.739701271057129,0.15015017986297607,-6227.2861328125,-6227.2861328125,5853.8642578125,5895.0048828125,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9518168568611145,0.16317124664783478,0.8992007374763489,95,37.09638023376465
17,G66,900,8.608070373535156,0.10010010004043579,-6146.7080078125,-6146.7080078125,5939.232421875,5980.54736328125,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9563782811164856,0.12789060175418854,0.9095466136932373,95,38.91642904281616
17,G66,950,17.207260131835938,0.05005007982254028,-6083.9091796875,-6083.9091796875,6001.591796875,6042.8349609375,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.960199236869812,0.08948377519845963,0.9200145602226257,95,40.81572127342224
17,G66,1000,16666.66796875,0.0,-6042.3076171875,-6042.3076171875,6042.2685546875,6083.2763671875,6185.984375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9634250402450562,0.03066554106771946,0.9406664371490479,95,42.9310462474823
