partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
18,G67,1,0.8620690107345581,1.0,-8068.9267578125,-8068.9267578125,-71.0,-71.0,-140.109375,28.0,28.0,6950.0,6922.0,0.4028776978417266,0.010099480859935284,0.010099229402840137,6.971859693294391e-05,5,0.0901188850402832
18,G67,50,0.9065311551094055,0.9509509801864624,-7731.6015625,-7731.6015625,-71.0,-71.0,-66.515625,100.0,100.0,6950.0,6850.0,1.4388489208633093,0.01679905876517296,0.01679905876517296,3.719661208378966e-06,15,3.2591798305511475
18,G67,100,0.9568911194801331,0.9009009003639221,-7444.130859375,-7444.130859375,-71.0,-71.0,-532.578125,-360.0,100.0,6950.0,6850.0,1.4388489208633093,0.03108544833958149,0.03108544833958149,6.130299539108819e-07,15,5.261054992675781
18,G67,150,1.0131754875183105,0.8508508205413818,-7291.4833984375,-7291.4833984375,-71.0,-71.0,-1688.671875,-1450.0,100.0,6950.0,6850.0,1.4388489208633093,0.06460089981555939,0.06460089236497879,3.554368595359847e-05,15,7.9121739864349365
18,G67,200,1.076494812965393,0.8008008003234863,-7412.89794921875,-7412.89794921875,-71.0,-71.0,-2031.328125,-1816.0,100.0,6950.0,6850.0,1.4388489208633093,0.14457286894321442,0.14457282423973083,9.537334699416533e-05,15,11.447165966033936
18,G67,250,1.1482561826705933,0.7507507801055908,-7797.7880859375,-7797.7880859375,-71.00025939941406,-71.00021362304688,-3524.8125,-3344.0,100.0,6950.0,6850.0,1.4388489208633093,0.2991245985031128,0.29912450909614563,0.00020957864762749523,15,14.662093877792358
18,G67,300,1.2302684783935547,0.7007007002830505,-7928.45703125,-7928.45703125,-70.99508666992188,-70.98904418945312,-107.78125,600.0,600.0,6950.0,6350.0,8.633093525179856,0.475196897983551,0.4751949608325958,0.0006222010706551373,32,17.56490993499756
18,G67,350,1.324897050857544,0.6506506204605103,-7933.111328125,-7933.111328125,1308.654296875,1322.5147705078125,6769.671875,6802.0,6802.0,6950.0,148.0,97.87050359712231,0.6159271597862244,0.44903337955474854,0.3937733769416809,46,20.3413827419281
18,G67,400,1.435295581817627,0.6006006002426147,-8063.65625,-8063.65625,2851.49365234375,2874.62109375,6780.625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.7444398403167725,0.425049364566803,0.5786550641059875,35,22.611788034439087
18,G67,450,1.5657646656036377,0.5505505800247192,-8031.041015625,-8031.041015625,3912.52490234375,3940.52392578125,6781.046875,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.8199140429496765,0.40155643224716187,0.6807102560997009,35,25.657384872436523
18,G67,500,1.7223249673843384,0.500500500202179,-7890.1806640625,-7890.1806640625,4595.673828125,4625.11865234375,6781.21875,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.862883985042572,0.37593182921409607,0.7415385842323303,35,28.061568021774292
18,G67,550,1.913672685623169,0.45045047998428345,-7713.26123046875,-7713.26123046875,5073.2548828125,5102.76416015625,6781.25,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.8897855281829834,0.3485521376132965,0.7827663421630859,35,30.177621841430664
18,G67,600,2.152850866317749,0.40040040016174316,-7531.791015625,-7531.791015625,5433.380859375,5462.4091796875,6781.25,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9082337617874146,0.3198810815811157,0.8135136365890503,35,32.611464977264404
18,G67,650,2.460355520248413,0.35035037994384766,-7358.5947265625,-7358.5947265625,5718.00390625,5746.337890625,6781.25,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9217509627342224,0.29016944766044617,0.8378556370735168,35,35.102444887161255
18,G67,700,2.8703441619873047,0.3003003001213074,-7199.20947265625,-7199.20947265625,5948.5234375,5976.095703125,6781.265625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9321156144142151,0.25952374935150146,0.8578040599822998,35,37.192972898483276
18,G67,750,3.4442949295043945,0.25025027990341187,-7056.16748046875,-7056.16748046875,6136.783203125,6163.615234375,6781.265625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9403142333030701,0.22796259820461273,0.8744531273841858,35,39.22771501541138
18,G67,800,4.305146217346191,0.20020020008087158,-6930.72265625,-6930.72265625,6289.8857421875,6316.0546875,6781.265625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9469426274299622,0.19542546570301056,0.888457715511322,35,41.64793276786804
18,G67,850,5.739701271057129,0.15015017986297607,-6823.5908203125,-6823.5908203125,6412.3349609375,6437.9453125,6781.265625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9523873925209045,0.16175849735736847,0.9002757668495178,35,43.974061012268066
18,G67,900,8.608070373535156,0.10010010004043579,-6735.32958984375,-6735.32958984375,6507.08056640625,6532.2822265625,6781.265625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9569103121757507,0.12659312784671783,0.9104595184326172,35,46.15447187423706
18,G67,950,17.207260131835938,0.05005007982254028,-6666.681640625,-6666.681640625,6576.2041015625,6601.15625,6781.265625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9606921672821045,0.08844589442014694,0.9206243753433228,35,48.180623054504395
18,G67,1000,16666.66796875,0.0,-6621.2197265625,-6621.2197265625,6621.17626953125,6645.974609375,6781.265625,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.9638796448707581,0.031229699030518532,0.9405193328857422,35,50.99976181983948
18,G72,1,0.8620690107345581,1.0,-8136.9267578125,-8136.9267578125,-3.0,-3.0,-61.984375,130.0,130.0,7008.0,6878.0,1.8550228310502284,0.010099480859935284,0.010099229402840137,6.971786206122488e-05,47,0.041259050369262695
18,G72,50,0.9065311551094055,0.9509509801864624,-7799.6015625,-7799.6015625,-3.0,-3.0,4.3125,204.0,204.0,7008.0,6804.0,2.910958904109589,0.01679905876517296,0.01679905876517296,3.7199108646746026e-06,46,2.3660290241241455
