partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
15,G63,1,0.8620690107345581,1.0,-26427.44921875,-26427.44921875,20729.5,20729.5,20596.46875,20921.0,20921.0,27047.0,6126.0,77.35053795245314,0.01009947806596756,0.010099226608872414,6.97396244504489e-05,114,0.04201698303222656
15,G63,50,0.9065311551094055,0.9509509801864624,-26191.3203125,-26191.3203125,20729.5,20729.5,20822.828125,21090.0,21090.0,27047.0,5957.0,77.97537619699042,0.01679905503988266,0.01679905503988266,3.6879382605548017e-06,114,3.5879340171813965
15,G63,100,0.9568911194801331,0.9009009003639221,-25990.08984375,-25990.08984375,20729.5,20729.5,20565.109375,20736.0,21090.0,27047.0,5957.0,77.97537619699042,0.031085442751646042,0.031085442751646042,5.869197252650338e-07,114,6.265811920166016
15,G63,150,1.0131754875183105,0.8508508205413818,-25883.23828125,-25883.23828125,20729.5,20729.5,4570.9609375,18990.0,21090.0,27047.0,5957.0,77.97537619699042,0.06460089236497879,0.0646008625626564,4.7281620936701074e-05,114,9.223077058792114
15,G63,200,1.076494812965393,0.8008008003234863,-25968.23046875,-25968.23046875,20729.505859375,20729.54296875,15769.359375,22530.0,22530.0,27047.0,4517.0,83.2994417125744,0.14457282423973083,0.14457184076309204,0.00025325571186840534,38,12.046455144882202
15,G63,250,1.1482561826705933,0.7507507801055908,-26272.734375,-26272.734375,20826.927734375,20835.03125,25027.21875,25176.0,25176.0,27047.0,1871.0,93.08241209745998,0.30036619305610657,0.2867346405982971,0.06663715094327927,94,14.480602025985718
15,G63,300,1.2302684783935547,0.7007007002830505,-26821.05859375,-26821.05859375,21757.21875,21769.921875,26185.7109375,26244.0,26244.0,27047.0,803.0,97.0310940215181,0.5050079226493835,0.3828669786453247,0.282164990901947,94,16.86300015449524
15,G63,350,1.324897050857544,0.6506506204605103,-27365.71875,-27365.71875,23169.00390625,23198.82421875,26514.25,26578.0,26578.0,27047.0,469.0,98.26598143971604,0.6758471727371216,0.41023340821266174,0.4859994947910309,71,19.799634218215942
15,G63,400,1.435295581817627,0.6006006002426147,-27554.583984375,-27554.583984375,24153.474609375,24191.09765625,26625.34375,26665.0,26665.0,27047.0,382.0,98.58764373128258,0.7745919227600098,0.407516747713089,0.6096827387809753,71,22.553187131881714
15,G63,450,1.5657646656036377,0.5505505800247192,-27535.4609375,-27535.4609375,24756.642578125,24794.048828125,26670.7578125,26704.0,26704.0,27047.0,343.0,98.73183717232965,0.8290626406669617,0.3922416567802429,0.6842411756515503,94,25.332823038101196
