partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
11,G57,1,0.8620690107345581,1.0,-4050.963134765625,-4050.963134765625,-19.0,-19.0,-46.78125,74.0,74.0,3494.0,3420.0,2.117916428162564,0.01009947806596756,0.010099225677549839,6.973002746235579e-05,2,0.06665301322937012
11,G57,50,0.9065311551094055,0.9509509801864624,-3882.30078125,-3882.30078125,-19.0,-19.0,-20.15625,132.0,132.0,3494.0,3362.0,3.777904979965655,0.01679905317723751,0.01679905317723751,3.7188365240581334e-06,9,0.6021251678466797
11,G57,100,0.9568911194801331,0.9009009003639221,-3738.5654296875,-3738.5654296875,-19.0,-19.0,-246.8125,-130.0,132.0,3494.0,3362.0,3.777904979965655,0.031085442751646042,0.031085442751646042,6.127319238657947e-07,9,1.1140942573547363
11,G57,150,1.0131754875183105,0.8508508205413818,-3662.241455078125,-3662.241455078125,-19.0,-19.0,-837.515625,-644.0,132.0,3494.0,3362.0,3.777904979965655,0.06460089236497879,0.064600870013237,3.55821248376742e-05,9,1.6482760906219482
11,G57,200,1.076494812965393,0.8008008003234863,-3722.94873046875,-3722.94873046875,-19.0,-19.0,-1001.203125,-856.0,132.0,3494.0,3362.0,3.777904979965655,0.14457285404205322,0.14457279443740845,9.529312228551134e-05,9,2.1711370944976807
11,G57,250,1.1482561826705933,0.7507507801055908,-3915.39404296875,-3915.39404296875,-19.00012969970703,-19.000083923339844,-1755.71875,-1618.0,132.0,3494.0,3362.0,3.777904979965655,0.2991245687007904,0.29912444949150085,0.00021009272313676775,9,2.6964712142944336
11,G57,300,1.2302684783935547,0.7007007002830505,-3980.728515625,-3980.728515625,-18.998170852661133,-18.993736267089844,-149.03125,276.0,276.0,3494.0,3218.0,7.899255867200916,0.47519686818122864,0.47519534826278687,0.0005534318624995649,119,3.2222862243652344
11,G57,350,1.324897050857544,0.6506506204605103,-3982.1376953125,-3982.1376953125,669.977294921875,678.7030639648438,3395.34375,3418.0,3418.0,3494.0,76.0,97.82484258729251,0.6156895160675049,0.44890326261520386,0.39354804158210754,39,3.7444093227386475
11,G57,400,1.435295581817627,0.6006006002426147,-4047.6064453125,-4047.6064453125,1441.3399658203125,1455.283935546875,3403.625,3424.0,3424.0,3494.0,70.0,97.9965655409273,0.7443872690200806,0.42503225803375244,0.5784346461296082,10,4.277259111404419
11,G57,450,1.5657646656036377,0.5505505800247192,-4031.54638671875,-4031.54638671875,1972.241455078125,1987.119873046875,3403.890625,3424.0,3424.0,3494.0,70.0,97.9965655409273,0.8199302554130554,0.4015846848487854,0.6804297566413879,10,4.820248126983643
11,G57,500,1.7223249673843384,0.500500500202179,-3961.1494140625,-3961.1494140625,2313.65234375,2328.260009765625,3404.0,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.8628728985786438,0.3760347366333008,0.7410972714424133,10,5.403940200805664
11,G57,550,1.913672685623169,0.45045047998428345,-3872.628173828125,-3872.628173828125,2552.126708984375,2567.85400390625,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.8897231221199036,0.3487253189086914,0.7821768522262573,10,5.958363056182861
11,G57,600,2.152850866317749,0.40040040016174316,-3781.779296875,-3781.779296875,2731.853759765625,2749.55126953125,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9081196188926697,0.3201274871826172,0.8127932548522949,10,6.50123405456543
11,G57,650,2.460355520248413,0.35035037994384766,-3695.03271484375,-3695.03271484375,2873.859375,2893.040771484375,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9215888381004333,0.2904907763004303,0.8369966745376587,10,7.050748109817505
11,G57,700,2.8703441619873047,0.3003003001213074,-3615.15673828125,-3615.15673828125,2988.84375,3009.2236328125,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9319090843200684,0.2599261999130249,0.8568011522293091,10,7.554484128952026
11,G57,750,3.4442949295043945,0.25025027990341187,-3543.42041015625,-3543.42041015625,3082.732177734375,3104.08349609375,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9400659799575806,0.22845317423343658,0.8733089566230774,10,8.193403959274292
11,G57,800,4.305146217346191,0.20020020008087158,-3480.445068359375,-3480.445068359375,3159.07080078125,3181.177490234375,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9466550350189209,0.1960156261920929,0.8871809244155884,10,8.808308124542236
11,G57,850,5.739701271057129,0.15015017986297607,-3426.583251953125,-3426.583251953125,3220.108154296875,3242.767822265625,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9520624876022339,0.1624644249677658,0.8988792896270752,10,9.420156955718994
11,G57,900,8.608070373535156,0.10010010004043579,-3382.1083984375,-3382.1083984375,3267.32080078125,3290.335693359375,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.956550657749176,0.12743929028511047,0.908962070941925,10,10.05430006980896
11,G57,950,17.207260131835938,0.05005007982254028,-3347.38427734375,-3347.38427734375,3301.75390625,3324.93115234375,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9603009819984436,0.0894777923822403,0.9190634489059448,10,10.649412870407104
11,G57,1000,16666.66796875,0.0,-3324.192626953125,-3324.192626953125,3324.171142578125,3347.349853515625,3404.03125,3428.0,3428.0,3494.0,66.0,98.11104751001717,0.9634611010551453,0.03225703164935112,0.9396358132362366,10,11.196193218231201
