partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
12,G58,1,0.8620690107345581,1.0,-18854.96484375,-18854.96484375,14785.0,14785.0,14691.046875,14914.0,14914.0,19293.0,4379.0,77.30264862903644,0.01009947806596756,0.010099225677549839,6.973707786528394e-05,98,0.09645390510559082
12,G58,50,0.9065311551094055,0.9509509801864624,-18686.30078125,-18686.30078125,14785.0,14785.0,14859.5625,15040.0,15040.0,19293.0,4253.0,77.9557352407609,0.01679905317723751,0.01679905317723751,3.684607008835883e-06,120,1.0615267753601074
12,G58,100,0.9568911194801331,0.9009009003639221,-18542.56640625,-18542.56640625,14785.0,14785.0,14676.6328125,14897.0,15040.0,19293.0,4253.0,77.9557352407609,0.031085442751646042,0.031085442751646042,5.88405328016961e-07,120,1.9748296737670898
12,G58,150,1.0131754875183105,0.8508508205413818,-18466.2421875,-18466.2421875,14785.0,14785.0,4213.21875,13040.0,15040.0,19293.0,4253.0,77.9557352407609,0.06460089236497879,0.064600870013237,3.872881279676221e-05,120,2.8807427883148193
12,G58,200,1.076494812965393,0.8008008003234863,-18526.94921875,-18526.94921875,14785.00390625,14785.01171875,10756.3671875,16474.0,16474.0,19293.0,2819.0,85.38848286943451,0.14457282423973083,0.14457201957702637,0.00024054180539678782,102,3.787325859069824
12,G58,250,1.1482561826705933,0.7507507801055908,-18742.630859375,-18742.630859375,14850.486328125,14855.548828125,17788.65625,17877.0,17877.0,19293.0,1416.0,92.66055045871559,0.3002709746360779,0.2873154282569885,0.06483449786901474,42,4.696898698806763
12,G58,300,1.2302684783935547,0.7007007002830505,-19125.8203125,-19125.8203125,15503.9150390625,15511.2548828125,18663.4765625,18698.0,18698.0,19293.0,595.0,96.91597988907894,0.504421591758728,0.3838707506656647,0.2796227037906647,42,5.6048078536987305
12,G58,350,1.324897050857544,0.6506506204605103,-19509.138671875,-19509.138671875,16506.55078125,16526.765625,18898.25,18922.0,18922.0,19293.0,371.0,98.07702275436687,0.6750673651695251,0.41098737716674805,0.4845646917819977,50,6.510983943939209
12,G58,400,1.435295581817627,0.6006006002426147,-19642.16015625,-19642.16015625,17208.72265625,17229.96875,18972.2578125,19004.0,19004.0,19293.0,289.0,98.50204737469548,0.774013340473175,0.4081690311431885,0.6087173223495483,113,7.421504020690918
12,G58,450,1.5657646656036377,0.5505505800247192,-19627.68359375,-19627.68359375,17639.421875,17663.802734375,19004.1640625,19033.0,19033.0,19293.0,260.0,98.65236095993366,0.8286603093147278,0.39290404319763184,0.6832930445671082,89,8.384734869003296
12,G58,500,1.7223249673843384,0.500500500202179,-19558.61328125,-19558.61328125,17929.5859375,17955.912109375,19020.453125,19046.0,19046.0,19293.0,247.0,98.71974291193698,0.8622518181800842,0.37180185317993164,0.7342043519020081,126,9.372891902923584
12,G58,550,1.913672685623169,0.45045047998428345,-19471.94921875,-19471.94921875,18145.375,18170.615234375,19029.6796875,19052.0,19052.0,19293.0,241.0,98.75084227440004,0.8853325843811035,0.3472711145877838,0.773007869720459,56,10.308594942092896
12,G58,600,2.152850866317749,0.40040040016174316,-19382.3984375,-19382.3984375,18316.56640625,18341.484375,19034.15625,19057.0,19057.0,19293.0,236.0,98.77675840978593,0.9026038646697998,0.3204597532749176,0.8045327663421631,56,11.20261287689209
12,G58,650,2.460355520248413,0.35035037994384766,-19296.2421875,-19296.2421875,18457.19140625,18483.28515625,19035.71875,19059.0,19059.0,19293.0,234.0,98.78712486394029,0.9162564277648926,0.29185745120048523,0.8309782147407532,56,12.113531827926636
12,G58,700,2.8703441619873047,0.3003003001213074,-19216.638671875,-19216.638671875,18574.796875,18600.326171875,19036.4453125,19059.0,19059.0,19293.0,234.0,98.78712486394029,0.9274296760559082,0.26157504320144653,0.8535647988319397,56,13.019330739974976
12,G58,750,3.4442949295043945,0.25025027990341187,-19145.453125,-19145.453125,18673.68359375,18698.1796875,19037.25,19059.0,19059.0,19293.0,234.0,98.78712486394029,0.9367642402648926,0.22963105142116547,0.8729438185691833,56,13.928727626800537
12,G58,800,4.305146217346191,0.20020020008087158,-19083.66015625,-19083.66015625,18756.15625,18780.869140625,19037.890625,19061.0,19061.0,19293.0,232.0,98.79749131809464,0.9446390271186829,0.19601091742515564,0.8895124793052673,56,14.836942672729492
12,G58,850,5.739701271057129,0.15015017986297607,-19031.8125,-19031.8125,18823.42578125,18847.40234375,19038.3046875,19061.0,19061.0,19293.0,232.0,98.79749131809464,0.9512534141540527,0.16064481437206268,0.903516948223114,56,15.747723579406738
12,G58,900,8.608070373535156,0.10010010004043579,-18990.189453125,-18990.189453125,18876.119140625,18899.4765625,19038.4375,19061.0,19061.0,19293.0,232.0,98.79749131809464,0.9567583799362183,0.12337622791528702,0.9152414798736572,56,16.656372785568237
12,G58,950,17.207260131835938,0.05005007982254028,-18959.181640625,-18959.181640625,18914.8203125,18937.75,19038.46875,19061.0,19061.0,19293.0,232.0,98.79749131809464,0.9613092541694641,0.08336825668811798,0.9261903166770935,56,17.636249780654907
12,G58,1000,16666.66796875,0.0,-18940.287109375,-18940.287109375,18940.263671875,18962.900390625,19038.5859375,19061.0,19061.0,19293.0,232.0,98.79749131809464,0.965074360370636,0.02646545320749283,0.9505011439323425,56,18.56523084640503
12,G59,1,0.8620690107345581,1.0,-4117.962890625,-4117.962890625,48.0,48.0,-43.2109375,141.0,141.0,6086.0,5945.0,2.3167926388432467,0.01009947806596756,0.010099225677549839,6.973899144213647e-05,4,0.015228748321533203
12,G59,50,0.9065311551094055,0.9509509801864624,-3949.30078125,-3949.30078125,48.0,48.0,86.15625,287.0,287.0,6086.0,5799.0,4.71574104502136,0.01679905317723751,0.01679905317723751,3.6807464312005322e-06,67,0.8746380805969238
12,G59,100,0.9568911194801331,0.9009009003639221,-3805.5654296875,-3805.5654296875,48.0,48.0,-185.1796875,77.0,287.0,6086.0,5799.0,4.71574104502136,0.031085442751646042,0.031085442751646042,5.976409624963708e-07,67,1.8231728076934814
12,G59,150,1.0131754875183105,0.8508508205413818,-3729.241455078125,-3729.241455078125,48.0,48.0,-2836.2578125,-2451.0,287.0,6086.0,5799.0,4.71574104502136,0.06460089236497879,0.064600870013237,3.842296791845001e-05,67,2.8322298526763916
12,G59,200,1.076494812965393,0.8008008003234863,-3790.166015625,-3790.166015625,48.82781982421875,49.15272903442383,3918.8359375,3973.0,3973.0,6086.0,2113.0,65.28097272428525,0.1445787250995636,0.14438678324222565,0.0047525763511657715,85,3.7770957946777344
12,G59,250,1.1482561826705933,0.7507507801055908,-4080.0185546875,-4080.0185546875,287.63970947265625,289.85919189453125,5283.1171875,5321.0,5321.0,6086.0,765.0,87.43016759776536,0.30557528138160706,0.26180627942085266,0.1280086189508438,61,4.6657819747924805
12,G59,300,1.2302684783935547,0.7007007002830505,-4919.234375,-4919.234375,1587.067138671875,1590.762939453125,5666.03125,5699.0,5699.0,6086.0,387.0,93.6411436082813,0.5388779044151306,0.3247745633125305,0.3853904902935028,44,5.579981088638306
12,G59,350,1.324897050857544,0.6506506204605103,-5737.1220703125,-5737.1220703125,3113.898193359375,3128.388671875,5773.484375,5798.0,5798.0,6086.0,288.0,95.26782780151167,0.7216272354125977,0.34319040179252625,0.5880210995674133,92,6.491940021514893
12,G59,400,1.435295581817627,0.6006006002426147,-6060.197265625,-6060.197265625,3989.673828125,4002.687255859375,5818.984375,5830.0,5830.0,6086.0,256.0,95.79362471245481,0.8139718770980835,0.3393571674823761,0.6943076252937317,54,7.451330900192261
12,G59,450,1.5657646656036377,0.5505505800247192,-6141.216796875,-6141.216796875,4468.630859375,4478.8271484375,5831.4140625,5841.0,5841.0,6086.0,245.0,95.97436740059152,0.8610666990280151,0.326124906539917,0.7531161904335022,3,8.525325059890747
12,G59,500,1.7223249673843384,0.500500500202179,-6133.4658203125,-6133.4658203125,4769.4482421875,4780.3662109375,5836.7734375,5846.0,5846.0,6086.0,240.0,96.05652316792639,0.8886937499046326,0.3084951937198639,0.7911754846572876,122,9.477105855941772
12,G59,550,1.913672685623169,0.45045047998428345,-6092.271484375,-6092.271484375,4983.2958984375,4994.248046875,5839.6640625,5850.0,5850.0,6086.0,236.0,96.12224778179429,0.9071272015571594,0.2881546914577484,0.8195593357086182,12,10.506346940994263
12,G59,600,2.152850866317749,0.40040040016174316,-6038.73828125,-6038.73828125,5147.7392578125,5158.501953125,5842.5078125,5853.0,5853.0,6086.0,233.0,96.1715412421952,0.9206181168556213,0.2658662497997284,0.8424624800682068,3,11.529999732971191
12,G59,650,2.460355520248413,0.35035037994384766,-5982.296875,-5982.296875,5280.22216796875,5290.537109375,5843.8984375,5853.0,5853.0,6086.0,233.0,96.1715412421952,0.9311586618423462,0.24206337332725525,0.8618682622909546,3,12.437919855117798
12,G59,700,2.8703441619873047,0.3003003001213074,-5927.3935546875,-5927.3935546875,5389.20703125,5399.3955078125,5844.015625,5854.0,5854.0,6086.0,232.0,96.18797239566217,0.9397214651107788,0.2169925421476364,0.878369927406311,122,13.526543140411377
12,G59,750,3.4442949295043945,0.25025027990341187,-5876.6630859375,-5876.6630859375,5479.806640625,5489.95556640625,5844.25,5854.0,5854.0,6086.0,232.0,96.18797239566217,0.9468491673469543,0.1906268447637558,0.8925660848617554,122,14.476314783096313
12,G59,800,4.305146217346191,0.20020020008087158,-5831.68212890625,-5831.68212890625,5554.87841796875,5564.92822265625,5844.2890625,5854.0,5854.0,6086.0,232.0,96.18797239566217,0.9528587460517883,0.16299568116664886,0.9047515392303467,122,15.521080017089844
12,G59,850,5.739701271057129,0.15015017986297607,-5793.4580078125,-5793.4580078125,5616.14453125,5626.0029296875,5844.4921875,5854.0,5854.0,6086.0,232.0,96.18797239566217,0.9579298496246338,0.13404428958892822,0.9150814414024353,122,16.60288691520691
12,G59,900,8.608070373535156,0.10010010004043579,-5762.6435546875,-5762.6435546875,5664.603515625,5674.259765625,5844.4921875,5854.0,5854.0,6086.0,232.0,96.18797239566217,0.9621968269348145,0.10370990633964539,0.9237902164459229,122,17.65641689300537
12,G59,950,17.207260131835938,0.05005007982254028,-5739.63427734375,-5739.63427734375,5700.8115234375,5710.3779296875,5844.4921875,5854.0,5854.0,6086.0,232.0,96.18797239566217,0.9657564163208008,0.07156695425510406,0.9318603277206421,122,18.70219111442566
12,G59,1000,16666.66796875,0.0,-5725.587890625,-5725.587890625,5725.568359375,5735.1005859375,5844.5,5854.0,5854.0,6086.0,232.0,96.18797239566217,0.9687226414680481,0.027637945488095284,0.9521848559379578,122,19.7584969997406
