partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
15,G63,1,0.8620690107345581,1.0,-26427.44921875,-26427.44921875,20729.5,20729.5,20596.46875,20921.0,20921.0,27047.0,6126.0,77.35053795245314,0.01009947806596756,0.010099226608872414,6.97396244504489e-05,114,0.025876760482788086
15,G63,50,0.9065311551094055,0.9509509801864624,-26191.3203125,-26191.3203125,20729.5,20729.5,20822.828125,21090.0,21090.0,27047.0,5957.0,77.97537619699042,0.01679905503988266,0.01679905503988266,3.6879378058074508e-06,114,1.5985798835754395
15,G63,100,0.9568911194801331,0.9009009003639221,-25990.08984375,-25990.08984375,20729.5,20729.5,20564.71875,20743.0,21090.0,27047.0,5957.0,77.97537619699042,0.031085442751646042,0.031085442751646042,5.869165988769964e-07,114,3.0875608921051025
15,G63,150,1.0131754875183105,0.8508508205413818,-25883.23828125,-25883.23828125,20729.5,20729.5,4210.203125,18954.0,21090.0,27047.0,5957.0,77.97537619699042,0.06460089236497879,0.0646008625626564,4.7236644604709e-05,114,4.470717906951904
15,G63,200,1.076494812965393,0.8008008003234863,-25968.23046875,-25968.23046875,20729.50390625,20729.525390625,16322.796875,23020.0,23020.0,27047.0,4027.0,85.11110289496062,0.14457282423973083,0.14457190036773682,0.0002466283331159502,43,6.043368101119995
15,G63,250,1.1482561826705933,0.7507507801055908,-26272.759765625,-26272.759765625,20826.908203125,20835.5,25023.8046875,25107.0,25107.0,27047.0,1940.0,92.82730062483824,0.3003672659397125,0.28674545884132385,0.06659869849681854,7,7.379715919494629
15,G63,300,1.2302684783935547,0.7007007002830505,-26820.8125,-26820.8125,21757.119140625,21768.91796875,26189.171875,26238.0,26238.0,27047.0,809.0,97.00891041520316,0.504999577999115,0.38282638788223267,0.28223612904548645,96,8.898868799209595
15,G63,350,1.324897050857544,0.6506506204605103,-27365.888671875,-27365.888671875,23169.94921875,23190.1328125,26517.4375,26583.0,26583.0,27047.0,464.0,98.28446777831182,0.6758947372436523,0.410105437040329,0.4862891137599945,28,10.417083978652954
15,G63,400,1.435295581817627,0.6006006002426147,-27554.96875,-27554.96875,24154.6328125,24189.123046875,26626.1796875,26684.0,26684.0,27047.0,363.0,98.65789181794653,0.7746663093566895,0.40741488337516785,0.6099801063537598,102,11.948648929595947
15,G63,450,1.5657646656036377,0.5505505800247192,-27535.9375,-27535.9375,24757.7578125,24798.921875,26671.2578125,26718.0,26718.0,27047.0,329.0,98.78359892039782,0.829133927822113,0.3921620845794678,0.6844508647918701,102,13.469594955444336
15,G63,500,1.7223249673843384,0.500500500202179,-27440.3125,-27440.3125,25164.466796875,25206.5234375,26694.3046875,26732.0,26732.0,27047.0,315.0,98.83536066846601,0.8626351952552795,0.37099170684814453,0.7354245185852051,102,14.75611686706543
15,G63,550,1.913672685623169,0.45045047998428345,-27320.01953125,-27320.01953125,25467.01953125,25508.37109375,26706.90625,26743.0,26743.0,27047.0,304.0,98.87603061337671,0.8857022523880005,0.3464806079864502,0.7741657495498657,102,16.090056896209717
15,G63,600,2.152850866317749,0.40040040016174316,-27195.537109375,-27195.537109375,25707.080078125,25747.509765625,26713.125,26750.0,26750.0,27047.0,297.0,98.9019114874108,0.9029655456542969,0.31967222690582275,0.8056139945983887,102,17.46196699142456
15,G63,650,2.460355520248413,0.35035037994384766,-27075.890625,-27075.890625,25904.74609375,25944.2265625,26716.8984375,26751.0,26751.0,27047.0,296.0,98.90560875512996,0.9166339039802551,0.290977418422699,0.8321484327316284,102,18.81118679046631
15,G63,700,2.8703441619873047,0.3003003001213074,-26965.4921875,-26965.4921875,26070.205078125,26107.912109375,26718.375,26751.0,26751.0,27047.0,296.0,98.90560875512996,0.9278376698493958,0.26062148809432983,0.8548106551170349,102,20.100886821746826
15,G63,750,3.4442949295043945,0.25025027990341187,-26866.732421875,-26866.732421875,26209.0703125,26245.6484375,26719.2578125,26752.0,26752.0,27047.0,295.0,98.90930602284911,0.9371902942657471,0.2286754697561264,0.8741604089736938,102,21.575132131576538
15,G63,800,4.305146217346191,0.20020020008087158,-26781.037109375,-26781.037109375,26324.77734375,26361.6484375,26720.1640625,26755.0,26755.0,27047.0,292.0,98.92039782600658,0.9450590014457703,0.19506008923053741,0.8907004594802856,102,23.038975954055786
15,G63,850,5.739701271057129,0.15015017986297607,-26709.21484375,-26709.21484375,26419.12109375,26455.03515625,26720.78125,26755.0,26755.0,27047.0,292.0,98.92039782600658,0.9516655802726746,0.15972653031349182,0.9046295881271362,102,24.349358081817627
15,G63,900,8.608070373535156,0.10010010004043579,-26651.82421875,-26651.82421875,26493.224609375,26528.044921875,26721.3203125,26755.0,26755.0,27047.0,292.0,98.92039782600658,0.9571737051010132,0.12247201055288315,0.9163352251052856,102,25.80422282218933
15,G63,950,17.207260131835938,0.05005007982254028,-26609.21875,-26609.21875,26547.63671875,26581.65625,26721.5703125,26755.0,26755.0,27047.0,292.0,98.92039782600658,0.9617268443107605,0.08254706859588623,0.9272519946098328,102,27.302348852157593
15,G63,1000,16666.66796875,0.0,-26583.515625,-26583.515625,26583.484375,26616.921875,26721.8828125,26755.0,26755.0,27047.0,292.0,98.92039782600658,0.9654890298843384,0.025754543021321297,0.9514971971511841,102,28.810056924819946
15,G64,1,0.8620690107345581,1.0,-5961.4482421875,-5961.4482421875,263.5,263.5,122.5390625,417.0,417.0,8751.0,8334.0,4.765169694892013,0.01009947806596756,0.010099225677549839,6.973907147767022e-05,41,0.019817113876342773
15,G64,50,0.9065311551094055,0.9509509801864624,-5725.3212890625,-5725.3212890625,263.5,263.5,329.4609375,549.0,549.0,8751.0,8202.0,6.273568735001714,0.01679905503988266,0.01679905503988266,3.6820588320551906e-06,114,1.3636829853057861
15,G64,100,0.9568911194801331,0.9009009003639221,-5524.091796875,-5524.091796875,263.5,263.5,-67.3125,226.0,549.0,8751.0,8202.0,6.273568735001714,0.031085442751646042,0.031085442751646042,5.967961556052614e-07,114,2.705368995666504
15,G64,150,1.0131754875183105,0.8508508205413818,-5417.23828125,-5417.23828125,263.5,263.5,-3752.015625,-3274.0,549.0,8751.0,8202.0,6.273568735001714,0.06460089236497879,0.0646008774638176,3.826198008027859e-05,114,4.101395130157471
15,G64,200,1.076494812965393,0.8008008003234863,-5502.6845703125,-5502.6845703125,265.090087890625,265.60919189453125,5566.109375,5662.0,5662.0,8751.0,3089.0,64.7011770083419,0.14458224177360535,0.14433136582374573,0.005437727086246014,21,5.402798175811768
15,G64,250,1.1482561826705933,0.7507507801055908,-5911.666015625,-5911.666015625,604.7039794921875,607.9354248046875,7607.3046875,7680.0,7680.0,8751.0,1071.0,87.76139869729174,0.30574437975883484,0.2614068388938904,0.1285950094461441,88,6.761625051498413
15,G64,300,1.2302684783935547,0.7007007002830505,-7094.744140625,-7094.744140625,2431.99169921875,2441.01025390625,8146.5078125,8183.0,8183.0,8751.0,568.0,93.50931322134613,0.539264440536499,0.32462573051452637,0.38566118478775024,107,8.157557010650635
15,G64,350,1.324897050857544,0.6506506204605103,-8244.1787109375,-8244.1787109375,4572.337890625,4595.64892578125,8298.375,8322.0,8322.0,8751.0,429.0,95.09770311964347,0.72166508436203,0.343202143907547,0.5880988240242004,107,9.77669906616211
15,G64,400,1.435295581817627,0.6006006002426147,-8691.578125,-8691.578125,5787.1591796875,5822.341796875,8341.5625,8383.0,8383.0,8751.0,368.0,95.79476631242144,0.8135503530502319,0.3402838706970215,0.693107545375824,114,11.243505239486694
15,G64,450,1.5657646656036377,0.5505505800247192,-8801.154296875,-8801.154296875,6451.04638671875,6495.7109375,8363.9609375,8409.0,8409.0,8751.0,342.0,96.09187521426122,0.8603397011756897,0.32736167311668396,0.7515493035316467,114,12.58618426322937
15,G64,500,1.7223249673843384,0.500500500202179,-8788.5185546875,-8788.5185546875,6870.828125,6919.5625,8373.15625,8418.0,8418.0,8751.0,333.0,96.19472060335961,0.8879408240318298,0.30967068672180176,0.7901427149772644,114,13.884241104125977
15,G64,550,1.913672685623169,0.45045047998428345,-8729.890625,-8729.890625,7170.79541015625,7220.42529296875,8378.0625,8425.0,8425.0,8751.0,326.0,96.27471146154726,0.9064732193946838,0.28912702202796936,0.8190828561782837,114,15.221632957458496
15,G64,600,2.152850866317749,0.40040040016174316,-8654.41015625,-8654.41015625,7401.9970703125,7452.00048828125,8381.046875,8429.0,8429.0,8751.0,322.0,96.32042052336875,0.9201425909996033,0.26674196124076843,0.8424582481384277,114,16.684539079666138
15,G64,650,2.460355520248413,0.35035037994384766,-8575.34375,-8575.34375,7588.7197265625,7639.31396484375,8383.5,8432.0,8432.0,8751.0,319.0,96.35470231973488,0.9308491945266724,0.2428523302078247,0.862172544002533,114,18.21946120262146
15,G64,700,2.8703441619873047,0.3003003001213074,-8498.65625,-8498.65625,7743.05224609375,7794.84423828125,8384.8515625,8437.0,8437.0,8751.0,314.0,96.41183864701178,0.9395859241485596,0.21750408411026,0.8791351914405823,114,19.743041038513184
15,G64,750,3.4442949295043945,0.25025027990341187,-8428.2587890625,-8428.2587890625,7872.0478515625,7924.10546875,8386.5234375,8437.0,8437.0,8751.0,314.0,96.41183864701178,0.9469102621078491,0.19075031578540802,0.8939067125320435,114,21.198620080947876
15,G64,800,4.305146217346191,0.20020020008087158,-8365.662109375,-8365.662109375,7978.40234375,8030.068359375,8386.6953125,8437.0,8437.0,8751.0,314.0,96.41183864701178,0.9530727863311768,0.16281986236572266,0.9064455628395081,114,22.858016967773438
15,G64,850,5.739701271057129,0.15015017986297607,-8312.806640625,-8312.806640625,8065.4423828125,8117.5244140625,8387.4140625,8439.0,8439.0,8751.0,312.0,96.43469317792253,0.9582927227020264,0.1334691196680069,0.9171392321586609,114,24.152656078338623
15,G64,900,8.608070373535156,0.10010010004043579,-8270.3984375,-8270.3984375,8134.12841796875,8186.14892578125,8387.625,8440.0,8440.0,8751.0,311.0,96.4461204433779,0.9626708626747131,0.10276450961828232,0.9260804653167725,114,25.524373054504395
