partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
13,G60,1,0.8620690107345581,1.0,-14271.947265625,-14271.947265625,8574.0,8574.0,8521.1953125,8679.0,8679.0,14188.0,5509.0,61.171412461234844,0.01009947806596756,0.010099225677549839,6.973556446610019e-05,122,0.08607602119445801
13,G60,50,0.9065311551094055,0.9509509801864624,-14035.8203125,-14035.8203125,8574.0,8574.0,8596.828125,8726.0,8726.0,14188.0,5462.0,61.502678319706796,0.01679905503988266,0.01679905503988266,3.7150193747947924e-06,20,1.0241198539733887
13,G60,100,0.9568911194801331,0.9009009003639221,-13834.591796875,-13834.591796875,8574.0,8574.0,8243.65625,8394.0,8726.0,14188.0,5462.0,61.502678319706796,0.031085442751646042,0.031085442751646042,6.11343295986444e-07,20,1.8749079704284668
13,G60,150,1.0131754875183105,0.8508508205413818,-13727.73828125,-13727.73828125,8574.0,8574.0,4908.4296875,6832.0,8726.0,14188.0,5462.0,61.502678319706796,0.06460089236497879,0.0646008625626564,4.672279465012252e-05,20,2.699989080429077
13,G60,200,1.076494812965393,0.8008008003234863,-13812.728515625,-13812.728515625,8574.0,8574.0,3097.625,8325.0,8726.0,14188.0,5462.0,61.502678319706796,0.14457283914089203,0.14457274973392487,0.0001389640528941527,20,3.531471014022827
13,G60,250,1.1482561826705933,0.7507507801055908,-14082.15234375,-14082.15234375,8574.0,8574.0,2638.296875,5700.0,8726.0,14188.0,5462.0,61.502678319706796,0.29912450909614563,0.29912444949150085,0.00020482958643697202,20,4.361015796661377
13,G60,300,1.2302684783935547,0.7007007002830505,-14240.6923828125,-14240.6923828125,8843.013671875,8900.15625,13718.2578125,13795.0,13795.0,14188.0,393.0,97.23005356639413,0.4773068428039551,0.4303697943687439,0.1783640831708908,4,5.215652942657471
13,G60,350,1.324897050857544,0.6506506204605103,-14631.6552734375,-14631.6552734375,10312.86328125,10356.28515625,13898.3046875,13976.0,13976.0,14188.0,212.0,98.50577953199887,0.6544125080108643,0.4141821265220642,0.4570659101009369,66,6.156466007232666
13,G60,400,1.435295581817627,0.6006006002426147,-14845.8193359375,-14845.8193359375,11411.4462890625,11460.9892578125,13943.4296875,14023.0,14023.0,14188.0,165.0,98.83704539047082,0.768375813961029,0.4069191813468933,0.6023018956184387,120,6.9968788623809814
13,G60,450,1.5657646656036377,0.5505505800247192,-14833.787109375,-14833.787109375,12056.67578125,12114.603515625,13962.8515625,14031.0,14031.0,14188.0,157.0,98.8934310685086,0.8282769322395325,0.39082959294319153,0.6826052069664001,120,7.8151891231536865
