partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
17,G66,1,0.8620690107345581,1.0,-7365.93359375,-7365.93359375,40.0,40.0,-16.453125,150.0,150.0,6364.0,6214.0,2.3570081709616595,0.010099480859935284,0.010099228471517563,6.971832044655457e-05,41,0.03609299659729004
17,G66,50,0.9065311551094055,0.9509509801864624,-7062.341796875,-7062.341796875,40.0,40.0,52.84375,222.0,222.0,6364.0,6142.0,3.488372093023256,0.01679905876517296,0.01679905876517296,3.7202007661107928e-06,68,1.2383029460906982
17,G66,100,0.9568911194801331,0.9009009003639221,-6803.6181640625,-6803.6181640625,40.0,40.0,-369.53125,-214.0,222.0,6364.0,6142.0,3.488372093023256,0.03108545020222664,0.03108545020222664,6.125301297288388e-07,68,2.305290937423706
17,G66,150,1.0131754875183105,0.8508508205413818,-6666.23486328125,-6666.23486328125,40.0,40.0,-1428.71875,-1194.0,222.0,6364.0,6142.0,3.488372093023256,0.06460091471672058,0.06460089981555939,3.5574325011111796e-05,68,3.3101868629455566
17,G66,200,1.076494812965393,0.8008008003234863,-6775.50830078125,-6775.50830078125,40.0,40.0,-1723.640625,-1500.0,222.0,6364.0,6142.0,3.488372093023256,0.1445728838443756,0.14457283914089203,9.53636335907504e-05,68,4.305893898010254
17,G66,250,1.1482561826705933,0.7507507801055908,-7121.9091796875,-7121.9091796875,39.9997673034668,39.99980926513672,-3075.65625,-2848.0,222.0,6364.0,6142.0,3.488372093023256,0.2991246283054352,0.29912450909614563,0.0002099802513839677,68,5.346425771713257
17,G66,300,1.2302684783935547,0.7007007002830505,-7239.51123046875,-7239.51123046875,40.004520416259766,40.01192092895508,88.171875,762.0,762.0,6364.0,5602.0,11.97360150848523,0.475196897983551,0.4751949906349182,0.0006186491809785366,113,6.413402795791626
17,G66,350,1.324897050857544,0.6506506204605103,-7242.03125,-7242.03125,1275.157958984375,1288.6424560546875,6175.734375,6216.0,6216.0,6364.0,148.0,97.67441860465117,0.6158780455589294,0.44979193806648254,0.3928690254688263,95,7.557687044143677
17,G66,400,1.435295581817627,0.6006006002426147,-7356.337890625,-7356.337890625,2658.961181640625,2683.89404296875,6185.25,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.7440827488899231,0.4258582592010498,0.5773980021476746,95,8.872030019760132
17,G66,450,1.5657646656036377,0.5505505800247192,-7324.8173828125,-7324.8173828125,3610.28369140625,3635.912109375,6185.828125,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.8194063901901245,0.40251708030700684,0.6792670488357544,95,10.09605097770691
17,G66,500,1.7223249673843384,0.500500500202179,-7196.44677734375,-7196.44677734375,4222.92724609375,4251.61865234375,6185.890625,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.8622992634773254,0.37702566385269165,0.7400143146514893,95,11.18778395652771
17,G66,550,1.913672685623169,0.45045047998428345,-7035.79736328125,-7035.79736328125,4651.25048828125,4683.3857421875,6185.890625,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.8891541361808777,0.34975913166999817,0.7812182903289795,95,12.222713708877563
17,G66,600,2.152850866317749,0.40040040016174316,-6871.1220703125,-6871.1220703125,4974.33203125,5009.1787109375,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9075782299041748,0.3211809992790222,0.8119847774505615,95,13.302502870559692
17,G66,650,2.460355520248413,0.35035037994384766,-6713.9140625,-6713.9140625,5229.78125,5266.78466796875,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9210899472236633,0.2915465533733368,0.8363701701164246,95,14.402973890304565
17,G66,700,2.8703441619873047,0.3003003001213074,-6569.13525390625,-6569.13525390625,5436.76708984375,5475.44384765625,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9314627647399902,0.2609598636627197,0.856389045715332,95,15.530251026153564
17,G66,750,3.4442949295043945,0.25025027990341187,-6439.07861328125,-6439.07861328125,5605.919921875,5645.82421875,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9396805763244629,0.22943072021007538,0.8731375336647034,95,16.62891173362732
17,G66,800,4.305146217346191,0.20020020008087158,-6324.8896484375,-6324.8896484375,5743.59765625,5784.3232421875,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9463376998901367,0.1968904584646225,0.8872609734535217,95,17.717829942703247
17,G66,850,5.739701271057129,0.15015017986297607,-6227.23828125,-6227.23828125,5853.814453125,5895.005859375,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9518176317214966,0.1631726771593094,0.8992142081260681,95,18.799701929092407
17,G66,900,8.608070373535156,0.10010010004043579,-6146.65966796875,-6146.65966796875,5939.1845703125,5980.546875,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9563793540000916,0.12789097428321838,0.9095627069473267,95,19.9975368976593
17,G66,950,17.207260131835938,0.05005007982254028,-6083.861328125,-6083.861328125,6001.54541015625,6042.8359375,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9602005481719971,0.08948030322790146,0.9200353622436523,95,21.207218885421753
17,G66,1000,16666.66796875,0.0,-6042.2646484375,-6042.2646484375,6042.2255859375,6083.275390625,6185.9375,6228.0,6228.0,6364.0,136.0,97.8629792583281,0.9634268879890442,0.030634528025984764,0.940707266330719,95,22.28480577468872
