partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
18,G67,1,0.8620690107345581,1.0,-8068.9267578125,-8068.9267578125,-71.0,-71.0,-140.109375,28.0,28.0,6950.0,6922.0,0.4028776978417266,0.010099480859935284,0.010099229402840137,6.971859693294391e-05,5,0.03437495231628418
18,G67,50,0.9065311551094055,0.9509509801864624,-7731.6015625,-7731.6015625,-71.0,-71.0,-66.515625,100.0,100.0,6950.0,6850.0,1.4388489208633093,0.01679905876517296,0.01679905876517296,3.719661208378966e-06,15,1.4523389339447021
18,G67,100,0.9568911194801331,0.9009009003639221,-7444.130859375,-7444.130859375,-71.0,-71.0,-532.578125,-360.0,100.0,6950.0,6850.0,1.4388489208633093,0.03108544833958149,0.03108544833958149,6.130299539108819e-07,15,2.7696499824523926
18,G67,150,1.0131754875183105,0.8508508205413818,-7291.4833984375,-7291.4833984375,-71.0,-71.0,-1688.65625,-1450.0,100.0,6950.0,6850.0,1.4388489208633093,0.06460089981555939,0.06460089236497879,3.554368595359847e-05,15,4.114552021026611
18,G67,200,1.076494812965393,0.8008008003234863,-7412.89794921875,-7412.89794921875,-71.0,-71.0,-2031.40625,-1816.0,100.0,6950.0,6850.0,1.4388489208633093,0.14457286894321442,0.14457282423973083,9.537499863654375e-05,15,5.372965097427368
18,G67,250,1.1482561826705933,0.7507507801055908,-7797.7880859375,-7797.7880859375,-71.00025939941406,-71.00021362304688,-3523.78125,-3354.0,100.0,6950.0,6850.0,1.4388489208633093,0.2991245985031128,0.29912450909614563,0.000209576784982346,15,6.571967840194702
18,G67,300,1.2302684783935547,0.7007007002830505,-7928.45703125,-7928.45703125,-70.99516296386719,-70.98902893066406,-111.453125,656.0,656.0,6950.0,6294.0,9.43884892086331,0.475196897983551,0.4751950204372406,0.0006209912244230509,32,7.738687038421631
18,G67,350,1.324897050857544,0.6506506204605103,-7933.056640625,-7933.056640625,1308.526611328125,1320.450439453125,6769.4375,6798.0,6798.0,6950.0,152.0,97.81294964028777,0.6159206628799438,0.4490380883216858,0.39375728368759155,6,8.964728116989136
18,G67,400,1.435295581817627,0.6006006002426147,-8063.6357421875,-8063.6357421875,2851.47265625,2869.926025390625,6780.859375,6804.0,6804.0,6950.0,146.0,97.89928057553956,0.7444368004798889,0.42504486441612244,0.5786656141281128,6,10.20525312423706
18,G67,450,1.5657646656036377,0.5505505800247192,-8031.07421875,-8031.07421875,3912.614013671875,3933.31787109375,6781.25,6806.0,6806.0,6950.0,144.0,97.92805755395683,0.8199167847633362,0.40154826641082764,0.6807359457015991,31,11.376652956008911
