partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
16,G65,1,0.8620690107345581,1.0,-6470.94091796875,-6470.94091796875,-41.0,-41.0,-93.671875,64.0,64.0,5562.0,5498.0,1.1506652283351313,0.010099479928612709,0.010099227540194988,6.972508708713576e-05,31,0.03531789779663086
16,G65,50,0.9065311551094055,0.9509509801864624,-6201.0810546875,-6201.0810546875,-41.0,-41.0,-35.0625,108.0,108.0,5562.0,5454.0,1.941747572815534,0.01679905690252781,0.01679905690252781,3.719605729202158e-06,36,1.1023709774017334
16,G65,100,0.9568911194801331,0.9009009003639221,-5971.1044921875,-5971.1044921875,-41.0,-41.0,-415.96875,-244.0,108.0,5562.0,5454.0,1.941747572815534,0.03108544647693634,0.03108544647693634,6.124014362285379e-07,36,2.0178780555725098
16,G65,150,1.0131754875183105,0.8508508205413818,-5848.986328125,-5848.986328125,-41.0,-41.0,-1352.03125,-1130.0,108.0,5562.0,5454.0,1.941747572815534,0.06460089981555939,0.0646008849143982,3.552068301360123e-05,36,3.013568878173828
16,G65,200,1.076494812965393,0.8008008003234863,-5946.11865234375,-5946.11865234375,-41.0,-41.0,-1618.640625,-1440.0,108.0,5562.0,5454.0,1.941747572815534,0.1445728838443756,0.14457282423973083,9.531740943202749e-05,36,4.111760854721069
16,G65,250,1.1482561826705933,0.7507507801055908,-6254.03076171875,-6254.03076171875,-41.000213623046875,-41.00017547607422,-2812.34375,-2662.0,108.0,5562.0,5454.0,1.941747572815534,0.2991246283054352,0.299124538898468,0.00020995305385440588,36,5.139967918395996
16,G65,300,1.2302684783935547,0.7007007002830505,-6358.5654296875,-6358.5654296875,-40.99840545654297,-40.996437072753906,-372.4375,34.0,108.0,5562.0,5454.0,1.941747572815534,0.4751969277858734,0.4751959443092346,0.0005158020067028701,36,6.211780786514282
16,G65,350,1.324897050857544,0.6506506204605103,-6357.271484375,-6357.271484375,1052.90283203125,1065.1075439453125,5414.484375,5440.0,5440.0,5562.0,122.0,97.80654440848616,0.6153496503829956,0.4495623707771301,0.3925848603248596,74,7.290730953216553
16,G65,400,1.435295581817627,0.6006006002426147,-6458.595703125,-6458.595703125,2281.99072265625,2301.7763671875,5423.171875,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.7438485622406006,0.42577266693115234,0.5774799585342407,89,8.318002939224243
16,G65,450,1.5657646656036377,0.5505505800247192,-6431.3251953125,-6431.3251953125,3130.087158203125,3151.69091796875,5423.4375,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.8194495439529419,0.40235355496406555,0.6797045469284058,89,9.202960729598999
16,G65,500,1.7223249673843384,0.500500500202179,-6317.7177734375,-6317.7177734375,3676.0439453125,3697.4736328125,5423.53125,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.8624648451805115,0.3768117129802704,0.740604043006897,89,10.129399061203003
16,G65,550,1.913672685623169,0.45045047998428345,-6175.2724609375,-6175.2724609375,4057.51025390625,4079.84814453125,5423.546875,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.8893734812736511,0.3494999408721924,0.7818888425827026,89,11.019181728363037
16,G65,600,2.152850866317749,0.40040040016174316,-6029.201171875,-6029.201171875,4345.138671875,4368.400390625,5423.5625,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.9078250527381897,0.32087552547454834,0.8127094507217407,89,11.893280029296875
16,G65,650,2.460355520248413,0.35035037994384766,-5889.7705078125,-5889.7705078125,4572.53076171875,4596.53369140625,5423.5625,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.9213535785675049,0.29118868708610535,0.8371344208717346,89,12.770238876342773
16,G65,700,2.8703441619873047,0.3003003001213074,-5761.4189453125,-5761.4189453125,4756.7978515625,4781.396484375,5423.5625,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.931739091873169,0.26054325699806213,0.857178270816803,89,13.650224924087524
16,G65,750,3.4442949295043945,0.25025027990341187,-5646.19482421875,-5646.19482421875,4907.3994140625,4932.46875,5423.5625,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.93996661901474,0.228952094912529,0.8739346265792847,89,14.707031011581421
16,G65,800,4.305146217346191,0.20020020008087158,-5545.11572265625,-5545.11572265625,5029.98046875,5055.40234375,5423.5625,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.9466292858123779,0.1963505744934082,0.8880512714385986,89,15.710161924362183
16,G65,850,5.739701271057129,0.15015017986297607,-5458.775390625,-5458.775390625,5128.1064453125,5153.76416015625,5423.578125,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.9521107077598572,0.1625777781009674,0.8999847173690796,89,16.773025035858154
16,G65,900,8.608070373535156,0.10010010004043579,-5387.6337890625,-5387.6337890625,5204.0908203125,5229.89892578125,5423.578125,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.956670343875885,0.1272600293159485,0.9102957248687744,89,17.838616847991943
16,G65,950,17.207260131835938,0.05005007982254028,-5332.3037109375,-5332.3037109375,5259.5673828125,5285.4404296875,5423.59375,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.9604867696762085,0.08887216448783875,0.9206818342208862,89,18.846906900405884
16,G65,1000,16666.66796875,0.0,-5295.7509765625,-5295.7509765625,5295.716796875,5321.5576171875,5423.59375,5450.0,5450.0,5562.0,112.0,97.98633585041352,0.963705837726593,0.030414586886763573,0.9412859678268433,89,19.733985900878906
