partition,graph,step,beta,gamma,loss,free_energy_mean,expected_cut_mean,expected_cut_max,hard_cut_mean,hard_cut_max,best_cut_so_far,best_known_cut,gap,accuracy_percent,R_mean,rx_abs_mean,rz_abs_mean,best_replica_so_far,elapsed_sec
10,G55,1,0.8620690107345581,1.0,-10318.962890625,-10318.962890625,6249.0,6249.0,6208.7109375,6326.0,6326.0,10299.0,3973.0,61.423439168851345,0.01009947806596756,0.010099225677549839,6.973502604523674e-05,73,0.15574193000793457
10,G55,50,0.9065311551094055,0.9509509801864624,-10150.30078125,-10150.30078125,6249.0,6249.0,6252.9765625,6388.0,6388.0,10299.0,3911.0,62.02543936304495,0.01679905317723751,0.01679905317723751,3.71232999896165e-06,11,0.7481930255889893
10,G55,100,0.9568911194801331,0.9009009003639221,-10006.5654296875,-10006.5654296875,6249.0,6249.0,6011.96875,6139.0,6388.0,10299.0,3911.0,62.02543936304495,0.031085442751646042,0.031085442751646042,6.111832817623508e-07,11,1.338491678237915
10,G55,150,1.0131754875183105,0.8508508205413818,-9930.2412109375,-9930.2412109375,6249.0,6249.0,3009.9609375,5037.0,6388.0,10299.0,3911.0,62.02543936304495,0.06460089236497879,0.0646008625626564,5.203075852477923e-05,11,1.9532709121704102
10,G55,200,1.076494812965393,0.8008008003234863,-9990.9482421875,-9990.9482421875,6249.0,6249.0,1747.03125,5672.0,6388.0,10299.0,3911.0,62.02543936304495,0.14457283914089203,0.14457271993160248,0.000151824249769561,11,2.572844982147217
10,G55,250,1.1482561826705933,0.7507507801055908,-10183.39453125,-10183.39453125,6249.0,6249.0,2050.0546875,4096.0,6388.0,10299.0,3911.0,62.02543936304495,0.29912450909614563,0.29912441968917847,0.00019222736591473222,11,3.207655906677246
10,G55,300,1.2302684783935547,0.7007007002830505,-10304.880859375,-10304.880859375,6471.5009765625,6510.48681640625,9973.1953125,10030.0,10030.0,10299.0,269.0,97.38809593164385,0.4778991639614105,0.4242149889469147,0.1902950406074524,117,3.7767410278320312
10,G55,350,1.324897050857544,0.6506506204605103,-10600.0390625,-10600.0390625,7532.087890625,7565.986328125,10093.9375,10146.0,10146.0,10299.0,153.0,98.51441887561899,0.656861424446106,0.411396324634552,0.46272239089012146,44,4.385558843612671
10,G55,400,1.435295581817627,0.6006006002426147,-10758.98046875,-10758.98046875,8320.8935546875,8366.55859375,10125.09375,10170.0,10170.0,10299.0,129.0,98.74745120885522,0.7703576683998108,0.4044187366962433,0.6064457893371582,44,4.95910906791687
10,G55,450,1.5657646656036377,0.5505505800247192,-10752.728515625,-10752.728515625,8781.064453125,8831.0546875,10138.578125,10196.0,10196.0,10299.0,103.0,98.99990290319448,0.8297173380851746,0.38856351375579834,0.6856673359870911,44,5.541427850723267
