graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G13,adam,auto,0,0,0,2.0,1.0,-302.2388610839844,-302.2400207519531,-302.2374267578125,17.0,17.0,17.0,11.628800392150879,94.0,-80.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,8122,8122,0,0,554.4769287109375,554.4769287109375,554.4769287109375,0.010099497623741627,0.010047965683043003,0.010151270776987076,0.010099136270582676,8.469496242469177e-05,27.861465454101562,0.9999999403953552,0.23061823844909668,0.23061919212341309
G13,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-302.175048828125,-302.17626953125,-302.173583984375,17.0,17.0,17.0,11.405200004577637,86.0,-84.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,4756,8122,0,0,554.47607421875,554.47607421875,554.4761352539062,0.010199961252510548,0.010147921741008759,0.010252243839204311,0.010199940763413906,1.959961991815362e-05,28.12037467956543,0.9999999403953552,0.3939480781555176,0.3939502239227295
G13,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-302.11248779296875,-302.11370849609375,-302.1109924316406,17.0,17.0,17.0,11.387200355529785,94.0,-78.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,8122,8122,0,0,554.4752197265625,554.4752197265625,554.475341796875,0.01030141394585371,0.010248863138258457,0.010354211553931236,0.010301308706402779,4.631268893717788e-05,28.381561279296875,0.9999999403953552,0.6397631168365479,0.6397650241851807
G13,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-302.05035400390625,-302.0515441894531,-302.0488586425781,17.0,17.0,17.0,11.168000221252441,88.0,-72.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,5693,8122,0,0,554.4744262695312,554.474365234375,554.4744873046875,0.01040386501699686,0.010350796394050121,0.010457182303071022,0.01040364895015955,6.644734094152227e-05,28.64512825012207,0.9999998807907104,0.9225311279296875,0.9225330352783203
G13,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-301.98876953125,-301.989990234375,-301.9873046875,17.0,17.0,17.0,11.137800216674805,88.0,-62.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,4756,8122,0,0,554.4735107421875,554.4735107421875,554.4736328125,0.01050732471048832,0.010453733615577221,0.01056116633117199,0.010507197119295597,5.102016802993603e-05,28.911056518554688,0.9999999403953552,1.1100149154663086,1.110015869140625
G13,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-301.92816162109375,-301.9294128417969,-301.92669677734375,17.0,17.0,17.0,10.69219970703125,90.0,-78.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,4756,8122,0,0,554.47265625,554.47265625,554.47265625,0.010611801408231258,0.010557684116065502,0.010666172951459885,0.010611782781779766,1.9597724531195126e-05,29.179363250732422,0.9999998211860657,1.2882890701293945,1.2882909774780273
G13,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-301.8682861328125,-301.8695373535156,-301.86676025390625,17.0,17.0,17.0,10.355799674987793,90.0,-70.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,8122,8122,0,0,554.4718017578125,554.4718017578125,554.4718017578125,0.010717306286096573,0.010662656277418137,0.010772212408483028,0.01071728765964508,1.8839646145352162e-05,29.4500732421875,0.9999999403953552,1.539700984954834,1.5397028923034668
G13,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-301.8091125488281,-301.81036376953125,-301.8075256347656,17.0,17.0,17.0,10.618000030517578,88.0,-70.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,5693,8122,0,0,554.4708251953125,554.4708251953125,554.4708251953125,0.010823848657310009,0.01076866127550602,0.010879294946789742,0.01082376018166542,4.3510153773240745e-05,29.723215103149414,0.9999998807907104,1.7078649997711182,1.7078659534454346
G13,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-301.75048828125,-301.75177001953125,-301.7489013671875,17.0,17.0,17.0,10.548600196838379,84.0,-64.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,6982,8122,0,0,554.469970703125,554.4698486328125,554.469970703125,0.010931437835097313,0.010875708423554897,0.010987428948283195,0.010931323282420635,4.9554808356333524e-05,29.998811721801758,0.9999998807907104,1.919356107711792,1.9193570613861084
G13,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-301.6927185058594,-301.6939697265625,-301.6911315917969,17.0,17.0,17.0,10.415200233459473,86.0,-68.0,94.0,582.0,488.0,83.8487972508591,16.151202749140893,4756,8122,0,0,554.468994140625,554.468994140625,554.468994140625,0.011040085926651955,0.010983807034790516,0.01109662652015686,0.01104001421481371,3.868888961733319e-05,30.27686882019043,0.9999999403953552,2.1301429271698,2.130143880844116
