graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G11,adam,auto,0,0,0,2.0,1.0,-302.2388610839844,-302.2400207519531,-302.2374267578125,17.0,17.0,17.0,11.538800239562988,92.0,-58.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,4739,4739,0,0,554.4769287109375,554.4769287109375,554.4769287109375,0.010099497623741627,0.010047965683043003,0.010151270776987076,0.010099136270582676,8.469730528304353e-05,27.861465454101562,0.9999999403953552,0.23738503456115723,0.23738789558410645
G11,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-302.175048828125,-302.17626953125,-302.173583984375,17.0,17.0,17.0,11.65820026397705,80.0,-60.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,5649,4739,0,0,554.47607421875,554.47607421875,554.4761352539062,0.010199961252510548,0.010147921741008759,0.010252243839204311,0.010199940763413906,1.959797737072222e-05,28.12037467956543,0.9999999403953552,0.5233519077301025,0.5233538150787354
G11,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-302.11248779296875,-302.11370849609375,-302.1109924316406,17.0,17.0,17.0,11.290399551391602,92.0,-58.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,4739,4739,0,0,554.4752197265625,554.4752197265625,554.475341796875,0.01030141394585371,0.010248863138258457,0.010354211553931236,0.010301308706402779,4.6314111386891454e-05,28.381561279296875,0.9999999403953552,0.8021750450134277,0.8021769523620605
G11,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-302.05035400390625,-302.0515441894531,-302.0488586425781,17.0,17.0,17.0,11.244799613952637,86.0,-56.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,4739,4739,0,0,554.4744262695312,554.474365234375,554.4744873046875,0.01040386501699686,0.010350796394050121,0.010457182303071022,0.01040364895015955,6.644953828072175e-05,28.645126342773438,0.9999998807907104,0.9975459575653076,0.9975478649139404
G11,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-301.98876953125,-301.989990234375,-301.9873046875,17.0,17.0,17.0,11.20300006866455,86.0,-68.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,1188,4739,0,0,554.4735107421875,554.4735107421875,554.4736328125,0.01050732471048832,0.010453733615577221,0.01056116633117199,0.010507197119295597,5.1021652325289324e-05,28.911056518554688,0.9999999403953552,1.2152788639068604,1.2152807712554932
G11,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-301.92816162109375,-301.9294128417969,-301.92669677734375,17.0,17.0,17.0,11.242799758911133,80.0,-66.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,1188,4739,0,0,554.47265625,554.47265625,554.47265625,0.010611801408231258,0.010557684116065502,0.010666172951459885,0.010611781850457191,1.959704968612641e-05,29.179363250732422,0.9999998211860657,1.4316589832305908,1.4316608905792236
G11,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-301.8682861328125,-301.8695373535156,-301.86676025390625,17.0,17.0,17.0,10.43179988861084,88.0,-58.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,4739,4739,0,0,554.4718017578125,554.4718017578125,554.4718017578125,0.010717306286096573,0.010662656277418137,0.010772212408483028,0.01071728765964508,1.883994264062494e-05,29.4500732421875,0.9999999403953552,1.6174180507659912,1.6174209117889404
G11,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-301.8091125488281,-301.81036376953125,-301.8075256347656,17.0,17.0,17.0,10.661800384521484,86.0,-58.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,1188,4739,0,0,554.4708251953125,554.4708251953125,554.4708251953125,0.010823848657310009,0.01076866127550602,0.010879294946789742,0.01082376018166542,4.351093957666308e-05,29.723215103149414,0.9999998807907104,1.8374428749084473,1.8374457359313965
G11,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-301.75048828125,-301.75177001953125,-301.7489013671875,17.0,17.0,17.0,10.650400161743164,88.0,-66.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,1188,4739,0,0,554.469970703125,554.4698486328125,554.469970703125,0.010931437835097313,0.010875708423554897,0.010987428948283195,0.010931323282420635,4.955712938681245e-05,29.998811721801758,0.9999998807907104,2.0364198684692383,2.036421775817871
G11,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-301.6927185058594,-301.6939697265625,-301.6911315917969,17.0,17.0,17.0,10.575799942016602,80.0,-72.0,92.0,564.0,472.0,83.68794326241135,16.31205673758865,1188,4739,0,0,554.468994140625,554.468994140625,554.468994140625,0.011040085926651955,0.010983807034790516,0.01109662652015686,0.01104001421481371,3.8689820939907804e-05,30.27686882019043,0.9999999403953552,2.2489709854125977,2.2489728927612305
G11,adam,auto,0,10,10,2.0100536346435547,0.9950025081634521,-301.6357421875,-301.63702392578125,-301.6341247558594,17.0,17.0,17.0,15.960800170898438,106.0,-66.0,106.0,564.0,458.0,81.20567375886525,18.79432624113475,7582,7582,0,10,554.468017578125,554.468017578125,554.468017578125,0.011149800382554531,0.01109297014772892,0.011206896975636482,0.011149783618748188,1.801170947146602e-05,30.557409286499023,0.9999999403953552,2.4431328773498535,2.4431347846984863
G11,adam,auto,0,11,11,2.0110645294189453,0.9945027232170105,-301.5794982910156,-301.580810546875,-301.577880859375,17.0,17.0,17.0,10.065799713134766,86.0,-58.0,106.0,564.0,458.0,81.20567375886525,18.79432624113475,1188,7582,0,10,554.4669799804688,554.4669189453125,554.467041015625,0.011260592378675938,0.011203204281628132,0.011318249627947807,0.01126058679074049,9.685388249636162e-06,30.840457916259766,0.9999999403953552,2.650578022003174,2.6505799293518066
G11,adam,auto,0,12,12,2.0120766162872314,0.9940029978752136,-301.52398681640625,-301.52532958984375,-301.5223388671875,17.0,17.0,17.0,10.030200004577637,86.0,-60.0,106.0,564.0,458.0,81.20567375886525,18.79432624113475,1188,7582,0,10,554.4658813476562,554.4659423828125,554.466064453125,0.011372474953532219,0.011314521543681622,0.01143069751560688,0.011372435837984085,2.9446458938764408e-05,31.126035690307617,0.9999999403953552,2.892350912094116,2.8923540115356445
