graph_name,optimizer,grad_type,best_cut,best_known_cut,gap,gap_percent,accuracy,accuracy_percent,success,best_outer_rep,best_replica,best_step,n_batch,n_rep_requested,n_rep_completed,n_steps,total_replica_attempts_completed,T_max,T_min,beta_schedule,gamma_max,gamma_min,gamma_schedule,lr,grad_clip,elapsed_sec
G8,adam,auto,2003.0,2005.0,2.0,0.09975062344139651,0.999002493765586,99.9002493765586,False,0,5258,1107,10000,1,1,2000,10000,0.5,8e-05,linear_temperature,1.0,0.001,linear,0.01,1.0,719.4276008605957
