graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G10,adam,auto,0,0,0,2.0,1.0,-205.23883056640625,-205.24002075195312,-205.2374267578125,-80.0,-80.0,-80.0,-140.50079345703125,134.0,-428.0,134.0,2000.0,1866.0,93.3,6.7,7286,7286,0,0,554.4769287109375,554.4769287109375,554.4769287109375,0.010099497623741627,0.010047965683043003,0.010151270776987076,0.010099136270582676,8.470194734400138e-05,27.861465454101562,1.0,0.21193432807922363,0.21193599700927734
G10,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-205.17506408691406,-205.17625427246094,-205.173583984375,-80.0,-80.0,-80.0,-141.97549438476562,110.0,-466.0,134.0,2000.0,1866.0,93.3,6.7,9022,7286,0,0,554.47607421875,554.47607421875,554.4761352539062,0.010199961252510548,0.010147921741008759,0.010252243839204311,0.010199939832091331,1.9600025552790612e-05,28.120376586914062,0.9999998807907104,0.4183380603790283,0.41833996772766113
G10,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-205.1125030517578,-205.1136932373047,-205.11099243164062,-80.0,-80.0,-80.0,-144.09170532226562,117.0,-428.0,134.0,2000.0,1866.0,93.3,6.7,7286,7286,0,0,554.4752197265625,554.4752197265625,554.475341796875,0.01030141394585371,0.010248863138258457,0.010354211553931236,0.010301308706402779,4.631232877727598e-05,28.381561279296875,0.9999999403953552,0.7066853046417236,0.7066869735717773
G10,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-205.0503387451172,-205.05152893066406,-205.04885864257812,-80.0,-80.0,-80.0,-145.0238037109375,136.0,-411.0,136.0,2000.0,1864.0,93.2,6.8,9022,9022,0,3,554.4744262695312,554.474365234375,554.4744873046875,0.01040386501699686,0.010350796394050121,0.010457182303071022,0.01040364895015955,6.644703535130247e-05,28.645126342773438,0.9999998807907104,0.9181103706359863,0.9181110858917236
G10,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-204.98878479003906,-204.99000549316406,-204.9873046875,-80.0,-80.0,-80.0,-145.0948028564453,141.0,-430.0,141.0,2000.0,1859.0,92.95,7.05,9022,9022,0,4,554.4735107421875,554.4735107421875,554.4736328125,0.01050732471048832,0.010453733615577221,0.01056116633117199,0.010507197119295597,5.101370334159583e-05,28.911060333251953,0.9999998807907104,1.0992131233215332,1.0992138385772705
G10,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-204.9281768798828,-204.92941284179688,-204.92669677734375,-80.0,-80.0,-80.0,-149.3657989501953,138.0,-444.0,141.0,2000.0,1859.0,92.95,7.05,9022,9022,0,4,554.47265625,554.47265625,554.47265625,0.010611801408231258,0.010557684116065502,0.010666172951459885,0.010611781850457191,1.9587012502597645e-05,29.179363250732422,1.0,1.2954003810882568,1.2954020500183105
G10,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-204.86830139160156,-204.86953735351562,-204.8667449951172,-80.0,-80.0,-80.0,-158.7989044189453,112.0,-426.0,141.0,2000.0,1859.0,92.95,7.05,9022,9022,0,4,554.4718017578125,554.4718017578125,554.4718017578125,0.010717306286096573,0.010662656277418137,0.010772212408483028,0.01071728765964508,1.8840290067601018e-05,29.4500732421875,0.9999999403953552,1.4926202297210693,1.4926209449768066
G10,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-204.80908203125,-204.81036376953125,-204.80752563476562,-80.0,-80.0,-80.0,-151.47279357910156,134.0,-415.0,141.0,2000.0,1859.0,92.95,7.05,9022,9022,0,4,554.4708251953125,554.4708251953125,554.4708251953125,0.010823848657310009,0.01076866127550602,0.010879294946789742,0.01082376018166542,4.34904832218308e-05,29.723215103149414,0.9999998807907104,1.7087123394012451,1.7087140083312988
G10,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-204.75048828125,-204.75177001953125,-204.7489013671875,-80.0,-80.0,-80.0,-151.8917999267578,146.0,-434.0,146.0,2000.0,1854.0,92.7,7.3,9022,9022,0,8,554.469970703125,554.4698486328125,554.469970703125,0.010931437835097313,0.010875708423554897,0.010987428948283195,0.010931323282420635,4.9526275688549504e-05,29.998811721801758,0.9999998807907104,1.9361982345581055,1.9361989498138428
G10,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-204.69271850585938,-204.6939697265625,-204.69113159179688,-80.0,-80.0,-80.0,-141.9062957763672,127.0,-429.0,146.0,2000.0,1854.0,92.7,7.3,9022,9022,0,8,554.468994140625,554.468994140625,554.468994140625,0.011040085926651955,0.010983807034790516,0.01109662652015686,0.01104001421481371,3.867378109134734e-05,30.27686882019043,0.9999998211860657,2.1329002380371094,2.1329009532928467
G10,adam,auto,0,10,10,2.0100536346435547,0.9950025081634521,-204.63575744628906,-204.6370391845703,-204.63412475585938,-80.0,-80.0,-80.0,-106.13569641113281,176.0,-375.0,176.0,2000.0,1824.0,91.2,8.8,9022,9022,0,10,554.468017578125,554.468017578125,554.468017578125,0.011149800382554531,0.01109297014772892,0.011206896975636482,0.011149784550070763,1.8052920495392755e-05,30.557409286499023,1.0,2.3439571857452393,2.3439579010009766
G10,adam,auto,0,11,11,2.0110645294189453,0.9945027232170105,-204.57949829101562,-204.580810546875,-204.577880859375,-80.0,-80.0,-80.0,-159.88650512695312,121.0,-415.0,176.0,2000.0,1824.0,91.2,8.8,9022,9022,0,10,554.4669799804688,554.4669189453125,554.467041015625,0.011260592378675938,0.011203204281628132,0.011318249627947807,0.011260585859417915,9.66062543739099e-06,30.8404541015625,1.0,2.544013261795044,2.5440139770507812
