graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G18,adam,auto,0,0,0,2.0,1.0,-317.2388610839844,-317.2400207519531,-317.2374267578125,32.0,32.0,31.999998092651367,17.40290069580078,142.0,-122.0,142.0,992.0,850.0,85.68548387096774,14.314516129032258,176,176,0,0,554.4769287109375,554.4769287109375,554.4769287109375,0.010099497623741627,0.010047965683043003,0.010151270776987076,0.010099136270582676,8.469633758068085e-05,27.861465454101562,1.0,0.17114996910095215,0.17115092277526855
G18,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-317.175048828125,-317.17626953125,-317.173583984375,32.0,32.0,32.0,16.67930030822754,147.0,-109.0,147.0,992.0,845.0,85.18145161290323,14.818548387096774,9294,9294,0,1,554.47607421875,554.47607421875,554.4761352539062,0.010199961252510548,0.010147921741008759,0.010252243839204311,0.010199940763413906,1.9599630832090043e-05,28.120376586914062,0.9999999403953552,0.4284651279449463,0.428466796875
G18,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-317.11248779296875,-317.11370849609375,-317.1109924316406,32.0,32.0,32.0,16.57740020751953,139.0,-122.0,147.0,992.0,845.0,85.18145161290323,14.818548387096774,9294,9294,0,1,554.4752197265625,554.4752197265625,554.475341796875,0.01030141394585371,0.010248863138258457,0.010354211553931236,0.010301308706402779,4.631230694940314e-05,28.381561279296875,0.9999999403953552,0.6815328598022461,0.681535005569458
G18,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-317.05035400390625,-317.051513671875,-317.0488586425781,32.0,32.0,32.0,16.00160026550293,147.0,-123.0,147.0,992.0,845.0,85.18145161290323,14.818548387096774,2342,9294,0,1,554.4744262695312,554.474365234375,554.4744873046875,0.01040386501699686,0.010350796394050121,0.010457182303071022,0.01040364895015955,6.644791574217379e-05,28.645126342773438,0.9999998807907104,0.8688011169433594,0.8688020706176758
G18,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-316.98876953125,-316.989990234375,-316.9873046875,32.0,32.0,32.0,16.01140022277832,144.0,-111.0,147.0,992.0,845.0,85.18145161290323,14.818548387096774,2829,9294,0,1,554.4735107421875,554.4735107421875,554.4736328125,0.01050732471048832,0.010453733615577221,0.01056116633117199,0.010507197119295597,5.102002978674136e-05,28.911056518554688,0.9999999403953552,1.043281078338623,1.0432827472686768
G18,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-316.92816162109375,-316.9294128417969,-316.92669677734375,32.0,32.0,32.0,14.999799728393555,154.0,-125.0,154.0,992.0,838.0,84.4758064516129,15.524193548387096,9294,9294,0,5,554.47265625,554.47265625,554.47265625,0.010611801408231258,0.010557684116065502,0.010666172951459885,0.010611782781779766,1.9595057892729528e-05,29.179363250732422,1.0,1.2399320602416992,1.239933967590332
G18,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-316.8682861328125,-316.8695373535156,-316.86676025390625,32.0,32.0,32.0,13.408100128173828,144.0,-122.0,154.0,992.0,838.0,84.4758064516129,15.524193548387096,2829,9294,0,5,554.4718017578125,554.4718017578125,554.4718017578125,0.010717306286096573,0.010662656277418137,0.010772212408483028,0.01071728765964508,1.8838940377463587e-05,29.4500732421875,0.9999999403953552,1.454374074935913,1.4543757438659668
G18,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-316.8091125488281,-316.81036376953125,-316.8075256347656,32.0,32.0,32.0,14.34570026397705,147.0,-126.0,154.0,992.0,838.0,84.4758064516129,15.524193548387096,2342,9294,0,5,554.4708251953125,554.4708251953125,554.4708251953125,0.010823848657310009,0.01076866127550602,0.010879294946789742,0.01082376018166542,4.350684321252629e-05,29.723215103149414,0.9999998807907104,1.662614107131958,1.6626160144805908
G18,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-316.75048828125,-316.75177001953125,-316.7489013671875,32.0,32.0,32.0,14.3641996383667,138.0,-114.0,154.0,992.0,838.0,84.4758064516129,15.524193548387096,2342,9294,0,5,554.469970703125,554.4698486328125,554.469970703125,0.010931437835097313,0.010875708423554897,0.010987428948283195,0.010931323282420635,4.955047552357428e-05,29.998811721801758,0.9999998807907104,1.8735790252685547,1.873579978942871
G18,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-316.6927185058594,-316.6939697265625,-316.6911315917969,32.0,32.0,32.0,15.045299530029297,140.0,-112.0,154.0,992.0,838.0,84.4758064516129,15.524193548387096,9294,9294,0,5,554.468994140625,554.468994140625,554.468994140625,0.011040085926651955,0.010983807034790516,0.01109662652015686,0.011040013283491135,3.868516432703473e-05,30.27686882019043,0.9999999403953552,2.0772740840911865,2.077275037765503
