graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G4,adam,auto,0,0,0,2.0,1.0,-9873.23828125,-9873.240234375,-9873.23828125,9588.0,9588.0,9588.0,9526.6552734375,9765.0,9172.0,9765.0,11646.0,1881.0,16.15146831530139,83.84853168469861,4677,4677,0,0,554.4769287109375,554.4769287109375,554.4769287109375,0.010099497623741627,0.010047965683043003,0.010151270776987076,0.010099136270582676,8.470526518067345e-05,27.861465454101562,1.0,0.1967480182647705,0.19674897193908691
G4,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-9873.17578125,-9873.17578125,-9873.173828125,9588.0,9588.0,9588.0,9525.4052734375,9750.0,9201.0,9765.0,11646.0,1881.0,16.15146831530139,83.84853168469861,7161,4677,0,0,554.47607421875,554.47607421875,554.4761352539062,0.010199961252510548,0.010147921741008759,0.010252243839204311,0.010199940763413906,1.9597879145294428e-05,28.120376586914062,1.0,0.3732171058654785,0.3732180595397949
G4,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-9873.11328125,-9873.1142578125,-9873.111328125,9588.0,9588.0,9588.0,9523.1611328125,9765.0,9172.0,9765.0,11646.0,1881.0,16.15146831530139,83.84853168469861,4677,4677,0,0,554.4752197265625,554.4752197265625,554.475341796875,0.01030141394585371,0.010248863138258457,0.010354211553931236,0.010301308706402779,4.6313973143696785e-05,28.381561279296875,0.9999999403953552,0.5815191268920898,0.5815210342407227
G4,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-9873.05078125,-9873.05078125,-9873.048828125,9588.0,9588.0,9588.0,9522.6220703125,9783.0,9162.0,9783.0,11646.0,1863.0,15.996908809891808,84.0030911901082,4677,4677,0,3,554.4744262695312,554.474365234375,554.4744873046875,0.01040386501699686,0.010350796394050121,0.010457182303071022,0.01040364895015955,6.644630775554106e-05,28.645126342773438,0.9999998807907104,0.7794489860534668,0.7794499397277832
G4,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-9872.9892578125,-9872.990234375,-9872.9873046875,9588.0,9588.0,9588.0,9522.64453125,9750.0,9209.0,9783.0,11646.0,1863.0,15.996908809891808,84.0030911901082,495,4677,0,3,554.4735107421875,554.4735107421875,554.4736328125,0.01050732471048832,0.010453733615577221,0.01056116633117199,0.010507197119295597,5.1015496865147725e-05,28.911060333251953,1.0,0.9752418994903564,0.9752428531646729
G4,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-9872.927734375,-9872.9287109375,-9872.9267578125,9588.0,9588.0,9588.0,9518.033203125,9752.0,9167.0,9783.0,11646.0,1863.0,15.996908809891808,84.0030911901082,1720,4677,0,3,554.47265625,554.47265625,554.47265625,0.010611801408231258,0.010557684116065502,0.010666172951459885,0.010611781850457191,1.9585990230552852e-05,29.179363250732422,1.0,1.1680161952972412,1.1680171489715576
G4,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-9872.869140625,-9872.869140625,-9872.8671875,9588.0,9588.0,9588.0,9508.2529296875,9764.0,9129.0,9783.0,11646.0,1863.0,15.996908809891808,84.0030911901082,4677,4677,0,3,554.4718017578125,554.4718017578125,554.4718017578125,0.010717306286096573,0.010662656277418137,0.010772212408483028,0.01071728765964508,1.8839355107047595e-05,29.4500732421875,0.9999999403953552,1.3664860725402832,1.3664870262145996
G4,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-9872.80859375,-9872.810546875,-9872.8076171875,9588.0,9588.0,9588.0,9515.76953125,9769.0,9125.0,9783.0,11646.0,1863.0,15.996908809891808,84.0030911901082,4677,4677,0,3,554.4708251953125,554.4708251953125,554.4708251953125,0.010823848657310009,0.01076866127550602,0.010879294946789742,0.01082376018166542,4.3489824747666717e-05,29.723215103149414,1.0,1.554211139678955,1.5542120933532715
G4,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-9872.75,-9872.751953125,-9872.7490234375,9588.0,9588.0,9588.0,9515.779296875,9750.0,9158.0,9783.0,11646.0,1863.0,15.996908809891808,84.0030911901082,495,4677,0,3,554.469970703125,554.4698486328125,554.469970703125,0.010931437835097313,0.010875708423554897,0.010987428948283195,0.010931323282420635,4.9528312956681475e-05,29.998811721801758,0.9999998807907104,1.7486920356750488,1.7486929893493652
G4,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-9872.693359375,-9872.6943359375,-9872.69140625,9588.0,9588.0,9588.0,9526.1044921875,9765.0,9223.0,9783.0,11646.0,1863.0,15.996908809891808,84.0030911901082,495,4677,0,3,554.468994140625,554.468994140625,554.468994140625,0.011040085926651955,0.010983807034790516,0.01109662652015686,0.01104001421481371,3.867498890031129e-05,30.27686882019043,0.9999999403953552,1.948840856552124,1.9488418102264404
G4,adam,auto,0,10,10,2.0100536346435547,0.9950025081634521,-9872.634765625,-9872.63671875,-9872.6337890625,9588.0,9588.0,9588.0,9561.6943359375,9820.0,9249.0,9820.0,11646.0,1826.0,15.679203159883222,84.32079684011678,4423,4423,0,10,554.468017578125,554.468017578125,554.468017578125,0.011149800382554531,0.01109297014772892,0.011206896975636482,0.011149783618748188,1.8051860024570487e-05,30.557409286499023,1.0,2.140533924102783,2.1405348777770996
G4,adam,auto,0,11,11,2.0110645294189453,0.9945027232170105,-9872.580078125,-9872.5810546875,-9872.578125,9588.0,9588.0,9588.0,9507.076171875,9769.0,9125.0,9820.0,11646.0,1826.0,15.679203159883222,84.32079684011678,4677,4423,0,10,554.4669799804688,554.4669189453125,554.467041015625,0.011260592378675938,0.011203204281628132,0.011318249627947807,0.011260585859417915,9.658897397457622e-06,30.8404541015625,1.0,2.3296711444854736,2.32967209815979
G4,adam,auto,0,12,12,2.0120766162872314,0.9940029978752136,-9872.5234375,-9872.525390625,-9872.5224609375,9588.0,9588.0,9588.0,9509.044921875,9738.0,9136.0,9820.0,11646.0,1826.0,15.679203159883222,84.32079684011678,495,4423,0,10,554.4658813476562,554.4659423828125,554.466064453125,0.011372474953532219,0.011314521543681622,0.01143069751560688,0.011372435837984085,2.9400607672869228e-05,31.126035690307617,0.9999999403953552,2.52209210395813,2.5220930576324463
G4,adam,auto,0,13,13,2.013089418411255,0.9935032725334167,-9872.46875,-9872.470703125,-9872.4677734375,9588.0,9588.0,9588.0,9523.001953125,9769.0,9214.0,9820.0,11646.0,1826.0,15.679203159883222,84.32079684011678,4677,4423,0,10,554.4649658203125,554.4649658203125,554.4649658203125,0.011485454626381397,0.01142693217843771,0.011544249020516872,0.0114853885024786,3.812453360296786e-05,31.414169311523438,0.9999999403953552,2.7120912075042725,2.7120931148529053
G4,adam,auto,0,14,14,2.014103412628174,0.9930034875869751,-9872.4140625,-9872.416015625,-9872.4130859375,9588.0,9588.0,9588.0,9538.482421875,9764.0,9253.0,9820.0,11646.0,1826.0,15.679203159883222,84.32079684011678,495,4423,0,10,554.4639282226562,554.4638671875,554.4639892578125,0.011599542573094368,0.011540447361767292,0.01165891531854868,0.01159948855638504,3.460358493612148e-05,31.704870223999023,0.9999998807907104,2.902765989303589,2.9027669429779053
G4,adam,auto,0,15,15,2.0151185989379883,0.9925037622451782,-9872.36328125,-9872.36328125,-9872.3603515625,9588.0,9588.0,9588.0,9554.728515625,9794.0,9240.0,9820.0,11646.0,1826.0,15.679203159883222,84.32079684011678,9608,4423,0,10,554.4628295898438,554.4627685546875,554.462890625,0.011714751832187176,0.01165507547557354,0.011774706654250622,0.01171472854912281,2.1817702872795053e-05,31.99816131591797,0.9999999403953552,3.094459056854248,3.09446120262146
G4,adam,auto,0,16,16,2.01613450050354,0.9920039772987366,-9872.30859375,-9872.310546875,-9872.3076171875,9588.0,9588.0,9588.0,9615.1708984375,9885.0,9351.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,3158,3158,0,16,554.461669921875,554.461669921875,554.4617919921875,0.011831089854240417,0.011770829558372498,0.01189163327217102,0.011831087991595268,8.012683792912867e-06,32.29405975341797,1.0,3.286015033721924,3.2860159873962402
G4,adam,auto,0,17,17,2.0171515941619873,0.9915042519569397,-9872.2578125,-9872.259765625,-9872.2568359375,9588.0,9588.0,9588.0,9515.0126953125,9742.0,9191.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,495,3158,0,16,554.4605712890625,554.4605712890625,554.460693359375,0.011948572471737862,0.011887718923389912,0.012009709142148495,0.011948558501899242,1.6439529645140283e-05,32.592594146728516,1.0,3.477030038833618,3.477031946182251
G4,adam,auto,0,18,18,2.018169641494751,0.9910045266151428,-9872.2060546875,-9872.208984375,-9872.205078125,9588.0,9588.0,9588.0,9528.6015625,9761.0,9217.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,1320,3158,0,16,554.45947265625,554.45947265625,554.45947265625,0.012067205272614956,0.012005754746496677,0.012128942646086216,0.01206717174500227,2.7526242774911225e-05,32.89379119873047,0.9999999403953552,3.6688530445098877,3.668853998184204
G4,adam,auto,0,19,19,2.01918888092041,0.9905047416687012,-9872.1572265625,-9872.158203125,-9872.1552734375,9588.0,9588.0,9588.0,9532.4697265625,9784.0,9213.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,4677,3158,0,16,554.458251953125,554.458251953125,554.4583740234375,0.01218700222671032,0.012124949134886265,0.012249344028532505,0.012186964973807335,2.9491005989257246e-05,33.197662353515625,1.0,3.8590199947357178,3.859020948410034
G4,adam,auto,0,20,20,2.0202088356018066,0.9900050163269043,-9872.1083984375,-9872.109375,-9872.1064453125,9588.0,9588.0,9588.0,9542.26171875,9806.0,9250.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,9608,3158,0,16,554.4571533203125,554.4570922851562,554.4571533203125,0.012307972647249699,0.01224531140178442,0.012370925396680832,0.012307949364185333,2.2804144464316778e-05,33.50423049926758,1.0,4.04941201210022,4.049414157867432
G4,adam,auto,0,21,21,2.0212302207946777,0.9895052313804626,-9872.0595703125,-9872.060546875,-9872.0576171875,9588.0,9588.0,9588.0,9578.7685546875,9819.0,9343.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,1700,3158,0,16,554.4559326171875,554.4559326171875,554.4559326171875,0.012430128641426563,0.012366853654384613,0.012493699789047241,0.012430121190845966,1.1829389222839382e-05,33.81351852416992,1.0,4.241991996765137,4.241992950439453
G4,adam,auto,0,22,22,2.022252321243286,0.9890055060386658,-9872.0107421875,-9872.013671875,-9872.0107421875,9588.0,9588.0,9588.0,9611.9716796875,9874.0,9234.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,6696,3158,0,16,554.4547119140625,554.4547119140625,554.4547119140625,0.012553482316434383,0.01248958706855774,0.012617675587534904,0.012553478591144085,7.288277629413642e-06,34.12554931640625,1.0,4.431293964385986,4.431295871734619
G4,adam,auto,0,23,23,2.02327561378479,0.9885057806968689,-9871.96484375,-9871.966796875,-9871.9638671875,9588.0,9588.0,9588.0,9521.095703125,9797.0,9197.0,9885.0,11646.0,1761.0,15.121071612570839,84.87892838742916,4677,3158,0,16,554.4534301757812,554.453369140625,554.4534912109375,0.01267804391682148,0.012613524682819843,0.012742865830659866,0.012678030878305435,1.8403647118248045e-05,34.44034957885742,1.0,4.623398065567017,4.623399019241333
