graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G28,adam,auto,0,0,0,2.0,1.0,-661.0972290039062,-661.0988159179688,-661.0953979492188,-52.0,-52.0,-52.000003814697266,-115.80249786376953,139.0,-367.0,139.0,3298.0,3159.0,95.78532443905397,4.214675560946028,7049,7049,0,0,1386.1923828125,1386.1923828125,1386.1923828125,0.010099494829773903,0.00995680782943964,0.010151270776987076,0.010099159553647041,8.146982872858644e-05,44.052833557128906,1.0,0.6755237579345703,0.6755249500274658
G28,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-660.937744140625,-660.9393920898438,-660.9359130859375,-52.0,-52.0,-52.0,-116.95570373535156,156.0,-382.0,156.0,3298.0,3142.0,95.2698605215282,4.730139478471801,2497,2497,0,1,1386.1904296875,1386.190185546875,1386.1904296875,0.01019995752722025,0.010055866092443466,0.010252243839204311,0.010199939832091331,1.817338852561079e-05,44.46220397949219,1.0,1.3540968894958496,1.3540980815887451
G28,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-660.7813720703125,-660.7830200195312,-660.779541015625,-52.0,-52.0,-52.0,-121.90390014648438,123.0,-381.0,156.0,3298.0,3142.0,95.2698605215282,4.730139478471801,7049,2497,0,1,1386.188232421875,1386.188232421875,1386.188232421875,0.010301411151885986,0.01015590038150549,0.010354211553931236,0.010301303118467331,4.6627559640910476e-05,44.87517547607422,0.9999999403953552,2.0022847652435303,2.002285957336426
G28,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-660.6258544921875,-660.6275634765625,-660.6240234375,-52.0,-52.0,-52.0,-122.37650299072266,153.0,-391.0,156.0,3298.0,3142.0,95.2698605215282,4.730139478471801,7049,2497,0,1,1386.1861572265625,1386.18603515625,1386.186279296875,0.010403862223029137,0.010256919078528881,0.010457182303071022,0.010403660126030445,6.394953379640356e-05,45.291908264160156,0.9999998807907104,2.6330666542053223,2.6330678462982178
G28,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-660.47216796875,-660.473876953125,-660.4702758789062,-52.0,-52.0,-52.0,-122.231201171875,171.0,-387.0,171.0,3298.0,3127.0,94.81503941782898,5.184960582171013,2899,2899,0,4,1386.1839599609375,1386.183837890625,1386.18408203125,0.010507321916520596,0.010358933359384537,0.01056116633117199,0.010507209226489067,4.737031849799678e-05,45.71238327026367,1.0,3.3951938152313232,3.395195960998535
G28,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-660.3206787109375,-660.3223266601562,-660.3187866210938,-52.0,-52.0,-52.0,-127.87770080566406,123.0,-412.0,171.0,3298.0,3127.0,94.81503941782898,5.184960582171013,4477,2899,0,4,1386.181640625,1386.181640625,1386.181640625,0.010611798614263535,0.010461950674653053,0.010666172951459885,0.010611784644424915,1.696581966825761e-05,46.1366081237793,1.0,4.0333476066589355,4.033349990844727
G28,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-660.1707763671875,-660.1725463867188,-660.1689453125,-52.0,-52.0,-52.0,-138.28700256347656,107.0,-399.0,171.0,3298.0,3127.0,94.81503941782898,5.184960582171013,7049,2899,0,4,1386.17919921875,1386.17919921875,1386.179443359375,0.010717303492128849,0.010565981268882751,0.010772212408483028,0.010717280209064484,2.1607720555039123e-05,46.564640045166016,1.0,4.702895641326904,4.7028968334198
G28,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-660.0225219726562,-660.0242919921875,-660.020751953125,-52.0,-52.0,-52.0,-132.40499877929688,140.0,-397.0,171.0,3298.0,3127.0,94.81503941782898,5.184960582171013,7049,2899,0,4,1386.177001953125,1386.177001953125,1386.1771240234375,0.010823845863342285,0.010671035386621952,0.010879294946789742,0.010823756456375122,4.371345494291745e-05,46.996517181396484,1.0,5.328086614608765,5.328088998794556
G28,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-659.8760986328125,-659.8779296875,-659.8742065429688,-52.0,-52.0,-52.0,-132.68569946289062,153.0,-398.0,171.0,3298.0,3127.0,94.81503941782898,5.184960582171013,2899,2899,0,4,1386.175048828125,1386.1748046875,1386.175048828125,0.010931435041129589,0.010777122341096401,0.010987428948283195,0.010931329801678658,4.723886013380252e-05,47.432273864746094,0.9999998807907104,5.973894834518433,5.973896026611328
G28,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-659.7318725585938,-659.733642578125,-659.72998046875,-52.0,-52.0,-52.0,-120.23699951171875,149.0,-402.0,171.0,3298.0,3127.0,94.81503941782898,5.184960582171013,2899,2899,0,4,1386.17236328125,1386.17236328125,1386.172607421875,0.01104008313268423,0.01088425237685442,0.01109662652015686,0.011040023528039455,3.494286647764966e-05,47.871917724609375,1.0,6.60010290145874,6.600104093551636
G28,adam,auto,0,10,10,2.0100536346435547,0.9950025081634521,-659.5892944335938,-659.591064453125,-659.58740234375,-52.0,-52.0,-52.0,-65.09590148925781,208.0,-326.0,208.0,3298.0,3090.0,93.69314736203759,6.306852637962401,2497,2497,0,10,1386.169921875,1386.169921875,1386.169921875,0.011149796657264233,0.010992436669766903,0.011206896975636482,0.011149786412715912,1.4813766938459594e-05,48.31549072265625,1.0,7.236296892166138,7.236298084259033
G28,adam,auto,0,11,11,2.0110645294189453,0.9945027232170105,-659.44873046875,-659.4505615234375,-659.4467163085938,-52.0,-52.0,-52.0,-144.0509033203125,115.0,-410.0,208.0,3298.0,3090.0,93.69314736203759,6.306852637962401,2899,2497,0,10,1386.1673583984375,1386.16748046875,1386.16748046875,0.011260590516030788,0.011101683601737022,0.011318249627947807,0.011260580271482468,1.3505623428500257e-05,48.76302719116211,1.0,7.877343654632568,7.877344846725464
G28,adam,auto,0,12,12,2.0120766162872314,0.9940029978752136,-659.3099365234375,-659.311767578125,-659.3079223632812,-52.0,-52.0,-52.0,-144.05360412597656,135.0,-419.0,208.0,3298.0,3090.0,93.69314736203759,6.306852637962401,2899,2497,0,10,1386.1650390625,1386.1650390625,1386.1651611328125,0.01137247122824192,0.011212002485990524,0.01143069751560688,0.011372428387403488,3.1011088140076026e-05,49.214569091796875,1.0,8.521085739135742,8.521086931228638
G28,adam,auto,0,13,13,2.013089418411255,0.9935032725334167,-659.173095703125,-659.1749267578125,-659.1710815429688,-52.0,-52.0,-52.0,-120.72470092773438,172.0,-375.0,208.0,3298.0,3090.0,93.69314736203759,6.306852637962401,2899,2497,0,10,1386.162353515625,1386.162353515625,1386.162353515625,0.011485451832413673,0.011323406361043453,0.011544249020516872,0.011485389433801174,3.705028575495817e-05,49.67014694213867,0.9999998807907104,9.148634672164917,9.148635864257812
G28,adam,auto,0,14,14,2.014103412628174,0.9930034875869751,-659.0380249023438,-659.0399169921875,-659.0360107421875,-52.0,-52.0,-52.0,-84.14910125732422,179.0,-381.0,208.0,3298.0,3090.0,93.69314736203759,6.306852637962401,8003,2497,0,10,1386.1597900390625,1386.15966796875,1386.159912109375,0.01159953884780407,0.011435904540121555,0.01165891531854868,0.011599493212997913,3.1504430808126926e-05,50.12978744506836,0.9999999403953552,9.791371583938599,9.791372776031494
