graph_name,optimizer,grad_type,outer_rep,step,global_step,beta,gamma,free_energy_mean,free_energy_min,free_energy_max,expected_cut_mean,expected_cut_max,expected_cut_min,hard_cut_mean,hard_cut_max,hard_cut_min,best_cut_so_far,best_known_cut,gap_so_far,gap_percent_so_far,accuracy_percent_so_far,best_replica_in_batch,best_replica_so_far,best_outer_rep_so_far,best_step_so_far,entropy_mean,entropy_min,entropy_max,R_mean,R_min,R_max,rx_abs_mean,rz_abs_mean,grad_norm_before_clip,grad_norm_after_clip,rep_elapsed_sec,elapsed_sec
G2,adam,auto,0,0,0,2.0,1.0,-9873.23828125,-9873.240234375,-9873.23828125,9588.0,9588.0,9588.0,9525.4111328125,9790.0,9237.0,9790.0,11620.0,1830.0,15.748709122203097,84.2512908777969,288,288,0,0,554.4769287109375,554.4769287109375,554.4769287109375,0.010099497623741627,0.010047965683043003,0.010151270776987076,0.010099136270582676,8.470525790471584e-05,27.861465454101562,1.0,0.5282449722290039,0.5282480716705322
G2,adam,auto,0,1,1,2.0010008811950684,0.9995002746582031,-9873.17578125,-9873.17578125,-9873.173828125,9588.0,9588.0,9588.0,9524.240234375,9822.0,9256.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,9432,9432,0,1,554.47607421875,554.47607421875,554.4761352539062,0.010199961252510548,0.010147921741008759,0.010252243839204311,0.010199939832091331,1.9599430743255652e-05,28.120376586914062,1.0,0.9548728466033936,0.9548759460449219
G2,adam,auto,0,2,2,2.002002716064453,0.9990004897117615,-9873.11328125,-9873.1142578125,-9873.111328125,9588.0,9588.0,9588.0,9521.896484375,9790.0,9237.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,288,9432,0,1,554.4752197265625,554.4752197265625,554.475341796875,0.01030141394585371,0.010248863138258457,0.010354211553931236,0.010301308706402779,4.631344199879095e-05,28.381561279296875,0.9999999403953552,1.2921178340911865,1.2921209335327148
G2,adam,auto,0,3,3,2.0030055046081543,0.9985007643699646,-9873.05078125,-9873.05078125,-9873.048828125,9588.0,9588.0,9588.0,9520.9755859375,9799.0,9225.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,288,9432,0,1,554.4744262695312,554.474365234375,554.4744873046875,0.01040386501699686,0.010350796394050121,0.010457182303071022,0.01760401576757431,6.644864333793521e-05,28.645126342773438,0.9999998807907104,1.695173978805542,1.6951770782470703
G2,adam,auto,0,4,4,2.004009485244751,0.998000979423523,-9872.9892578125,-9872.990234375,-9872.9873046875,9588.0,9588.0,9588.0,9520.6572265625,9809.0,9230.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,4871,9432,0,1,554.4735107421875,554.4735107421875,554.4736328125,0.01050732471048832,0.010453733615577221,0.01056116633117199,0.010507197119295597,5.101496208226308e-05,28.911060333251953,1.0,2.0090198516845703,2.009024143218994
G2,adam,auto,0,5,5,2.005014181137085,0.9975012540817261,-9872.927734375,-9872.9287109375,-9872.9267578125,9588.0,9588.0,9588.0,9517.0068359375,9806.0,9238.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,9432,9432,0,1,554.47265625,554.47265625,554.47265625,0.010611801408231258,0.010557684116065502,0.010666172951459885,0.010611781850457191,1.9587147107813507e-05,29.179363250732422,1.0,2.3275389671325684,2.3275420665740967
G2,adam,auto,0,6,6,2.0060200691223145,0.9970015287399292,-9872.869140625,-9872.869140625,-9872.8671875,9588.0,9588.0,9588.0,9506.7197265625,9776.0,9209.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,288,9432,0,1,554.4718017578125,554.4718017578125,554.4718017578125,0.010717306286096573,0.010662656277418137,0.010772212408483028,0.01071728765964508,1.883979894046206e-05,29.450071334838867,0.9999999403953552,2.5922329425811768,2.5922372341156006
G2,adam,auto,0,7,7,2.0070269107818604,0.9965017437934875,-9872.80859375,-9872.810546875,-9872.8076171875,9588.0,9588.0,9588.0,9514.1806640625,9782.0,9225.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,288,9432,0,1,554.4708251953125,554.4708251953125,554.4708251953125,0.010823848657310009,0.01076866127550602,0.010879294946789742,0.01082376018166542,4.3489828385645524e-05,29.723215103149414,0.9999998807907104,2.920982837677002,2.9209859371185303
G2,adam,auto,0,8,8,2.0080349445343018,0.9960020184516907,-9872.75,-9872.751953125,-9872.7490234375,9588.0,9588.0,9588.0,9513.83203125,9808.0,9218.0,9822.0,11620.0,1798.0,15.473321858864027,84.52667814113597,4871,9432,0,1,554.469970703125,554.4698486328125,554.469970703125,0.010931437835097313,0.010875708423554897,0.010987428948283195,0.010931323282420635,4.952714152750559e-05,29.998811721801758,0.9999998807907104,3.365600109100342,3.3656039237976074
G2,adam,auto,0,9,9,2.0090436935424805,0.995502233505249,-9872.693359375,-9872.6943359375,-9872.69140625,9588.0,9588.0,9588.0,9524.9453125,9837.0,9232.0,9837.0,11620.0,1783.0,15.344234079173837,84.65576592082616,9432,9432,0,9,554.468994140625,554.468994140625,554.468994140625,0.011040085926651955,0.010983807034790516,0.01109662652015686,0.01104001421481371,3.867697887471877e-05,30.27686882019043,0.9999999403953552,3.6403648853302,3.640371084213257
