step,discrete_cut,gap,entropy
0,4991.0,1666.0,690.5858154296875
1,4372.0,2285.0,0.028540611267089844
2,4484.0,2173.0,9.5367431640625e-07
3,4531.0,2126.0,0.0
4,4612.0,2045.0,0.0
5,4744.0,1913.0,0.0
6,4828.0,1829.0,0.0
7,4918.0,1739.0,0.0
8,5026.0,1631.0,0.0
9,5194.0,1463.0,0.0
10,4653.0,2004.0,0.0007123947143554688
11,4236.0,2421.0,3.2880632877349854
12,4784.0,1873.0,221.23471069335938
13,4256.0,2401.0,195.7066192626953
14,4646.0,2011.0,27.76780891418457
15,5080.0,1577.0,3.9991860389709473
16,5186.0,1471.0,2.124476909637451
17,5263.0,1394.0,1.6133214235305786
18,5321.0,1336.0,1.3287267684936523
19,5405.0,1252.0,0.09111428260803223
20,5497.0,1160.0,0.02974724769592285
21,5584.0,1073.0,0.15395474433898926
22,5629.0,1028.0,0.9059346914291382
23,5631.0,1026.0,0.18215417861938477
24,5437.0,1220.0,7.943606376647949
25,5004.0,1653.0,69.16974639892578
26,5120.0,1537.0,43.45485305786133
27,5191.0,1466.0,22.76198959350586
28,5339.0,1318.0,8.250075340270996
29,5388.0,1269.0,4.632373809814453
30,5472.0,1185.0,3.017488479614258
31,5528.0,1129.0,2.7797586917877197
32,5630.0,1027.0,1.3136639595031738
33,5664.0,993.0,2.3235020637512207
34,5743.0,914.0,3.086749792098999
35,5847.0,810.0,0.8604960441589355
36,5871.0,786.0,4.963683128356934
37,5518.0,1139.0,9.506437301635742
38,5275.0,1382.0,16.727235794067383
39,5173.0,1484.0,17.711029052734375
40,5185.0,1472.0,11.47292709350586
41,5276.0,1381.0,10.328263282775879
42,5376.0,1281.0,10.67506217956543
43,5390.0,1267.0,9.708269119262695
44,5422.0,1235.0,6.518238067626953
45,5502.0,1155.0,6.478340148925781
46,5530.0,1127.0,7.055578231811523
47,5564.0,1093.0,9.85431957244873
48,5532.0,1125.0,20.96266746520996
49,5507.0,1150.0,15.320527076721191
50,5510.0,1147.0,9.750689506530762
51,5462.0,1195.0,11.606695175170898
