step,discrete_energy,gap,entropy
0,176.0,1768.0,
1,176.0,1768.0,
2,176.0,1768.0,
3,10.0,1602.0,
4,-2.0,1590.0,
5,-106.0,1486.0,
6,-12.0,1580.0,
7,-72.0,1520.0,
8,-38.0,1554.0,
9,28.0,1620.0,
10,-36.0,1556.0,
11,-118.0,1474.0,
12,68.0,1660.0,
13,32.0,1624.0,
14,-6.0,1586.0,
15,22.0,1614.0,
16,94.0,1686.0,
17,0.0,1592.0,
18,-92.0,1500.0,
19,40.0,1632.0,
20,46.0,1638.0,
21,-116.0,1476.0,
22,-80.0,1512.0,
23,-26.0,1566.0,
24,-116.0,1476.0,
25,-122.0,1470.0,
26,-70.0,1522.0,
27,-254.0,1338.0,
28,-108.0,1484.0,
29,-122.0,1470.0,
30,-238.0,1354.0,
31,-150.0,1442.0,
32,-196.0,1396.0,
33,-186.0,1406.0,
34,-196.0,1396.0,
35,-272.0,1320.0,
36,-254.0,1338.0,
37,-292.0,1300.0,
38,-318.0,1274.0,
39,-388.0,1204.0,
40,-354.0,1238.0,
41,-440.0,1152.0,
42,-362.0,1230.0,
43,-406.0,1186.0,
44,-490.0,1102.0,
45,-438.0,1154.0,
46,-508.0,1084.0,
47,-434.0,1158.0,
48,-486.0,1106.0,
49,-460.0,1132.0,
50,-506.0,1086.0,
51,-512.0,1080.0,
52,-396.0,1196.0,
53,-486.0,1106.0,
54,-466.0,1126.0,
55,-476.0,1116.0,
56,-460.0,1132.0,
57,-514.0,1078.0,
58,-570.0,1022.0,
59,-462.0,1130.0,
60,-408.0,1184.0,
61,-536.0,1056.0,
62,-496.0,1096.0,
63,-404.0,1188.0,
64,-506.0,1086.0,
65,-542.0,1050.0,
66,-506.0,1086.0,
67,-448.0,1144.0,
68,-512.0,1080.0,
69,-536.0,1056.0,
70,-588.0,1004.0,
71,-502.0,1090.0,
72,-588.0,1004.0,
73,-562.0,1030.0,
74,-550.0,1042.0,
75,-464.0,1128.0,
76,-470.0,1122.0,
77,-532.0,1060.0,
78,-566.0,1026.0,
79,-454.0,1138.0,
80,-532.0,1060.0,
81,-550.0,1042.0,
82,-620.0,972.0,
83,-564.0,1028.0,
84,-566.0,1026.0,
85,-498.0,1094.0,
86,-494.0,1098.0,
87,-632.0,960.0,
88,-578.0,1014.0,
89,-582.0,1010.0,
90,-660.0,932.0,
91,-680.0,912.0,
92,-588.0,1004.0,
93,-694.0,898.0,
94,-716.0,876.0,
95,-706.0,886.0,
96,-684.0,908.0,
97,-836.0,756.0,
98,-818.0,774.0,
99,-908.0,684.0,
100,-976.0,616.0,
101,-1006.0,586.0,
102,-1132.0,460.0,
103,-1196.0,396.0,
104,-1228.0,364.0,
105,-1294.0,298.0,
106,-1332.0,260.0,
107,-1384.0,208.0,
108,-1392.0,200.0,
109,-1394.0,198.0,
110,-1438.0,154.0,
111,-1476.0,116.0,
112,-1488.0,104.0,
113,-1478.0,114.0,
114,-1490.0,102.0,
115,-1498.0,94.0,
116,-1520.0,72.0,
117,-1538.0,54.0,
118,-1546.0,46.0,
119,-1546.0,46.0,
120,-1540.0,52.0,
121,-1532.0,60.0,
122,-1524.0,68.0,
123,-1538.0,54.0,
124,-1532.0,60.0,
125,-1554.0,38.0,
126,-1556.0,36.0,
127,-1558.0,34.0,
128,-1566.0,26.0,
129,-1566.0,26.0,
130,-1566.0,26.0,
131,-1568.0,24.0,
132,-1568.0,24.0,
133,-1574.0,18.0,
134,-1578.0,14.0,
135,-1578.0,14.0,
136,-1578.0,14.0,
137,-1578.0,14.0,
138,-1580.0,12.0,
139,-1580.0,12.0,
140,-1582.0,10.0,
141,-1582.0,10.0,
142,-1580.0,12.0,
143,-1582.0,10.0,
144,-1584.0,8.0,
145,-1584.0,8.0,
146,-1586.0,6.0,
147,-1586.0,6.0,
148,-1588.0,4.0,
149,-1588.0,4.0,
150,-1588.0,4.0,
151,-1590.0,2.0,
152,-1592.0,0.0,
153,-1592.0,0.0,
154,-1592.0,0.0,
155,-1592.0,0.0,
156,-1592.0,0.0,
157,-1592.0,0.0,
158,-1592.0,0.0,
159,-1592.0,0.0,
160,-1592.0,0.0,
161,-1592.0,0.0,
162,-1592.0,0.0,
163,-1592.0,0.0,
164,-1592.0,0.0,
165,-1592.0,0.0,
166,-1592.0,0.0,
167,-1592.0,0.0,
168,-1592.0,0.0,
169,-1592.0,0.0,
170,-1592.0,0.0,
171,-1592.0,0.0,
172,-1592.0,0.0,
173,-1592.0,0.0,
174,-1592.0,0.0,
175,-1592.0,0.0,
176,-1592.0,0.0,
177,-1592.0,0.0,
178,-1592.0,0.0,
179,-1592.0,0.0,
180,-1592.0,0.0,
181,-1592.0,0.0,
182,-1592.0,0.0,
183,-1592.0,0.0,
184,-1592.0,0.0,
185,-1592.0,0.0,
186,-1592.0,0.0,
187,-1592.0,0.0,
188,-1592.0,0.0,
189,-1592.0,0.0,
190,-1592.0,0.0,
191,-1592.0,0.0,
192,-1592.0,0.0,
193,-1592.0,0.0,
194,-1592.0,0.0,
195,-1592.0,0.0,
196,-1592.0,0.0,
197,-1592.0,0.0,
198,-1592.0,0.0,
199,-1592.0,0.0,
200,-1592.0,0.0,
201,-1592.0,0.0,
202,-1592.0,0.0,
203,-1592.0,0.0,
204,-1592.0,0.0,
205,-1592.0,0.0,
206,-1592.0,0.0,
207,-1592.0,0.0,
208,-1592.0,0.0,
209,-1592.0,0.0,
210,-1592.0,0.0,
211,-1592.0,0.0,
212,-1592.0,0.0,
213,-1592.0,0.0,
214,-1592.0,0.0,
215,-1592.0,0.0,
216,-1592.0,0.0,
217,-1592.0,0.0,
218,-1592.0,0.0,
219,-1592.0,0.0,
220,-1592.0,0.0,
221,-1592.0,0.0,
222,-1592.0,0.0,
223,-1592.0,0.0,
224,-1592.0,0.0,
225,-1592.0,0.0,
226,-1592.0,0.0,
227,-1592.0,0.0,
228,-1592.0,0.0,
229,-1592.0,0.0,
230,-1592.0,0.0,
231,-1592.0,0.0,
232,-1592.0,0.0,
233,-1592.0,0.0,
234,-1592.0,0.0,
235,-1592.0,0.0,
236,-1592.0,0.0,
237,-1592.0,0.0,
238,-1592.0,0.0,
239,-1592.0,0.0,
240,-1592.0,0.0,
241,-1592.0,0.0,
242,-1592.0,0.0,
243,-1592.0,0.0,
244,-1592.0,0.0,
245,-1592.0,0.0,
246,-1592.0,0.0,
247,-1592.0,0.0,
248,-1592.0,0.0,
249,-1592.0,0.0,
250,-1592.0,0.0,
251,-1592.0,0.0,
252,-1592.0,0.0,
253,-1592.0,0.0,
254,-1592.0,0.0,
255,-1592.0,0.0,
256,-1592.0,0.0,
257,-1592.0,0.0,
258,-1592.0,0.0,
259,-1592.0,0.0,
260,-1592.0,0.0,
261,-1592.0,0.0,
262,-1592.0,0.0,
263,-1592.0,0.0,
264,-1592.0,0.0,
265,-1592.0,0.0,
