step,discrete_energy,gap,entropy
0,17.50401394042554,42.52319379835572,342.11065673828125
1,-12.50392023445788,12.5152596234723,342.36273193359375
2,0.6844556692623387,25.703635527192517,340.85638427734375
3,0.3150949903043049,25.334274848234486,337.3915100097656
4,15.136333725401755,40.15551358333194,332.65252685546875
5,6.421170303791928,31.440350161722108,328.0321044921875
6,13.685720881969868,38.70490073990005,324.68707275390625
7,6.589869579830514,31.609049437760692,323.2559509277344
8,73.9686797641061,98.98785962203628,323.56219482421875
9,106.52660317129876,131.54578302922894,324.8087158203125
10,63.58072810501261,88.5999079629428,326.083984375
11,51.62624716245456,76.64542702038474,326.73065185546875
12,93.3768118521884,118.39599171011858,326.7349548339844
13,83.42955068526365,108.44873054319383,326.6704406738281
14,74.21296470322133,99.23214456115151,326.62774658203125
15,117.34167576758227,142.36085562551244,326.7903137207031
16,133.7301731408585,158.74935299878868,326.843994140625
17,103.31551014830453,128.3346900062347,326.99072265625
18,88.75653022790857,113.77571008583875,326.9729309082031
19,82.91136647710526,107.93054633503544,327.0695495605469
20,111.65333740814282,136.672517266073,327.1737976074219
21,115.43996786184992,140.4591477197801,327.29150390625
22,87.75605145909124,112.77523131702142,327.3289794921875
23,95.82677749704928,120.84595735497946,327.5477294921875
24,103.30052980356896,128.31970966149913,327.4500732421875
25,82.63946033139243,107.65864018932261,327.61663818359375
26,88.91825661686971,113.9374364747999,327.7388916015625
27,109.3464103413221,134.36559019925227,327.7818908691406
28,102.42941833547454,127.44859819340472,327.8133544921875
29,124.60789804063518,149.62707789856535,328.02984619140625
30,106.73460237885502,131.75378223678518,328.0179443359375
31,87.97236083248819,112.99154069041838,328.2033996582031
32,107.29384618001784,132.31302603794802,328.20477294921875
33,133.16908535396817,158.18826521189834,328.28045654296875
34,144.67850349749312,169.6976833554233,328.4976806640625
35,132.43402305074412,157.45320290867429,328.41668701171875
36,109.18932150849382,134.208501366424,328.5582580566406
37,74.55320421205106,99.57238406998124,328.75274658203125
38,108.05791998607472,133.0770998440049,328.6962890625
39,142.8848086298285,167.90398848775868,328.8576965332031
40,100.81911279428,125.83829265221019,328.91796875
41,90.73433164156027,115.75351149949046,328.9818420410156
42,95.4509207567485,120.47010061467869,329.1434326171875
43,83.49909629298804,108.51827615091823,329.1525573730469
44,108.60006552689634,133.6192453848265,329.34002685546875
45,136.35256488606444,161.3717447439946,329.3773193359375
46,101.42175367571546,126.44093353364565,329.4019775390625
47,78.01118528115072,103.0303651390809,329.642578125
48,121.05414604520372,146.0733259031339,329.5694580078125
49,109.63211006939156,134.65128992732173,329.72210693359375
50,125.68702862586365,150.70620848379383,329.8645324707031
51,108.09851691903916,133.11769677696932,329.87139892578125
52,62.06633778314877,87.08551764107895,330.02008056640625
53,67.46283654240533,92.48201640033551,330.138671875
54,131.91536151519972,156.9345413731299,330.14251708984375
55,109.27420976224194,134.29338962017212,330.2890625
56,100.37086335015448,125.39004320808466,330.3344421386719
57,92.67577693093408,117.69495678886426,330.47064208984375
58,150.64324402329373,175.6624238812239,330.6041564941406
59,107.98424282060876,133.00342267853893,330.56689453125
60,85.4621116097597,110.48129146768989,330.79766845703125
61,146.42871887164807,171.44789872957824,330.8182373046875
62,131.5305201734579,156.54970003138806,330.861083984375
63,107.13790739445685,132.15708725238702,331.08880615234375
64,81.39492305828395,106.41410291621413,331.0719299316406
65,98.28490686933176,123.30408672726195,331.22760009765625
66,121.07672358776226,146.09590344569244,331.3067626953125
67,104.95719305510003,129.97637291303022,331.3106689453125
68,76.3105506160985,101.32973047402868,331.6021728515625
69,120.60862270126124,145.62780255919142,331.549560546875
70,156.0534300728586,181.07260993078876,331.6569519042969
71,97.18461354088176,122.20379339881194,331.81744384765625
72,55.40716885908197,80.42634871701215,331.7930908203125
73,96.27883255155362,121.2980124094838,331.9996337890625
74,100.44605964951906,125.46523950744924,332.0171203613281
75,109.66071600548004,134.67989586341022,332.10345458984375
76,113.40753258880602,138.4267124467362,332.36676025390625
77,113.2219036402594,138.24108349818957,332.28448486328125
78,115.5265406182748,140.54572047620496,332.45989990234375
79,120.77696087050413,145.7961407284343,332.537841796875
80,65.9415437401963,90.96072359812648,332.52532958984375
81,73.10971567132844,98.12889552925863,332.8133544921875
