step,discrete_cut,gap,entropy
0,214.0,3127.0,1386.1923828125
1,214.0,3127.0,1386.1904296875
2,214.0,3127.0,1386.188232421875
3,214.0,3127.0,1386.1861572265625
4,214.0,3127.0,1386.1839599609375
5,214.0,3127.0,1386.181640625
6,214.0,3127.0,1386.17919921875
7,214.0,3127.0,1386.177001953125
8,214.0,3127.0,1386.175048828125
9,214.0,3127.0,1386.17236328125
10,252.0,3089.0,1386.169921875
11,252.0,3089.0,1386.1673583984375
12,252.0,3089.0,1386.1650390625
13,252.0,3089.0,1386.162353515625
14,252.0,3089.0,1386.1597900390625
15,252.0,3089.0,1386.1572265625
16,277.0,3064.0,1386.154296875
17,277.0,3064.0,1386.151611328125
18,277.0,3064.0,1386.1488037109375
19,277.0,3064.0,1386.145751953125
20,277.0,3064.0,1386.142822265625
21,277.0,3064.0,1386.139892578125
22,277.0,3064.0,1386.13671875
23,277.0,3064.0,1386.133544921875
24,277.0,3064.0,1386.13037109375
25,277.0,3064.0,1386.127197265625
26,277.0,3064.0,1386.123779296875
27,277.0,3064.0,1386.120361328125
28,277.0,3064.0,1386.116943359375
29,277.0,3064.0,1386.1136474609375
30,277.0,3064.0,1386.1097412109375
31,277.0,3064.0,1386.106201171875
32,277.0,3064.0,1386.1021728515625
33,277.0,3064.0,1386.0986328125
34,277.0,3064.0,1386.0947265625
35,277.0,3064.0,1386.090576171875
36,277.0,3064.0,1386.0865478515625
37,279.0,3062.0,1386.082275390625
38,279.0,3062.0,1386.078125
39,279.0,3062.0,1386.073974609375
40,279.0,3062.0,1386.069580078125
41,279.0,3062.0,1386.06494140625
42,279.0,3062.0,1386.060546875
43,279.0,3062.0,1386.0560302734375
44,279.0,3062.0,1386.051025390625
45,279.0,3062.0,1386.0462646484375
46,279.0,3062.0,1386.041259765625
47,279.0,3062.0,1386.036376953125
48,279.0,3062.0,1386.03125
49,279.0,3062.0,1386.02587890625
50,279.0,3062.0,1386.020751953125
51,320.0,3021.0,1386.0152587890625
52,320.0,3021.0,1386.009521484375
53,320.0,3021.0,1386.00390625
54,320.0,3021.0,1385.9984130859375
55,320.0,3021.0,1385.992431640625
56,340.0,3001.0,1385.986328125
57,340.0,3001.0,1385.980224609375
58,340.0,3001.0,1385.9742431640625
59,340.0,3001.0,1385.9677734375
60,431.0,2910.0,1385.961181640625
61,431.0,2910.0,1385.95458984375
62,431.0,2910.0,1385.94775390625
63,431.0,2910.0,1385.9410400390625
64,431.0,2910.0,1385.9339599609375
65,431.0,2910.0,1385.9267578125
66,431.0,2910.0,1385.9195556640625
67,431.0,2910.0,1385.912109375
68,431.0,2910.0,1385.904541015625
69,431.0,2910.0,1385.89697265625
70,431.0,2910.0,1385.8890380859375
71,431.0,2910.0,1385.8812255859375
72,431.0,2910.0,1385.872802734375
