step,discrete_energy,gap,entropy
0,122.0,2170.0,707.2655029296875
1,590.0,2638.0,701.7243041992188
2,876.0,2924.0,677.33837890625
3,-486.0,1562.0,629.8587036132812
4,748.0,2796.0,565.2236328125
5,754.0,2802.0,503.7962036132813
6,384.0,2432.0,457.84771728515625
7,-182.0,1866.0,429.39501953125
8,596.0,2644.0,417.6475830078125
9,652.0,2700.0,421.59222412109375
10,66.0,2114.0,439.5109252929687
11,-68.0,1980.0,468.80609130859375
12,510.0,2558.0,506.4552612304687
13,300.0,2348.0,548.59619140625
14,-178.0,1870.0,589.5172119140625
15,206.0,2254.0,623.1778564453125
16,220.0,2268.0,646.0941162109375
17,-106.0,1942.0,657.2714233398438
18,-6.0,2042.0,657.2327880859375
19,70.0,2118.0,647.6400146484375
20,-202.0,1846.0,630.3867797851562
21,-116.0,1932.0,608.0997314453125
22,22.0,2070.0,584.7467041015625
23,-102.0,1946.0,564.6307373046875
24,-118.0,1930.0,551.2371215820312
25,-176.0,1872.0,546.5491943359375
26,-264.0,1784.0,550.6574096679688
27,-188.0,1860.0,561.9803466796875
28,-352.0,1696.0,577.7425537109375
29,-232.0,1816.0,594.459228515625
30,-264.0,1784.0,608.6624755859375
31,-226.0,1822.0,617.671142578125
32,-194.0,1854.0,620.1466064453125
33,-402.0,1646.0,616.2711181640625
34,-156.0,1892.0,607.6297607421875
35,-298.0,1750.0,596.86083984375
36,-238.0,1810.0,586.993408203125
37,-250.0,1798.0,580.7014770507812
38,-104.0,1944.0,579.46337890625
39,-258.0,1790.0,583.1370239257812
40,-276.0,1772.0,590.0857543945312
41,-108.0,1940.0,597.74365234375
42,6.0,2054.0,603.5111083984375
43,170.0,2218.0,605.6570434570312
44,130.0,2178.0,603.8757934570312
45,284.0,2332.0,599.3386840820312
46,204.0,2252.0,594.1708984375
47,378.0,2426.0,590.57421875
48,482.0,2530.0,589.8990478515625
49,478.0,2526.0,592.0716552734375
50,680.0,2728.0,595.7136840820312
51,666.0,2714.0,598.8799438476562
52,704.0,2752.0,600.0662841796875
53,668.0,2716.0,598.9566650390625
54,834.0,2882.0,596.510009765625
55,854.0,2902.0,594.326904296875
56,820.0,2868.0,593.6671142578125
57,726.0,2774.0,594.695068359375
58,848.0,2896.0,596.4752807617188
59,816.0,2864.0,597.7013549804688
60,860.0,2908.0,597.6190185546875
61,832.0,2880.0,596.52587890625
62,844.0,2892.0,595.4422607421875
63,946.0,2994.0,595.2220458984375
64,868.0,2916.0,595.8856201171875
65,874.0,2922.0,596.697265625
66,962.0,3010.0,596.9033203125
67,794.0,2842.0,596.4415283203125
68,784.0,2832.0,595.9076538085938
69,820.0,2868.0,595.8602294921875
70,840.0,2888.0,596.2473754882812
71,666.0,2714.0,596.5479736328125
72,712.0,2760.0,596.4345703125
73,752.0,2800.0,596.1455078125
74,806.0,2854.0,596.0953369140625
75,734.0,2782.0,596.29150390625
76,732.0,2780.0,596.3995971679688
77,732.0,2780.0,596.2822265625
78,722.0,2770.0,596.1985473632812
79,766.0,2814.0,596.271240234375
80,758.0,2806.0,596.31396484375
81,690.0,2738.0,596.27001953125
82,704.0,2752.0,596.2821044921875
83,764.0,2812.0,596.2843627929688
84,692.0,2740.0,596.26025390625
85,786.0,2834.0,596.315185546875
86,742.0,2790.0,596.275146484375
87,582.0,2630.0,596.2535400390625
88,676.0,2724.0,596.3421630859375
89,660.0,2708.0,596.2357788085938
90,582.0,2630.0,596.3098754882812
91,674.0,2722.0,596.31982421875
92,842.0,2890.0,596.2007446289062
93,722.0,2770.0,596.4036254882812
94,786.0,2834.0,596.0926513671875
95,694.0,2742.0,596.4420166015625
96,562.0,2610.0,596.0543212890625
97,650.0,2698.0,596.4483642578125
98,682.0,2730.0,596.0517578125
99,666.0,2714.0,596.3358154296875
100,676.0,2724.0,596.25146484375
101,660.0,2708.0,596.197509765625
102,666.0,2714.0,596.2210083007812
103,680.0,2728.0,596.134033203125
104,756.0,2804.0,596.448974609375
105,612.0,2660.0,596.0633544921875
106,620.0,2668.0,596.155517578125
107,636.0,2684.0,596.5596313476562
108,678.0,2726.0,595.9801635742188
109,690.0,2738.0,596.3058471679688
110,662.0,2710.0,596.4306640625
111,488.0,2536.0,595.9635009765625
112,656.0,2704.0,596.50146484375
113,728.0,2776.0,596.1875
114,670.0,2718.0,596.11328125
115,546.0,2594.0,596.552734375
116,644.0,2692.0,596.0064697265625
117,542.0,2590.0,596.3648681640625
118,440.0,2488.0,596.3511962890625
119,496.0,2544.0,596.085693359375
120,682.0,2730.0,596.4847412109375
121,596.0,2644.0,596.1145629882812
122,630.0,2678.0,596.31982421875
123,632.0,2680.0,596.3338623046875
124,666.0,2714.0,596.0966186523438
125,660.0,2708.0,596.5010375976562
126,558.0,2606.0,596.0552368164062
127,458.0,2506.0,596.3411254882812
128,336.0,2384.0,596.3512573242188
129,408.0,2456.0,596.0142211914062
130,296.0,2344.0,596.529052734375
131,308.0,2356.0,596.052734375
132,212.0,2260.0,596.2749633789062
133,28.0,2076.0,596.2672729492188
134,0.0,2048.0,596.0366821289062
135,-10.0,2038.0,596.2122192382812
136,-114.0,1934.0,595.847900390625
137,-136.0,1912.0,595.7763671875
138,-252.0,1796.0,595.3740234375
139,-274.0,1774.0,594.7333374023438
140,-458.0,1590.0,594.2142944335938
141,-600.0,1448.0,593.0240478515625
142,-598.0,1450.0,592.2463989257812
143,-790.0,1258.0,591.1993408203125
144,-936.0,1112.0,590.2672729492188
145,-954.0,1094.0,589.85009765625
146,-1144.0,904.0,588.7244873046875
147,-1284.0,764.0,587.840576171875
148,-1408.0,640.0,586.600341796875
149,-1450.0,598.0,584.7972412109375
150,-1536.0,512.0,582.7710571289062
151,-1570.0,478.0,580.036865234375
152,-1628.0,420.0,577.2591552734375
153,-1706.0,342.0,573.8623046875
154,-1748.0,300.0,570.5465087890625
155,-1746.0,302.0,567.6549072265625
156,-1804.0,244.0,564.0936279296875
157,-1818.0,230.0,561.182373046875
158,-1850.0,198.0,558.2164306640625
159,-1862.0,186.0,554.9246826171875
160,-1856.0,192.0,552.745361328125
161,-1886.0,162.0,549.98388671875
162,-1900.0,148.0,548.1517333984375
163,-1916.0,132.0,547.1619262695312
164,-1906.0,142.0,545.6474609375
165,-1926.0,122.0,544.812744140625
166,-1922.0,126.0,543.839599609375
167,-1914.0,134.0,542.0367431640625
168,-1914.0,134.0,540.1641845703125
169,-1926.0,122.0,537.841552734375
170,-1930.0,118.0,534.797119140625
171,-1920.0,128.0,532.0272216796875
172,-1930.0,118.0,529.233642578125
173,-1946.0,102.0,526.4835205078125
174,-1936.0,112.0,524.019287109375
175,-1948.0,100.0,522.23876953125
176,-1948.0,100.0,520.343994140625
177,-1956.0,92.0,518.6861572265625
178,-1974.0,74.0,516.7020263671875
179,-1976.0,72.0,514.3956909179688
180,-1966.0,82.0,512.147705078125
181,-1980.0,68.0,509.6119384765625
182,-1972.0,76.0,506.9260864257813
183,-1972.0,76.0,504.85296630859375
184,-1968.0,80.0,502.964599609375
185,-1970.0,78.0,500.8197021484375
186,-1966.0,82.0,498.9781799316406
187,-1976.0,72.0,497.3225402832031
188,-1974.0,74.0,495.21966552734375
189,-1968.0,80.0,492.74261474609375
190,-1966.0,82.0,490.5252380371094
191,-1976.0,72.0,488.1180114746094
192,-1978.0,70.0,485.7441101074219
193,-1978.0,70.0,483.3955078125
194,-1992.0,56.0,481.07666015625
195,-1984.0,64.0,479.1775817871094
196,-1990.0,58.0,476.9599304199219
197,-1984.0,64.0,474.8191528320313
198,-1990.0,58.0,472.8599548339844
199,-1984.0,64.0,470.62493896484375
200,-1988.0,60.0,468.1859130859375
201,-1990.0,58.0,466.03076171875
202,-1986.0,62.0,463.9407043457031
203,-1992.0,56.0,461.4337158203125
204,-1990.0,58.0,459.2012023925781
205,-1986.0,62.0,457.375732421875
206,-1994.0,54.0,454.8889465332031
207,-1988.0,60.0,452.5001220703125
208,-1992.0,56.0,450.5316162109375
209,-1994.0,54.0,448.22802734375
210,-1992.0,56.0,445.6767578125
211,-1992.0,56.0,443.62066650390625
212,-1998.0,50.0,441.5931396484375
213,-1994.0,54.0,439.10052490234375
214,-1996.0,52.0,436.972900390625
215,-1994.0,54.0,434.9049682617187
216,-1998.0,50.0,432.4723510742187
217,-1996.0,52.0,430.0480651855469
218,-2000.0,48.0,428.0416870117187
219,-2000.0,48.0,425.7825317382813
220,-1998.0,50.0,423.4017028808594
221,-2000.0,48.0,421.2615356445313
222,-2002.0,46.0,419.2781372070313
223,-2000.0,48.0,416.7437438964844
224,-2002.0,46.0,414.4103088378906
225,-2004.0,44.0,412.2561950683594
226,-2010.0,38.0,409.9303588867187
227,-2006.0,42.0,407.6995544433594
228,-2006.0,42.0,405.48199462890625
229,-2008.0,40.0,403.25787353515625
230,-2004.0,44.0,401.2213439941406
231,-2008.0,40.0,398.8964538574219
232,-2008.0,40.0,396.4835815429687
233,-2010.0,38.0,394.255859375
234,-2012.0,36.0,392.0630798339844
235,-2008.0,40.0,389.6767272949219
236,-2010.0,38.0,387.5823974609375
237,-2012.0,36.0,385.5103759765625
238,-2008.0,40.0,383.1648254394531
239,-2012.0,36.0,380.7867431640625
240,-2012.0,36.0,378.6524963378906
241,-2014.0,34.0,376.455322265625
242,-2014.0,34.0,374.0823364257813
243,-2014.0,34.0,371.9440307617187
244,-2014.0,34.0,369.8012390136719
245,-2014.0,34.0,367.6400146484375
246,-2014.0,34.0,365.252685546875
