step,discrete_energy,gap,entropy
0,-56.0,1992.0,707.210205078125
1,600.0,2648.0,701.3046264648438
2,882.0,2930.0,676.6240234375
3,-620.0,1428.0,628.9534912109375
4,882.0,2930.0,564.4385375976562
5,754.0,2802.0,503.34490966796875
6,270.0,2318.0,457.74639892578125
7,-208.0,1840.0,429.6837158203125
8,534.0,2582.0,418.4105224609375
9,440.0,2488.0,422.84466552734375
10,-54.0,1994.0,441.190185546875
11,-114.0,1934.0,470.840576171875
12,372.0,2420.0,508.72186279296875
13,268.0,2316.0,550.82958984375
14,-174.0,1874.0,591.3704223632812
15,42.0,2090.0,624.3870239257812
16,248.0,2296.0,646.578125
17,-300.0,1748.0,657.1236572265625
18,-112.0,1936.0,656.5410766601562
19,-24.0,2024.0,646.4179077148438
20,-274.0,1774.0,628.7823486328125
21,-118.0,1930.0,606.3938598632812
22,-234.0,1814.0,583.2648315429688
23,-308.0,1740.0,563.6708984375
24,-270.0,1778.0,550.9852905273438
25,-172.0,1876.0,547.0105590820312
26,-296.0,1752.0,551.714599609375
27,-386.0,1662.0,563.4241943359375
28,-394.0,1654.0,579.2646484375
29,-290.0,1758.0,595.7428588867188
30,-268.0,1780.0,609.439453125
31,-372.0,1676.0,617.802490234375
32,-292.0,1756.0,619.646728515625
33,-272.0,1776.0,615.2838134765625
34,-226.0,1822.0,606.4105834960938
35,-306.0,1742.0,595.7506103515625
36,-260.0,1788.0,586.3251953125
37,-204.0,1844.0,580.654296875
38,-124.0,1924.0,580.027587890625
39,-322.0,1726.0,584.1046142578125
40,-226.0,1822.0,591.1121826171875
41,-220.0,1828.0,598.4735717773438
42,-14.0,2034.0,603.7049560546875
43,26.0,2074.0,605.2711181640625
44,162.0,2210.0,603.0888061523438
45,160.0,2208.0,598.4939575195312
46,386.0,2434.0,593.637939453125
47,406.0,2454.0,590.5887451171875
48,320.0,2368.0,590.41845703125
49,488.0,2536.0,592.8126220703125
50,512.0,2560.0,596.28271484375
51,538.0,2586.0,598.9805908203125
52,800.0,2848.0,599.6708984375
53,864.0,2912.0,598.332275390625
54,848.0,2896.0,596.0571899414062
55,822.0,2870.0,594.3277587890625
56,824.0,2872.0,594.0811767578125
57,886.0,2934.0,595.1936645507812
58,842.0,2890.0,596.6828002929688
59,838.0,2886.0,597.481689453125
60,876.0,2924.0,597.194091796875
61,804.0,2852.0,596.28125
62,786.0,2834.0,595.572021484375
63,838.0,2886.0,595.5646362304688
64,792.0,2840.0,596.084228515625
65,782.0,2830.0,596.5770263671875
66,768.0,2816.0,596.6486206054688
67,804.0,2852.0,596.3603515625
68,806.0,2854.0,596.0609130859375
69,788.0,2836.0,596.019287109375
70,800.0,2848.0,596.21875
71,734.0,2782.0,596.41650390625
72,864.0,2912.0,596.4073486328125
73,746.0,2794.0,596.2301025390625
74,844.0,2892.0,596.1300659179688
75,766.0,2814.0,596.2377319335938
76,730.0,2778.0,596.37548828125
77,746.0,2794.0,596.3193359375
78,824.0,2872.0,596.1952514648438
79,718.0,2766.0,596.2362060546875
80,662.0,2710.0,596.3326416015625
81,730.0,2778.0,596.291748046875
82,704.0,2752.0,596.2305908203125
83,644.0,2692.0,596.2896728515625
84,620.0,2668.0,596.30908203125
85,706.0,2754.0,596.2650146484375
86,680.0,2728.0,596.2928466796875
87,742.0,2790.0,596.27490234375
88,716.0,2764.0,596.289794921875
89,626.0,2674.0,596.295654296875
90,592.0,2640.0,596.2661743164062
91,616.0,2664.0,596.3182983398438
92,568.0,2616.0,596.2537841796875
93,644.0,2692.0,596.2852172851562
94,768.0,2816.0,596.3055419921875
95,650.0,2698.0,596.1220703125
96,668.0,2716.0,596.505859375
97,734.0,2782.0,595.9150390625
98,698.0,2746.0,596.4887084960938
99,702.0,2750.0,596.17626953125
100,740.0,2788.0,596.1538696289062
101,694.0,2742.0,596.2901611328125
102,670.0,2718.0,596.2178344726562
103,586.0,2634.0,596.24951171875
104,702.0,2750.0,596.213134765625
105,702.0,2750.0,596.157958984375
106,558.0,2606.0,596.416015625
107,588.0,2636.0,596.1235961914062
108,688.0,2736.0,596.1927490234375
109,582.0,2630.0,596.4346313476562
110,582.0,2630.0,596.105712890625
111,562.0,2610.0,596.2791748046875
112,638.0,2686.0,596.363037109375
113,592.0,2640.0,596.1241455078125
114,474.0,2522.0,596.351318359375
115,632.0,2680.0,596.2560424804688
116,654.0,2702.0,596.1988525390625
117,624.0,2672.0,596.339599609375
118,586.0,2634.0,596.203857421875
119,442.0,2490.0,596.30126953125
120,548.0,2596.0,596.2392578125
121,476.0,2524.0,596.2548217773438
122,580.0,2628.0,596.2594604492188
123,446.0,2494.0,596.1593017578125
124,388.0,2436.0,596.3118896484375
125,414.0,2462.0,596.0531005859375
126,292.0,2340.0,596.0983276367188
127,288.0,2336.0,596.0691528320312
128,310.0,2358.0,595.7459106445312
129,300.0,2348.0,595.7908325195312
130,264.0,2312.0,595.3907470703125
131,334.0,2382.0,595.2359619140625
132,102.0,2150.0,595.1190185546875
133,104.0,2152.0,594.9078979492188
134,-18.0,2030.0,594.9835815429688
135,-68.0,1980.0,594.8650512695312
136,-178.0,1870.0,595.0166015625
137,-288.0,1760.0,594.90283203125
138,-318.0,1730.0,594.7012329101562
139,-308.0,1740.0,594.5675048828125
140,-496.0,1552.0,593.88623046875
141,-692.0,1356.0,593.3431396484375
142,-736.0,1312.0,592.5610961914062
143,-868.0,1180.0,591.569091796875
144,-966.0,1082.0,590.7470092773438
145,-1018.0,1030.0,589.545166015625
146,-1280.0,768.0,588.641357421875
147,-1370.0,678.0,587.4850463867188
148,-1480.0,568.0,585.8621215820312
149,-1572.0,476.0,584.5379638671875
150,-1634.0,414.0,582.7259521484375
151,-1640.0,408.0,580.253662109375
152,-1746.0,302.0,578.1854248046875
153,-1710.0,338.0,575.506103515625
154,-1772.0,276.0,572.4794921875
155,-1820.0,228.0,569.4183349609375
156,-1836.0,212.0,565.5623779296875
157,-1836.0,212.0,561.76318359375
158,-1834.0,214.0,557.6407470703125
159,-1856.0,192.0,553.7473754882812
160,-1872.0,176.0,550.4588623046875
161,-1898.0,150.0,547.637451171875
162,-1898.0,150.0,545.8280639648438
163,-1912.0,136.0,544.25
164,-1918.0,130.0,542.6534423828125
165,-1926.0,122.0,541.5078125
166,-1914.0,134.0,540.4281005859375
167,-1922.0,126.0,538.782958984375
168,-1908.0,140.0,537.5816650390625
169,-1900.0,148.0,536.20361328125
170,-1922.0,126.0,534.0386962890625
171,-1934.0,114.0,532.3110961914062
172,-1942.0,106.0,530.23291015625
173,-1936.0,112.0,527.68212890625
174,-1940.0,108.0,525.6817626953125
175,-1956.0,92.0,523.185302734375
176,-1948.0,100.0,520.5930786132812
177,-1964.0,84.0,518.5975952148438
178,-1958.0,90.0,516.427978515625
179,-1962.0,86.0,513.7494506835938
180,-1962.0,86.0,511.58892822265625
181,-1960.0,88.0,509.62603759765625
182,-1956.0,92.0,507.246337890625
183,-1966.0,82.0,505.13812255859375
184,-1956.0,92.0,503.22918701171875
185,-1968.0,80.0,501.0606689453125
186,-1980.0,68.0,498.87841796875
187,-1980.0,68.0,496.86492919921875
188,-1994.0,54.0,494.7288818359375
189,-1978.0,70.0,492.5939025878906
190,-1980.0,68.0,490.4012451171875
191,-1986.0,62.0,488.4639587402344
192,-1974.0,74.0,486.3133850097656
193,-1984.0,64.0,483.9095458984375
194,-1980.0,68.0,481.75360107421875
195,-1982.0,66.0,479.4744567871094
196,-1976.0,72.0,477.162353515625
197,-1984.0,64.0,474.673828125
198,-1988.0,60.0,472.60382080078125
199,-1994.0,54.0,470.6083984375
200,-1986.0,62.0,468.5040588378906
201,-1992.0,56.0,466.38861083984375
202,-1984.0,64.0,464.3173522949219
203,-1986.0,62.0,462.1261291503906
204,-1990.0,58.0,459.48583984375
205,-1998.0,50.0,457.3216552734375
206,-1998.0,50.0,455.0916748046875
207,-1992.0,56.0,452.736572265625
208,-1996.0,52.0,450.828857421875
209,-1994.0,54.0,448.74591064453125
210,-1996.0,52.0,446.3720397949219
211,-2002.0,46.0,444.291259765625
212,-2002.0,46.0,441.8721923828125
213,-2000.0,48.0,439.5325927734375
214,-1996.0,52.0,437.33270263671875
215,-2000.0,48.0,434.9417724609375
216,-2000.0,48.0,432.9609375
217,-1998.0,50.0,430.74749755859375
218,-1998.0,50.0,428.47265625
219,-2004.0,44.0,426.26727294921875
220,-2002.0,46.0,423.96527099609375
221,-2002.0,46.0,421.55224609375
222,-2000.0,48.0,419.31024169921875
223,-2002.0,46.0,417.2732849121094
224,-2006.0,42.0,414.890869140625
225,-2006.0,42.0,412.56683349609375
226,-2006.0,42.0,410.5109558105469
227,-2008.0,40.0,408.143310546875
228,-2008.0,40.0,405.89312744140625
229,-2006.0,42.0,403.62518310546875
230,-2010.0,38.0,401.326171875
231,-2008.0,40.0,399.3011779785156
232,-2010.0,38.0,397.0721435546875
233,-2014.0,34.0,394.6477966308594
234,-2008.0,40.0,392.4805908203125
235,-2012.0,36.0,390.2366638183594
236,-2012.0,36.0,387.97802734375
237,-2010.0,38.0,385.6568908691406
238,-2012.0,36.0,383.4131164550781
239,-2014.0,34.0,381.39715576171875
240,-2018.0,30.0,379.03973388671875
241,-2018.0,30.0,376.7521667480469
242,-2014.0,34.0,374.642578125
243,-2016.0,32.0,372.4859924316406
244,-2014.0,34.0,370.0738220214844
245,-2018.0,30.0,367.8140869140625
246,-2018.0,30.0,365.66943359375
247,-2018.0,30.0,363.4982604980469
248,-2018.0,30.0,361.34814453125
249,-2018.0,30.0,359.0003662109375
250,-2018.0,30.0,356.7017822265625
251,-2018.0,30.0,354.650390625
252,-2018.0,30.0,352.33013916015625
253,-2018.0,30.0,350.1131896972656
254,-2018.0,30.0,348.10382080078125
255,-2018.0,30.0,345.8026428222656
256,-2018.0,30.0,343.4163818359375
257,-2018.0,30.0,341.32293701171875
258,-2018.0,30.0,339.2973327636719
259,-2022.0,26.0,336.8296813964844
260,-2022.0,26.0,334.54473876953125
261,-2022.0,26.0,332.4459228515625
262,-2022.0,26.0,330.1015625
263,-2022.0,26.0,327.70452880859375
264,-2022.0,26.0,325.69207763671875
265,-2022.0,26.0,323.60162353515625
266,-2024.0,24.0,321.3569641113281
267,-2022.0,26.0,319.2733154296875
268,-2024.0,24.0,317.342041015625
269,-2024.0,24.0,315.123046875
270,-2024.0,24.0,312.9602355957031
271,-2024.0,24.0,310.84930419921875
272,-2024.0,24.0,308.6886291503906
273,-2024.0,24.0,306.5902404785156
274,-2024.0,24.0,304.3563232421875
275,-2024.0,24.0,302.140869140625
276,-2024.0,24.0,299.99908447265625
277,-2024.0,24.0,297.9670104980469
278,-2024.0,24.0,295.9537658691406
279,-2024.0,24.0,293.7783508300781
280,-2024.0,24.0,291.74237060546875
281,-2024.0,24.0,289.6507568359375
282,-2024.0,24.0,287.64996337890625
283,-2024.0,24.0,285.5229797363281
284,-2024.0,24.0,283.3177490234375
285,-2024.0,24.0,281.45587158203125
286,-2024.0,24.0,279.3869323730469
287,-2024.0,24.0,277.15167236328125
288,-2024.0,24.0,275.1099548339844
289,-2024.0,24.0,273.16534423828125
290,-2024.0,24.0,271.2138671875
291,-2024.0,24.0,269.17449951171875
292,-2024.0,24.0,267.17193603515625
293,-2024.0,24.0,265.0516662597656
294,-2024.0,24.0,263.0823974609375
295,-2024.0,24.0,261.2161865234375
296,-2024.0,24.0,259.1552429199219
