step,discrete_energy,gap,entropy
0,-29.0,1650.0,707.0388793945312
1,483.0,2162.0,701.35791015625
2,741.0,2420.0,676.5404052734375
3,-373.0,1306.0,628.7942504882812
4,631.0,2310.0,564.3953857421875
5,651.0,2330.0,503.3205261230469
6,271.0,1950.0,457.7361145019531
7,-305.0,1374.0,429.7415771484375
8,389.0,2068.0,418.47796630859375
9,379.0,2058.0,422.84893798828125
10,53.0,1732.0,441.1640319824219
11,-161.0,1518.0,470.83819580078125
12,287.0,1966.0,508.684326171875
13,271.0,1950.0,550.66943359375
14,-271.0,1408.0,591.126220703125
15,67.0,1746.0,624.14794921875
16,155.0,1834.0,646.364990234375
17,-137.0,1542.0,656.901123046875
18,-11.0,1668.0,656.3362426757812
19,-13.0,1666.0,646.2779541015625
20,-247.0,1432.0,628.7193603515625
21,-167.0,1512.0,606.4522705078125
22,-99.0,1580.0,583.425048828125
23,-219.0,1460.0,563.9034423828125
24,-297.0,1382.0,551.255126953125
25,-169.0,1510.0,547.2501220703125
26,-269.0,1410.0,551.881103515625
27,-359.0,1320.0,563.482666015625
28,-315.0,1364.0,579.1962280273438
29,-331.0,1348.0,595.55615234375
30,-267.0,1412.0,609.180908203125
31,-261.0,1418.0,617.5426025390625
32,-283.0,1396.0,619.435302734375
33,-303.0,1376.0,615.1674194335938
34,-289.0,1390.0,606.441650390625
35,-233.0,1446.0,595.9110717773438
36,-335.0,1344.0,586.56103515625
37,-229.0,1450.0,580.89501953125
38,-313.0,1366.0,580.18310546875
39,-187.0,1492.0,584.1346435546875
40,-153.0,1526.0,591.0073852539062
41,-171.0,1508.0,598.2715454101562
42,37.0,1716.0,603.49267578125
43,69.0,1748.0,605.1332397460938
44,65.0,1744.0,603.08203125
45,177.0,1856.0,598.6159057617188
46,287.0,1966.0,593.823486328125
47,209.0,1888.0,590.7330322265625
48,381.0,2060.0,590.4517211914062
49,407.0,2086.0,592.729248046875
50,407.0,2086.0,596.1363525390625
51,419.0,2098.0,598.8704223632812
52,565.0,2244.0,599.6638793945312
53,643.0,2322.0,598.4227905273438
54,681.0,2360.0,596.174560546875
55,541.0,2220.0,594.382080078125
56,617.0,2296.0,594.037841796875
57,779.0,2458.0,595.1024169921875
58,745.0,2424.0,596.632080078125
59,805.0,2484.0,597.514892578125
60,647.0,2326.0,597.263671875
61,659.0,2338.0,596.3090209960938
62,651.0,2330.0,595.5263671875
63,747.0,2426.0,595.5030517578125
64,725.0,2404.0,596.0888671875
65,691.0,2370.0,596.6326904296875
66,675.0,2354.0,596.6775512695312
67,559.0,2238.0,596.313232421875
68,707.0,2386.0,596.0057373046875
69,641.0,2320.0,596.0407104492188
70,567.0,2246.0,596.2783813476562
71,589.0,2268.0,596.412353515625
72,713.0,2392.0,596.345703125
73,643.0,2322.0,596.2192993164062
74,639.0,2318.0,596.184326171875
75,627.0,2306.0,596.24951171875
76,649.0,2328.0,596.322265625
77,641.0,2320.0,596.317626953125
78,599.0,2278.0,596.2467041015625
79,613.0,2292.0,596.2266235351562
80,577.0,2256.0,596.2974853515625
81,617.0,2296.0,596.3277587890625
82,637.0,2316.0,596.2564086914062
83,551.0,2230.0,596.2440185546875
84,617.0,2296.0,596.3289794921875
85,725.0,2404.0,596.2925415039062
86,689.0,2368.0,596.2223510742188
87,627.0,2306.0,596.3320922851562
88,637.0,2316.0,596.280517578125
89,697.0,2376.0,596.250244140625
90,595.0,2274.0,596.346435546875
91,643.0,2322.0,596.1983642578125
92,573.0,2252.0,596.4022216796875
93,671.0,2350.0,596.1382446289062
94,697.0,2376.0,596.3916015625
95,609.0,2288.0,596.1909790039062
96,577.0,2256.0,596.2504272460938
97,663.0,2342.0,596.2816772460938
98,619.0,2298.0,596.1927490234375
99,623.0,2302.0,596.2487182617188
100,573.0,2252.0,596.209716796875
101,575.0,2254.0,596.2965698242188
102,513.0,2192.0,596.193359375
103,551.0,2230.0,596.25
104,523.0,2202.0,596.2069091796875
105,673.0,2352.0,596.283935546875
106,597.0,2276.0,596.2447509765625
107,573.0,2252.0,596.2127685546875
108,517.0,2196.0,596.269287109375
109,611.0,2290.0,596.2157592773438
110,497.0,2176.0,596.3161010742188
111,515.0,2194.0,596.237060546875
112,539.0,2218.0,596.1702880859375
113,429.0,2108.0,596.4027099609375
114,597.0,2276.0,596.184326171875
115,447.0,2126.0,596.1891479492188
116,257.0,1936.0,596.34423828125
117,319.0,1998.0,596.2020263671875
118,355.0,2034.0,596.2506103515625
119,259.0,1938.0,596.18017578125
120,265.0,1944.0,596.2272338867188
121,285.0,1964.0,596.1234130859375
122,223.0,1902.0,596.036376953125
123,149.0,1828.0,595.98828125
124,121.0,1800.0,595.738525390625
