step,discrete_cut,gap,entropy
0,2976.0,3024.0,2072.171142578125
1,2200.0,3800.0,1126.012939453125
2,2200.0,3800.0,578.9026489257812
3,2200.0,3800.0,369.8533935546875
4,2186.0,3814.0,285.84857177734375
5,2200.0,3800.0,273.9969482421875
6,2200.0,3800.0,345.8072204589844
7,2070.0,3930.0,523.0117797851562
8,1908.0,4092.0,750.9737548828125
9,2742.0,3258.0,909.1258544921875
10,3448.0,2552.0,987.7044677734375
11,3624.0,2376.0,1054.11376953125
12,3476.0,2524.0,1099.8271484375
13,3228.0,2772.0,1089.819580078125
14,3152.0,2848.0,1061.2554931640625
15,3328.0,2672.0,1067.1689453125
16,3508.0,2492.0,1107.756591796875
17,3548.0,2452.0,1165.1077880859375
18,3564.0,2436.0,1220.19384765625
19,3638.0,2362.0,1266.1524658203125
20,3760.0,2240.0,1307.44580078125
21,3852.0,2148.0,1337.94775390625
22,3928.0,2072.0,1366.82275390625
23,4022.0,1978.0,1403.02783203125
24,4158.0,1842.0,1438.988037109375
25,4152.0,1848.0,1463.409423828125
26,4288.0,1712.0,1479.8909912109375
27,4330.0,1670.0,1493.03857421875
28,4354.0,1646.0,1500.3310546875
29,4384.0,1616.0,1504.990478515625
30,4450.0,1550.0,1514.9501953125
31,4480.0,1520.0,1532.6719970703125
32,4490.0,1510.0,1557.887939453125
33,4402.0,1598.0,1585.836669921875
34,4384.0,1616.0,1610.9422607421875
35,4424.0,1576.0,1631.202392578125
36,4402.0,1598.0,1646.011474609375
37,4366.0,1634.0,1656.9774169921875
38,4226.0,1774.0,1668.1239013671875
39,4274.0,1726.0,1679.7861328125
40,4230.0,1770.0,1689.6920166015625
41,4104.0,1896.0,1699.4080810546875
42,4000.0,2000.0,1707.567138671875
43,3994.0,2006.0,1713.5888671875
44,3920.0,2080.0,1718.281005859375
45,3896.0,2104.0,1724.2357177734375
46,3860.0,2140.0,1732.5072021484375
47,3798.0,2202.0,1740.5609130859375
48,3838.0,2162.0,1746.970703125
49,3904.0,2096.0,1750.7862548828125
50,4048.0,1952.0,1751.628662109375
