step,discrete_cut,gap,entropy
0,2439.0,613.0,554.4769287109375
1,2439.0,613.0,554.47607421875
2,2439.0,613.0,554.4752197265625
3,2439.0,613.0,554.4744262695312
4,2441.0,611.0,554.4735107421875
5,2441.0,611.0,554.47265625
6,2441.0,611.0,554.4718017578125
7,2441.0,611.0,554.4708251953125
8,2441.0,611.0,554.469970703125
9,2450.0,602.0,554.468994140625
10,2450.0,602.0,554.468017578125
11,2450.0,602.0,554.4669799804688
12,2450.0,602.0,554.4658813476562
13,2450.0,602.0,554.4649658203125
14,2450.0,602.0,554.4639282226562
15,2450.0,602.0,554.4628295898438
16,2465.0,587.0,554.461669921875
17,2465.0,587.0,554.4605712890625
18,2465.0,587.0,554.45947265625
19,2465.0,587.0,554.458251953125
20,2465.0,587.0,554.4571533203125
21,2465.0,587.0,554.4559326171875
22,2473.0,579.0,554.4547119140625
23,2473.0,579.0,554.4534301757812
24,2473.0,579.0,554.4521484375
25,2473.0,579.0,554.4508056640625
26,2473.0,579.0,554.4495239257812
27,2473.0,579.0,554.4481201171875
28,2473.0,579.0,554.44677734375
29,2473.0,579.0,554.4453125
30,2473.0,579.0,554.44384765625
31,2473.0,579.0,554.4423828125
32,2473.0,579.0,554.44091796875
33,2473.0,579.0,554.439453125
34,2473.0,579.0,554.4379272460938
35,2473.0,579.0,554.436279296875
36,2473.0,579.0,554.4345703125
37,2473.0,579.0,554.4329833984375
38,2473.0,579.0,554.4312744140625
39,2473.0,579.0,554.4296264648438
40,2473.0,579.0,554.4278564453125
41,2473.0,579.0,554.426025390625
42,2473.0,579.0,554.4241943359375
43,2473.0,579.0,554.42236328125
44,2473.0,579.0,554.42041015625
45,2473.0,579.0,554.41845703125
46,2473.0,579.0,554.41650390625
47,2477.0,575.0,554.41455078125
48,2477.0,575.0,554.4124755859375
49,2477.0,575.0,554.410400390625
50,2477.0,575.0,554.408203125
51,2477.0,575.0,554.4061279296875
52,2477.0,575.0,554.40380859375
53,2477.0,575.0,554.401611328125
54,2477.0,575.0,554.3992919921875
55,2477.0,575.0,554.39697265625
56,2477.0,575.0,554.3944702148438
57,2477.0,575.0,554.39208984375
58,2477.0,575.0,554.3896484375
59,2477.0,575.0,554.3870849609375
60,2477.0,575.0,554.384521484375
61,2496.0,556.0,554.3818359375
62,2496.0,556.0,554.379150390625
63,2496.0,556.0,554.3763427734375
64,2496.0,556.0,554.37353515625
65,2496.0,556.0,554.3707275390625
66,2496.0,556.0,554.3677978515625
67,2496.0,556.0,554.3648681640625
68,2496.0,556.0,554.36181640625
69,2496.0,556.0,554.3588256835938
70,2504.0,548.0,554.3555908203125
71,2504.0,548.0,554.3524169921875
72,2504.0,548.0,554.34912109375
73,2504.0,548.0,554.3458251953125
74,2511.0,541.0,554.3424072265625
75,2511.0,541.0,554.3389282226562
76,2511.0,541.0,554.3353271484375
