step,discrete_cut,gap,entropy
0,10212.0,3132.0,1386.1923828125
1,10212.0,3132.0,1386.1904296875
2,10215.0,3129.0,1386.188232421875
3,10215.0,3129.0,1386.1861572265625
4,10215.0,3129.0,1386.1839599609375
5,10215.0,3129.0,1386.181640625
6,10215.0,3129.0,1386.17919921875
7,10215.0,3129.0,1386.177001953125
8,10215.0,3129.0,1386.175048828125
9,10215.0,3129.0,1386.17236328125
10,10236.0,3108.0,1386.169921875
11,10236.0,3108.0,1386.1673583984375
12,10236.0,3108.0,1386.1650390625
13,10236.0,3108.0,1386.162353515625
14,10236.0,3108.0,1386.1597900390625
15,10261.0,3083.0,1386.1572265625
16,10319.0,3025.0,1386.154296875
17,10319.0,3025.0,1386.151611328125
18,10319.0,3025.0,1386.1488037109375
19,10319.0,3025.0,1386.145751953125
20,10319.0,3025.0,1386.142822265625
21,10319.0,3025.0,1386.139892578125
22,10319.0,3025.0,1386.13671875
23,10319.0,3025.0,1386.133544921875
24,10319.0,3025.0,1386.13037109375
25,10319.0,3025.0,1386.127197265625
26,10319.0,3025.0,1386.123779296875
27,10319.0,3025.0,1386.120361328125
28,10319.0,3025.0,1386.116943359375
29,10319.0,3025.0,1386.1136474609375
30,10319.0,3025.0,1386.1097412109375
31,10319.0,3025.0,1386.106201171875
32,10319.0,3025.0,1386.1021728515625
33,10319.0,3025.0,1386.0986328125
34,10319.0,3025.0,1386.0947265625
35,10319.0,3025.0,1386.090576171875
36,10319.0,3025.0,1386.0865478515625
37,10319.0,3025.0,1386.082275390625
38,10319.0,3025.0,1386.078125
39,10319.0,3025.0,1386.073974609375
40,10319.0,3025.0,1386.069580078125
41,10319.0,3025.0,1386.06494140625
42,10319.0,3025.0,1386.060546875
43,10319.0,3025.0,1386.0560302734375
44,10319.0,3025.0,1386.051025390625
45,10319.0,3025.0,1386.0462646484375
46,10319.0,3025.0,1386.041259765625
47,10319.0,3025.0,1386.036376953125
48,10319.0,3025.0,1386.03125
49,10319.0,3025.0,1386.02587890625
50,10319.0,3025.0,1386.020751953125
51,10319.0,3025.0,1386.0152587890625
52,10319.0,3025.0,1386.009521484375
53,10319.0,3025.0,1386.00390625
54,10319.0,3025.0,1385.9984130859375
55,10319.0,3025.0,1385.992431640625
56,10353.0,2991.0,1385.986328125
57,10353.0,2991.0,1385.980224609375
58,10353.0,2991.0,1385.9742431640625
59,10353.0,2991.0,1385.9677734375
60,10384.0,2960.0,1385.961181640625
61,10384.0,2960.0,1385.95458984375
62,10384.0,2960.0,1385.94775390625
63,10384.0,2960.0,1385.9410400390625
64,10400.0,2944.0,1385.9339599609375
65,10416.0,2928.0,1385.9267578125
66,10416.0,2928.0,1385.9195556640625
67,10416.0,2928.0,1385.912109375
68,10416.0,2928.0,1385.904541015625
69,10499.0,2845.0,1385.89697265625
70,10499.0,2845.0,1385.8890380859375
71,10499.0,2845.0,1385.881103515625
72,10499.0,2845.0,1385.872802734375
73,10516.0,2828.0,1385.8646240234375
74,10516.0,2828.0,1385.85595703125
75,10516.0,2828.0,1385.847412109375
76,10516.0,2828.0,1385.83837890625
77,10516.0,2828.0,1385.829345703125
78,10516.0,2828.0,1385.8203125
79,10516.0,2828.0,1385.810791015625
80,10516.0,2828.0,1385.8011474609375
81,10516.0,2828.0,1385.7916259765625
82,10516.0,2828.0,1385.7818603515625
83,10516.0,2828.0,1385.771484375
84,10516.0,2828.0,1385.76123046875
85,10516.0,2828.0,1385.750732421875
86,10516.0,2828.0,1385.739990234375
87,10516.0,2828.0,1385.72900390625
88,10516.0,2828.0,1385.718017578125
89,10516.0,2828.0,1385.70654296875
90,10516.0,2828.0,1385.6949462890625
91,10516.0,2828.0,1385.6832275390625
92,10516.0,2828.0,1385.671142578125
93,10516.0,2828.0,1385.658935546875
94,10516.0,2828.0,1385.646484375
95,10516.0,2828.0,1385.633544921875
96,10516.0,2828.0,1385.62060546875
97,10516.0,2828.0,1385.607421875
98,10516.0,2828.0,1385.593994140625
99,10516.0,2828.0,1385.580078125
100,10516.0,2828.0,1385.566162109375
101,10516.0,2828.0,1385.5517578125
102,10516.0,2828.0,1385.537109375
103,10516.0,2828.0,1385.522216796875
104,10516.0,2828.0,1385.5072021484375
105,10516.0,2828.0,1385.49169921875
106,10516.0,2828.0,1385.4759521484375
107,10516.0,2828.0,1385.4599609375
108,10516.0,2828.0,1385.443603515625
109,10516.0,2828.0,1385.4267578125
110,10516.0,2828.0,1385.4097900390625
111,10516.0,2828.0,1385.392578125
112,10516.0,2828.0,1385.374755859375
113,10516.0,2828.0,1385.3570556640625
114,10516.0,2828.0,1385.33837890625
115,10516.0,2828.0,1385.31982421875
116,10516.0,2828.0,1385.30078125
117,10516.0,2828.0,1385.28125
118,10516.0,2828.0,1385.2613525390625
119,10516.0,2828.0,1385.2412109375
120,10516.0,2828.0,1385.220703125
121,10516.0,2828.0,1385.1998291015625
122,10516.0,2828.0,1385.1783447265625
123,10516.0,2828.0,1385.1566162109375
124,10516.0,2828.0,1385.1343994140625
125,10516.0,2828.0,1385.11181640625
126,10516.0,2828.0,1385.088623046875
127,10516.0,2828.0,1385.065185546875
128,10516.0,2828.0,1385.041259765625
129,10516.0,2828.0,1385.016845703125
130,10516.0,2828.0,1384.991943359375
131,10516.0,2828.0,1384.966552734375
132,10516.0,2828.0,1384.94091796875
133,10516.0,2828.0,1384.91455078125
134,10516.0,2828.0,1384.8876953125
135,10516.0,2828.0,1384.8603515625
136,10516.0,2828.0,1384.83251953125
137,10516.0,2828.0,1384.803955078125
138,10516.0,2828.0,1384.775146484375
139,10516.0,2828.0,1384.74560546875
140,10516.0,2828.0,1384.715576171875
141,10516.0,2828.0,1384.68505859375
142,10516.0,2828.0,1384.65380859375
143,10516.0,2828.0,1384.6220703125
144,10516.0,2828.0,1384.589599609375
145,10516.0,2828.0,1384.556640625
146,10516.0,2828.0,1384.52294921875
147,10516.0,2828.0,1384.48876953125
148,10516.0,2828.0,1384.453857421875
149,10516.0,2828.0,1384.418212890625
150,10516.0,2828.0,1384.382080078125
151,10516.0,2828.0,1384.344970703125
152,10516.0,2828.0,1384.307373046875
153,10516.0,2828.0,1384.26904296875
154,10516.0,2828.0,1384.22998046875
155,10516.0,2828.0,1384.190185546875
156,10516.0,2828.0,1384.149658203125
157,10516.0,2828.0,1384.1083984375
158,10516.0,2828.0,1384.06640625
159,10516.0,2828.0,1384.0234375
160,10516.0,2828.0,1383.9798583984375
161,10516.0,2828.0,1383.9351806640625
162,10516.0,2828.0,1383.8900146484375
163,10516.0,2828.0,1383.84375
164,10516.0,2828.0,1383.796875
165,10516.0,2828.0,1383.748779296875
166,10516.0,2828.0,1383.7001953125
167,10516.0,2828.0,1383.650390625
168,10516.0,2828.0,1383.599609375
169,10516.0,2828.0,1383.5482177734375
170,10516.0,2828.0,1383.49560546875
171,10516.0,2828.0,1383.442138671875
