step,discrete_energy,gap,entropy
0,7.741112606237695,108.20968572583607,341.66131591796875
1,-36.09603214981002,64.37254096978836,341.89727783203125
2,-43.699486459084184,56.76908666051419,340.2945556640625
3,-51.49831884359564,48.970254276002734,336.932373046875
4,-38.69979457395206,61.76877854564631,332.57373046875
5,-32.37921491918272,68.08935820041566,328.25396728515625
6,-28.520332519910145,71.94824059968823,325.0462341308594
7,-8.169769498690984,92.29880362090739,323.58648681640625
8,13.903216242540667,114.37178936213904,323.75799560546875
9,85.24615319613505,185.71472631573343,324.857421875
10,49.37277818343473,149.8413513030331,325.9278869628906
11,6.967378397588778,107.43595151718715,326.5218505859375
12,72.37298596676398,172.84155908636234,326.752197265625
13,99.66959244195095,200.13816556154933,326.7143249511719
14,68.76676739457142,169.2353405141698,326.65216064453125
15,62.604134446298744,163.07270756589713,326.7591552734375
16,106.63424133898287,207.10281445858124,326.8854064941406
17,108.00744851485676,208.47602163445515,326.8904113769531
18,161.56325756225596,262.03183068185433,327.10418701171875
19,172.44350752890986,272.9120806485082,326.9951171875
20,94.43712515627028,194.90569827586864,327.19451904296875
21,51.76902813387579,152.23760125347417,327.3345642089844
22,84.25822514416066,184.72679826375904,327.36114501953125
23,142.12935540963994,242.59792852923832,327.55218505859375
24,121.05059468933084,221.5191678089292,327.49560546875
25,105.03842280527704,205.5069959248754,327.63665771484375
26,157.40007230108304,257.86864542068145,327.7934875488281
27,123.35445338662922,223.8230265062276,327.653564453125
28,82.91420357022632,183.3827766898247,327.95330810546875
29,60.62560378779207,161.09417690739045,328.00775146484375
30,106.01975676099856,206.48832988059695,327.9959411621094
31,148.7376428424313,249.2062159620297,328.21990966796875
32,148.23342406544026,248.70199718503864,328.15936279296875
33,127.03036826079205,227.49894138039042,328.29345703125
34,79.33074445726642,179.79931757686478,328.4571533203125
35,74.9328792710121,175.40145239061047,328.45574951171875
36,104.77680366351746,205.24537678311583,328.67327880859375
37,136.03462758415293,236.5032007037513,328.6664123535156
38,111.75900327866614,212.22757639826452,328.7084655761719
39,126.64034922048631,227.1089223400847,328.8916015625
40,99.31747575603126,199.78604887562963,328.84161376953125
41,98.67428582659645,199.14285894619482,329.0647888183594
42,101.21890225409972,201.68747537369808,329.1434326171875
43,147.91462359108118,248.38319671067956,329.11907958984375
44,161.09865996134783,261.5672330809462,329.36395263671875
45,117.44730370859476,217.91587682819312,329.32904052734375
46,85.88644016535866,186.35501328495704,329.4219970703125
47,63.913459570745715,164.3820326903441,329.6219482421875
48,81.30903908239547,181.77761220199386,329.6143798828125
49,131.5807828538627,232.04935597346108,329.7577209472656
50,161.75599924243022,262.2245723620286,329.816650390625
51,96.54936081062274,197.01793393022112,329.8548583984375
52,57.21390270436727,157.68247582396566,330.06829833984375
53,91.30630664272604,191.77487976232442,330.08831787109375
54,88.03937750240704,188.5079506220054,330.115478515625
55,107.32446251960329,207.79303563920166,330.4150695800781
56,93.88719530786496,194.35576842746332,330.2828674316406
57,112.47812504754768,212.94669816714605,330.4202880859375
58,92.7605928460957,193.22916596569408,330.6306457519531
59,73.24925968783788,173.71783280743625,330.5790100097656
60,114.2997001484834,214.76827326808177,330.83331298828125
61,87.56470046481145,188.0332735844098,330.80584716796875
62,83.95324060952883,184.42181372912722,330.8983459472656
63,109.14537797778556,209.61395109738393,331.11920166015625
64,108.38286566026628,208.85143877986465,330.9821472167969
65,84.10592401218479,184.57449713178318,331.21795654296875
66,77.24424361467547,177.71281673427384,331.3275146484375
67,49.12180103849198,149.59037415809036,331.338623046875
68,57.48755830534259,157.95613142494096,331.5554504394531
69,60.035636662740885,160.50420978233927,331.4723815917969
70,71.16156044122121,171.6301335608196,331.66925048828125
71,68.53996745982539,169.00854057942377,331.8505554199219
72,80.87880492201258,181.34737804161097,331.7599182128906
73,91.60730417337466,192.07587729297302,332.0030212402344
74,87.29825332497134,187.76682644456972,332.0528564453125
75,108.90711924821645,209.37569236781482,332.1346435546875
76,61.91981169738594,162.3883848169843,332.27203369140625
77,69.94306091389431,170.4116340334927,332.26177978515625
78,110.98759884267643,211.45617196227482,332.5047302246094
79,111.31041501290514,211.7789881325035,332.53314208984375
80,69.11252292285776,169.58109604245612,332.53094482421875
81,68.81376668146302,169.2823398010614,332.83154296875
82,106.3491091669139,206.81768228651228,332.76025390625
83,91.84935404194064,192.31792716153902,332.9148254394531
84,99.16654037408252,199.63511349368088,333.0022277832031
85,57.814508181988465,158.28308130158683,333.02032470703125
86,55.22737339276808,155.69594651236645,333.2800598144531
87,52.535747400670616,153.004320520269,333.2606201171875
88,55.74791567102065,156.21648879061902,333.3535461425781
89,40.01888732886543,140.48746044846382,333.56134033203125
90,40.693289569107534,141.16186268870592,333.4980163574219
91,81.79320341290462,182.261776532503,333.67193603515625
92,120.22984169227269,220.69841481187106,333.75634765625
93,52.49825306365479,152.96682618325318,333.8336486816406
94,40.61806794619125,141.08664106578962,334.059326171875
95,91.1631753249319,191.63174844453027,333.98016357421875
96,104.17731291254916,204.64588603214753,334.14752197265625
97,84.03705589340166,184.50562901300003,334.330810546875
98,38.31346416486345,138.7820372844618,334.25469970703125
99,69.25780240313222,169.7263755227306,334.5191650390625
100,100.89230478806591,201.3608779076643,334.53271484375
101,74.53984299484635,175.00841611444474,334.57501220703125
102,66.93980307813821,167.40837619773657,334.8087158203125
103,25.22095278993806,125.68952590953643,334.7939147949219
104,50.72212847362613,151.1907015932245,334.9551696777344
105,89.11436140670992,189.5829345263083,335.08868408203125
106,92.5824088239546,193.05098194355298,335.07415771484375
107,113.7624606915232,214.23103381112156,335.31719970703125
108,112.37664691166135,212.84522003125971,335.2749938964844
109,27.375920437937488,127.84449355753586,335.41796875
110,39.86796613968558,140.33653925928394,335.5558166503906
111,50.23222713860525,150.70080025820363,335.5998840332031
112,52.98101418418209,153.44958730378045,335.7646484375
113,62.142384718813595,162.61095783841196,335.8138427734375
114,66.17032348876599,166.63889660836435,335.92108154296875
115,85.85509441711636,186.32366753671474,336.09368896484375
116,64.59461315194373,165.06318627154212,336.06597900390625
117,60.27035034265611,160.7389234622545,336.26055908203125
118,70.51336487173278,170.98193799133116,336.3724060058594
119,38.2784392923885,138.74701241198687,336.3704528808594
120,36.43771967435134,136.90629279394972,336.5516357421875
121,45.714831544748066,146.18340466434643,336.61114501953125
122,83.64939845933176,184.11797157893014,336.7257995605469
123,75.00407428348005,175.47264740307844,336.82098388671875
124,29.356059205775686,129.82463232537407,336.86297607421875
125,31.65216059415126,132.12073371374964,337.0422668457031
126,69.53322411363766,170.00179723323603,337.102294921875
127,36.451196487756874,136.91976960735525,337.1876220703125
128,16.902581515282684,117.37115463488107,337.3346252441406
129,55.41463287542666,155.88320599502504,337.4070129394531
130,70.9136364395097,171.38220955910808,337.5365295410156
131,44.77180593127545,145.24037905087383,337.60968017578125
132,46.25732897054843,146.7259020901468,337.6867980957031
133,83.01947393022333,183.48804704982172,337.8755187988281
134,69.7542305152565,170.22280363485487,337.8961486816406
135,39.20690204878308,139.67547516838147,338.00335693359375
136,68.36272009865917,168.83129321825754,338.14471435546875
137,38.07359804514425,138.54217116474263,338.1771240234375
138,20.385418113323567,120.85399123292194,338.328857421875
139,33.43693112472617,133.90550424432456,338.42047119140625
