step,discrete_cut,gap,entropy
0,94.0,488.0,554.4769287109375
1,94.0,488.0,554.47607421875
2,94.0,488.0,554.4752197265625
3,94.0,488.0,554.4744262695312
4,94.0,488.0,554.4735107421875
5,94.0,488.0,554.47265625
6,94.0,488.0,554.4718017578125
7,94.0,488.0,554.4708251953125
8,94.0,488.0,554.469970703125
9,94.0,488.0,554.468994140625
10,98.0,484.0,554.468017578125
11,98.0,484.0,554.4669799804688
12,98.0,484.0,554.4658813476562
13,98.0,484.0,554.4649658203125
14,98.0,484.0,554.4639282226562
15,106.0,476.0,554.4628295898438
16,106.0,476.0,554.461669921875
17,106.0,476.0,554.4605712890625
18,106.0,476.0,554.45947265625
19,106.0,476.0,554.458251953125
20,106.0,476.0,554.4571533203125
21,106.0,476.0,554.4559326171875
22,116.0,466.0,554.4547119140625
23,116.0,466.0,554.4534301757812
24,116.0,466.0,554.4521484375
25,116.0,466.0,554.4508056640625
26,116.0,466.0,554.4495239257812
27,116.0,466.0,554.4481201171875
28,116.0,466.0,554.44677734375
29,116.0,466.0,554.4453125
30,116.0,466.0,554.44384765625
31,116.0,466.0,554.4423828125
32,116.0,466.0,554.44091796875
33,116.0,466.0,554.439453125
34,116.0,466.0,554.4379272460938
35,116.0,466.0,554.436279296875
36,116.0,466.0,554.4345703125
37,116.0,466.0,554.4329833984375
38,116.0,466.0,554.4312744140625
39,116.0,466.0,554.4296264648438
40,116.0,466.0,554.4278564453125
41,116.0,466.0,554.426025390625
42,116.0,466.0,554.4241943359375
43,116.0,466.0,554.42236328125
44,116.0,466.0,554.42041015625
45,116.0,466.0,554.41845703125
46,116.0,466.0,554.41650390625
47,116.0,466.0,554.41455078125
48,116.0,466.0,554.4124755859375
49,116.0,466.0,554.410400390625
50,116.0,466.0,554.408203125
51,116.0,466.0,554.4061279296875
52,116.0,466.0,554.40380859375
53,116.0,466.0,554.401611328125
54,116.0,466.0,554.3992919921875
55,116.0,466.0,554.39697265625
56,116.0,466.0,554.3944702148438
57,116.0,466.0,554.39208984375
58,116.0,466.0,554.3896484375
59,116.0,466.0,554.3870849609375
60,116.0,466.0,554.384521484375
61,116.0,466.0,554.3818359375
62,116.0,466.0,554.379150390625
63,116.0,466.0,554.3763427734375
64,116.0,466.0,554.37353515625
65,116.0,466.0,554.3707275390625
66,116.0,466.0,554.3677978515625
67,116.0,466.0,554.3648681640625
68,116.0,466.0,554.36181640625
69,116.0,466.0,554.3588256835938
70,116.0,466.0,554.3555908203125
71,116.0,466.0,554.3524169921875
72,116.0,466.0,554.34912109375
73,116.0,466.0,554.3458251953125
74,120.0,462.0,554.3424072265625
75,120.0,462.0,554.3389282226562
76,120.0,462.0,554.3353271484375
77,120.0,462.0,554.331787109375
78,120.0,462.0,554.328125
79,120.0,462.0,554.3242797851562
80,120.0,462.0,554.320556640625
81,120.0,462.0,554.316650390625
82,120.0,462.0,554.3126220703125
83,120.0,462.0,554.30859375
84,120.0,462.0,554.3045043945312
85,120.0,462.0,554.30029296875
86,120.0,462.0,554.2960205078125
87,120.0,462.0,554.2916259765625
88,120.0,462.0,554.2871704101562
89,120.0,462.0,554.2825927734375
90,120.0,462.0,554.2779541015625
