step,discrete_cut,gap,entropy
0,28.0,554.0,552.6541748046875
1,-188.0,770.0,0.0036773681640625
2,-156.0,738.0,0.0
3,-132.0,714.0,0.0
4,-110.0,692.0,0.0
5,-90.0,672.0,0.0
6,-46.0,628.0,0.0
7,-12.0,594.0,0.0
8,74.0,508.0,0.0
9,108.0,474.0,0.0
10,-236.0,818.0,0.07559013366699219
11,-190.0,772.0,433.2326965332031
12,-280.0,862.0,1.6027421951293945
13,-232.0,814.0,0.07385373115539551
14,-212.0,794.0,0.011031627655029297
15,-190.0,772.0,3.24249267578125e-05
16,-182.0,764.0,5.7220458984375e-06
17,-176.0,758.0,1.0013580322265625e-05
18,-166.0,748.0,4.57763671875e-05
19,-130.0,712.0,0.0004878044128417969
20,-102.0,684.0,0.009628534317016602
21,-40.0,622.0,0.4367806911468506
22,-244.0,826.0,24.843366622924805
23,-240.0,822.0,16.3387393951416
24,-232.0,814.0,7.90273380279541
25,-210.0,792.0,2.018712043762207
26,-192.0,774.0,0.1882495880126953
27,-182.0,764.0,0.10509681701660156
28,-172.0,754.0,0.19854795932769775
29,-126.0,708.0,0.4733026623725891
30,-56.0,638.0,0.27444911003112793
31,42.0,540.0,0.8056857585906982
32,32.0,550.0,5.146254062652588
33,-254.0,836.0,1.7166987657546997
34,-222.0,804.0,5.122854232788086
35,-200.0,782.0,5.258707046508789
36,-174.0,756.0,3.669039011001587
37,-134.0,716.0,4.183525562286377
38,-90.0,672.0,5.029607772827148
39,-38.0,620.0,4.521787643432617
40,-2.0,584.0,5.313619613647461
41,46.0,536.0,5.636231899261475
42,-84.0,666.0,8.63484001159668
43,-100.0,682.0,5.439815521240234
44,-66.0,648.0,4.508130073547363
45,6.0,576.0,2.8974695205688477
46,4.0,578.0,1.6203972101211548
47,48.0,534.0,3.6921868324279785
48,42.0,540.0,3.4871129989624023
49,80.0,502.0,2.8612771034240723
50,110.0,472.0,4.2671027183532715
51,76.0,506.0,2.888814687728882
52,52.0,530.0,4.279431343078613
53,18.0,564.0,5.082647800445557
54,58.0,524.0,5.92110538482666
55,78.0,504.0,5.791630744934082
56,86.0,496.0,4.266852378845215
57,102.0,480.0,5.027320384979248
58,112.0,470.0,3.0931649208068848
59,148.0,434.0,5.928121089935303
60,158.0,424.0,6.029931545257568
61,186.0,396.0,7.980986595153809
62,158.0,424.0,4.394747734069824
63,188.0,394.0,7.730439186096191
64,206.0,376.0,5.883088111877441
65,186.0,396.0,4.478231430053711
66,178.0,404.0,5.763392448425293
67,182.0,400.0,5.855775356292725
68,152.0,430.0,7.215843677520752
69,158.0,424.0,7.0884928703308105
70,142.0,440.0,6.1998138427734375
71,134.0,448.0,9.09658432006836
72,136.0,446.0,10.100250244140625
73,170.0,412.0,9.025850296020508
74,166.0,416.0,7.267251491546631
75,170.0,412.0,6.998269081115723
76,164.0,418.0,5.50722599029541
77,172.0,410.0,6.809983253479004
78,174.0,408.0,6.736984729766846
79,186.0,396.0,5.911562442779541
80,168.0,414.0,6.637838840484619
81,178.0,404.0,8.006465911865234
82,190.0,392.0,7.3623857498168945
83,200.0,382.0,9.117437362670898
84,186.0,396.0,7.447648048400879
85,188.0,394.0,7.241463661193848
86,196.0,386.0,7.301738262176514
87,200.0,382.0,6.734431266784668
88,200.0,382.0,11.187704086303711
89,192.0,390.0,8.637375831604004
90,204.0,378.0,7.8215484619140625
91,194.0,388.0,8.582775115966797
92,186.0,396.0,9.566183090209961
93,182.0,400.0,6.554995059967041
94,160.0,422.0,7.799996376037598
95,164.0,418.0,10.768180847167969
96,156.0,426.0,9.36778450012207
97,156.0,426.0,7.984799385070801
98,170.0,412.0,6.2618913650512695
99,182.0,400.0,4.588298797607422
100,196.0,386.0,12.160028457641602
101,188.0,394.0,7.724323749542236
102,210.0,372.0,6.7783308029174805
103,192.0,390.0,7.810053825378418
104,172.0,410.0,8.608738899230957
105,194.0,388.0,10.15162181854248
106,158.0,424.0,8.777050971984863
107,154.0,428.0,7.810944557189941
108,174.0,408.0,6.072481155395508
109,190.0,392.0,6.429722309112549
110,152.0,430.0,6.610419273376465
111,144.0,438.0,8.13709831237793
112,170.0,412.0,7.4743242263793945
113,142.0,440.0,7.08662223815918
114,172.0,410.0,7.363437652587891
115,146.0,436.0,6.4812469482421875
116,160.0,422.0,10.035057067871094
117,184.0,398.0,7.107634544372559
118,194.0,388.0,6.206143856048584
119,190.0,392.0,8.398372650146484
120,172.0,410.0,9.987457275390625
121,216.0,366.0,7.809850692749023
122,222.0,360.0,9.452388763427734
123,226.0,356.0,7.207171440124512
124,214.0,368.0,7.487541198730469
125,220.0,362.0,7.814929962158203
126,236.0,346.0,6.224851608276367
127,200.0,382.0,7.888487339019775
128,198.0,384.0,7.1225738525390625
129,170.0,412.0,7.339016914367676
130,156.0,426.0,5.70136833190918
131,208.0,374.0,6.814123630523682
132,214.0,368.0,4.888046741485596
133,190.0,392.0,7.362066745758057
134,170.0,412.0,7.67323112487793
135,180.0,402.0,6.152860641479492
136,162.0,420.0,7.225883483886719
137,176.0,406.0,7.758017063140869
138,184.0,398.0,7.160727024078369
139,200.0,382.0,4.998473167419434
140,176.0,406.0,7.481162071228027
141,196.0,386.0,10.147614479064941
142,190.0,392.0,6.337279796600342
143,194.0,388.0,8.401613235473633
144,150.0,432.0,7.748556613922119
145,158.0,424.0,8.10306167602539
146,160.0,422.0,5.8674163818359375
147,172.0,410.0,9.094552993774414
148,182.0,400.0,7.793739318847656
149,164.0,418.0,7.562005043029785
150,172.0,410.0,7.331943511962891
151,178.0,404.0,8.099693298339844
152,194.0,388.0,5.490162372589111
153,178.0,404.0,6.816701889038086
154,186.0,396.0,8.128841400146484
155,184.0,398.0,6.03948450088501
156,184.0,398.0,6.737130165100098
157,188.0,394.0,7.231332778930664
158,216.0,366.0,7.40969181060791
159,222.0,360.0,5.694693088531494
160,192.0,390.0,5.126252174377441
161,182.0,400.0,6.638618469238281
162,182.0,400.0,8.565911293029785
163,184.0,398.0,8.099618911743164
164,186.0,396.0,8.384008407592773
165,212.0,370.0,8.66219425201416
166,206.0,376.0,10.231698989868164
167,224.0,358.0,7.613152503967285
168,204.0,378.0,6.642168998718262
169,190.0,392.0,8.532597541809082
170,168.0,414.0,7.382511138916016
171,198.0,384.0,9.771058082580566
172,186.0,396.0,8.004066467285156
173,172.0,410.0,6.961203575134277
174,186.0,396.0,8.243148803710938
175,154.0,428.0,8.53842544555664
176,160.0,422.0,6.7478179931640625
177,192.0,390.0,7.418320655822754
178,194.0,388.0,7.30649471282959
179,188.0,394.0,9.252806663513184
180,182.0,400.0,5.297964572906494
181,180.0,402.0,5.6752238273620605
182,188.0,394.0,9.622140884399414
183,178.0,404.0,13.301857948303223
184,166.0,416.0,5.444038391113281
185,150.0,432.0,9.004508018493652
186,176.0,406.0,9.943634033203125
187,146.0,436.0,9.661287307739258
188,172.0,410.0,6.2223896980285645
189,156.0,426.0,5.914764404296875
190,130.0,452.0,6.585458755493164
191,144.0,438.0,8.059199333190918
192,148.0,434.0,5.3563337326049805
193,176.0,406.0,6.005224227905273
194,180.0,402.0,8.14124870300293
195,212.0,370.0,9.811444282531738
196,200.0,382.0,9.044292449951172
197,210.0,372.0,10.254252433776855
198,194.0,388.0,10.526106834411621
199,170.0,412.0,8.990596771240234
200,160.0,422.0,9.977533340454102
201,142.0,440.0,6.975395679473877
202,150.0,432.0,7.665510654449463
203,152.0,430.0,7.358560085296631
204,162.0,420.0,5.959568023681641
205,160.0,422.0,7.593647480010986
206,164.0,418.0,10.716962814331055
207,172.0,410.0,9.051159858703613
208,154.0,428.0,8.263373374938965
209,144.0,438.0,5.9181060791015625
210,174.0,408.0,8.374944686889648
211,174.0,408.0,8.007087707519531
212,188.0,394.0,9.34091567993164
213,178.0,404.0,8.005882263183594
214,182.0,400.0,9.106359481811523
215,184.0,398.0,8.617180824279785
216,196.0,386.0,7.739484786987305
217,208.0,374.0,8.7767333984375
218,164.0,418.0,7.9904632568359375
219,172.0,410.0,7.902687072753906
220,180.0,402.0,7.171600341796875
221,194.0,388.0,4.212677001953125
222,208.0,374.0,5.5440826416015625
223,204.0,378.0,6.922765731811523
224,194.0,388.0,7.747270107269287
225,210.0,372.0,8.388121604919434
226,224.0,358.0,7.700714111328125
227,220.0,362.0,5.605259418487549
228,210.0,372.0,6.623734474182129
229,188.0,394.0,7.009079456329346
230,192.0,390.0,6.960931777954102
231,180.0,402.0,9.560418128967285
232,178.0,404.0,8.342267990112305
233,182.0,400.0,10.441028594970703
234,178.0,404.0,7.961915493011475
235,166.0,416.0,6.836843490600586
236,138.0,444.0,9.672779083251953
237,182.0,400.0,4.9449615478515625
238,166.0,416.0,5.776609420776367
239,206.0,376.0,8.361566543579102
240,174.0,408.0,7.006471633911133
241,190.0,392.0,8.567814826965332
242,206.0,376.0,6.545699119567871
243,188.0,394.0,7.928925514221191
244,174.0,408.0,6.458096981048584
245,194.0,388.0,11.271377563476562
246,188.0,394.0,11.016838073730469
247,196.0,386.0,9.023900985717773
248,172.0,410.0,6.577250957489014
249,188.0,394.0,8.130027770996094
250,182.0,400.0,5.948873519897461
251,176.0,406.0,6.729074478149414
252,140.0,442.0,8.017187118530273
253,172.0,410.0,8.486252784729004
254,186.0,396.0,8.723392486572266
255,204.0,378.0,6.1798906326293945
256,186.0,396.0,7.423230171203613
257,184.0,398.0,9.922536849975586
258,186.0,396.0,7.5898308753967285
259,174.0,408.0,9.003530502319336
260,180.0,402.0,6.771032333374023
261,186.0,396.0,5.289312362670898
262,190.0,392.0,6.377298355102539
263,200.0,382.0,11.21837043762207
264,194.0,388.0,6.5375471115112305
265,158.0,424.0,8.75868034362793
266,186.0,396.0,9.333940505981445
267,196.0,386.0,8.327840805053711
