step,discrete_cut,gap,entropy
0,139.0,3159.0,1386.1923828125
1,156.0,3142.0,1386.1904296875
2,156.0,3142.0,1386.188232421875
3,156.0,3142.0,1386.1861572265625
4,171.0,3127.0,1386.1839599609375
5,171.0,3127.0,1386.181640625
6,171.0,3127.0,1386.17919921875
7,171.0,3127.0,1386.177001953125
8,171.0,3127.0,1386.175048828125
9,171.0,3127.0,1386.17236328125
10,208.0,3090.0,1386.169921875
11,208.0,3090.0,1386.1673583984375
12,208.0,3090.0,1386.1650390625
13,208.0,3090.0,1386.162353515625
14,208.0,3090.0,1386.1597900390625
15,208.0,3090.0,1386.1572265625
16,266.0,3032.0,1386.154296875
17,266.0,3032.0,1386.151611328125
18,266.0,3032.0,1386.1488037109375
19,266.0,3032.0,1386.145751953125
20,266.0,3032.0,1386.142822265625
21,266.0,3032.0,1386.139892578125
22,266.0,3032.0,1386.13671875
23,266.0,3032.0,1386.133544921875
24,266.0,3032.0,1386.13037109375
25,266.0,3032.0,1386.127197265625
26,266.0,3032.0,1386.123779296875
27,266.0,3032.0,1386.120361328125
28,266.0,3032.0,1386.116943359375
29,266.0,3032.0,1386.1136474609375
30,266.0,3032.0,1386.1097412109375
31,266.0,3032.0,1386.106201171875
32,266.0,3032.0,1386.1021728515625
33,266.0,3032.0,1386.0986328125
34,266.0,3032.0,1386.0947265625
35,266.0,3032.0,1386.090576171875
36,266.0,3032.0,1386.0865478515625
37,266.0,3032.0,1386.082275390625
38,266.0,3032.0,1386.078125
39,266.0,3032.0,1386.073974609375
40,266.0,3032.0,1386.069580078125
41,266.0,3032.0,1386.06494140625
42,266.0,3032.0,1386.060546875
43,266.0,3032.0,1386.0560302734375
44,266.0,3032.0,1386.051025390625
45,266.0,3032.0,1386.0462646484375
46,266.0,3032.0,1386.041259765625
47,266.0,3032.0,1386.036376953125
48,266.0,3032.0,1386.03125
49,266.0,3032.0,1386.02587890625
50,266.0,3032.0,1386.020751953125
51,288.0,3010.0,1386.0152587890625
52,288.0,3010.0,1386.009521484375
53,288.0,3010.0,1386.00390625
54,288.0,3010.0,1385.9984130859375
55,288.0,3010.0,1385.992431640625
56,326.0,2972.0,1385.986328125
57,326.0,2972.0,1385.980224609375
58,326.0,2972.0,1385.9742431640625
59,326.0,2972.0,1385.9677734375
60,373.0,2925.0,1385.961181640625
61,373.0,2925.0,1385.95458984375
62,373.0,2925.0,1385.94775390625
63,373.0,2925.0,1385.9410400390625
64,373.0,2925.0,1385.9339599609375
65,380.0,2918.0,1385.9267578125
66,380.0,2918.0,1385.9195556640625
67,380.0,2918.0,1385.912109375
68,380.0,2918.0,1385.904541015625
69,434.0,2864.0,1385.89697265625
70,434.0,2864.0,1385.8890380859375
71,434.0,2864.0,1385.8812255859375
72,434.0,2864.0,1385.872802734375
73,472.0,2826.0,1385.8646240234375
74,472.0,2826.0,1385.85595703125
75,472.0,2826.0,1385.847412109375
76,472.0,2826.0,1385.83837890625
77,472.0,2826.0,1385.829345703125
78,472.0,2826.0,1385.8203125
79,472.0,2826.0,1385.810791015625
80,472.0,2826.0,1385.8011474609375
81,472.0,2826.0,1385.791748046875
82,472.0,2826.0,1385.7818603515625
83,472.0,2826.0,1385.771484375
84,472.0,2826.0,1385.76123046875
85,472.0,2826.0,1385.750732421875
86,472.0,2826.0,1385.739990234375
87,472.0,2826.0,1385.72900390625
88,472.0,2826.0,1385.718017578125
89,472.0,2826.0,1385.70654296875
90,472.0,2826.0,1385.6949462890625
91,472.0,2826.0,1385.6832275390625
92,472.0,2826.0,1385.671142578125
93,482.0,2816.0,1385.658935546875
94,482.0,2816.0,1385.646484375
95,482.0,2816.0,1385.633544921875
96,482.0,2816.0,1385.62060546875
97,482.0,2816.0,1385.607421875
98,482.0,2816.0,1385.593994140625
99,482.0,2816.0,1385.580078125
100,482.0,2816.0,1385.566162109375
101,482.0,2816.0,1385.5517578125
102,482.0,2816.0,1385.537109375
103,482.0,2816.0,1385.522216796875
104,482.0,2816.0,1385.5072021484375
105,482.0,2816.0,1385.49169921875
106,482.0,2816.0,1385.4759521484375
107,482.0,2816.0,1385.4599609375
108,482.0,2816.0,1385.443603515625
109,482.0,2816.0,1385.4267578125
110,482.0,2816.0,1385.4097900390625
111,482.0,2816.0,1385.392578125
112,482.0,2816.0,1385.374755859375
113,482.0,2816.0,1385.3570556640625
114,482.0,2816.0,1385.33837890625
115,482.0,2816.0,1385.31982421875
116,482.0,2816.0,1385.30078125
117,482.0,2816.0,1385.28125
118,482.0,2816.0,1385.2613525390625
119,482.0,2816.0,1385.2412109375
120,482.0,2816.0,1385.220703125
121,482.0,2816.0,1385.1998291015625
122,482.0,2816.0,1385.1783447265625
123,482.0,2816.0,1385.1566162109375
124,482.0,2816.0,1385.1343994140625
125,482.0,2816.0,1385.11181640625
126,482.0,2816.0,1385.088623046875
127,482.0,2816.0,1385.065185546875
128,482.0,2816.0,1385.041259765625
129,482.0,2816.0,1385.016845703125
130,482.0,2816.0,1384.991943359375
131,482.0,2816.0,1384.966552734375
132,482.0,2816.0,1384.94091796875
133,482.0,2816.0,1384.91455078125
134,482.0,2816.0,1384.8876953125
135,482.0,2816.0,1384.8603515625
136,482.0,2816.0,1384.83251953125
137,482.0,2816.0,1384.803955078125
138,482.0,2816.0,1384.775146484375
139,482.0,2816.0,1384.74560546875
140,482.0,2816.0,1384.715576171875
141,482.0,2816.0,1384.68505859375
142,482.0,2816.0,1384.65380859375
143,482.0,2816.0,1384.6220703125
144,482.0,2816.0,1384.589599609375
145,482.0,2816.0,1384.556640625
146,482.0,2816.0,1384.52294921875
147,482.0,2816.0,1384.48876953125
148,482.0,2816.0,1384.453857421875
149,482.0,2816.0,1384.418212890625
150,482.0,2816.0,1384.382080078125
151,482.0,2816.0,1384.344970703125
152,482.0,2816.0,1384.307373046875
153,482.0,2816.0,1384.26904296875
154,482.0,2816.0,1384.22998046875
155,482.0,2816.0,1384.190185546875
156,482.0,2816.0,1384.149658203125
157,482.0,2816.0,1384.1083984375
158,482.0,2816.0,1384.06640625
159,482.0,2816.0,1384.0234375
160,482.0,2816.0,1383.9798583984375
161,482.0,2816.0,1383.9351806640625
162,482.0,2816.0,1383.8900146484375
163,482.0,2816.0,1383.84375
164,482.0,2816.0,1383.796875
165,482.0,2816.0,1383.748779296875
166,482.0,2816.0,1383.7001953125
167,482.0,2816.0,1383.650390625
168,482.0,2816.0,1383.599609375
169,482.0,2816.0,1383.5482177734375
170,482.0,2816.0,1383.49560546875
171,482.0,2816.0,1383.442138671875
172,482.0,2816.0,1383.387451171875
173,482.0,2816.0,1383.33203125
174,482.0,2816.0,1383.275390625
175,482.0,2816.0,1383.2177734375
176,482.0,2816.0,1383.1591796875
177,482.0,2816.0,1383.099365234375
178,482.0,2816.0,1383.0384521484375
179,482.0,2816.0,1382.9765625
180,482.0,2816.0,1382.9134521484375
181,482.0,2816.0,1382.8489990234375
182,482.0,2816.0,1382.783447265625
183,482.0,2816.0,1382.716796875
184,482.0,2816.0,1382.6490478515625
185,482.0,2816.0,1382.579833984375
186,482.0,2816.0,1382.5091552734375
187,482.0,2816.0,1382.4375
188,482.0,2816.0,1382.3646240234375
189,482.0,2816.0,1382.2900390625
190,482.0,2816.0,1382.21435546875
191,482.0,2816.0,1382.13720703125
192,482.0,2816.0,1382.05859375
193,482.0,2816.0,1381.978759765625
194,482.0,2816.0,1381.897216796875
195,482.0,2816.0,1381.814453125
196,482.0,2816.0,1381.72998046875
197,482.0,2816.0,1381.64404296875
198,482.0,2816.0,1381.556396484375
199,482.0,2816.0,1381.46728515625
200,482.0,2816.0,1381.3765869140625
201,482.0,2816.0,1381.2841796875
202,482.0,2816.0,1381.190185546875
203,482.0,2816.0,1381.0943603515625
204,482.0,2816.0,1380.9970703125
205,482.0,2816.0,1380.89794921875
206,482.0,2816.0,1380.796875
207,482.0,2816.0,1380.6939697265625
208,482.0,2816.0,1380.58935546875
209,482.0,2816.0,1380.4830322265625
210,482.0,2816.0,1380.3746337890625
211,482.0,2816.0,1380.26416015625
212,482.0,2816.0,1380.15185546875
213,482.0,2816.0,1380.037353515625
214,482.0,2816.0,1379.921142578125
215,482.0,2816.0,1379.802734375
216,482.0,2816.0,1379.6822509765625
217,482.0,2816.0,1379.559326171875
218,482.0,2816.0,1379.4345703125
219,482.0,2816.0,1379.307373046875
220,482.0,2816.0,1379.177978515625
221,482.0,2816.0,1379.04638671875
222,482.0,2816.0,1378.91259765625
223,482.0,2816.0,1378.776123046875
224,482.0,2816.0,1378.637451171875
225,482.0,2816.0,1378.4964599609375
226,482.0,2816.0,1378.352783203125
227,482.0,2816.0,1378.20654296875
228,482.0,2816.0,1378.057861328125
229,482.0,2816.0,1377.9066162109375
230,482.0,2816.0,1377.7525634765625
231,482.0,2816.0,1377.595947265625
232,482.0,2816.0,1377.436767578125
233,482.0,2816.0,1377.274658203125
234,482.0,2816.0,1377.109619140625
235,482.0,2816.0,1376.94189453125
236,482.0,2816.0,1376.771240234375
237,482.0,2816.0,1376.59765625
238,482.0,2816.0,1376.4208984375
239,482.0,2816.0,1376.2412109375
240,482.0,2816.0,1376.058349609375
241,482.0,2816.0,1375.87255859375
242,482.0,2816.0,1375.683349609375
243,482.0,2816.0,1375.4910888671875
244,482.0,2816.0,1375.29541015625
245,482.0,2816.0,1375.096435546875
246,482.0,2816.0,1374.8941650390625
247,482.0,2816.0,1374.6884765625
248,482.0,2816.0,1374.47900390625
249,482.0,2816.0,1374.266357421875
250,482.0,2816.0,1374.0498046875
251,482.0,2816.0,1373.829833984375
252,482.0,2816.0,1373.60595703125
253,482.0,2816.0,1373.37841796875
254,482.0,2816.0,1373.14697265625
255,482.0,2816.0,1372.91162109375
256,482.0,2816.0,1372.67236328125
257,482.0,2816.0,1372.42919921875
258,482.0,2816.0,1372.1820068359375
259,482.0,2816.0,1371.930419921875
260,482.0,2816.0,1371.675048828125
261,482.0,2816.0,1371.4150390625
262,482.0,2816.0,1371.1510009765625
263,482.0,2816.0,1370.882568359375
264,482.0,2816.0,1370.609619140625
265,482.0,2816.0,1370.33203125
266,482.0,2816.0,1370.050048828125
