graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G19,1,1.159999966621399,0.8620690107345581,1.0,-594.693603515625,-56.5,-56.5,36.0,36.0,554.4776611328125,-7.999598026275635,-594.693603515625,0.009999996982514858,0.00999949686229229,7.96186359366402e-05,0.0,1.0,small_1_3,3,plain
G19,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-583.8306884765625,-56.5,-56.5,87.0,114.0,554.406982421875,-12.981895446777344,-583.8306884765625,0.01663513295352459,0.01663513109087944,5.868372682016343e-06,0.0,1.0,small_1_3,3,plain
G19,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-577.9873046875,-56.5,-56.5,123.0,123.0,554.1348266601562,-23.523624420166016,-577.9873046875,0.03093666210770607,0.03093666210770607,7.662863481527893e-07,0.0,1.0,small_1_3,3,plain
G19,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-585.1585693359375,-56.5,-56.5,-85.0,144.0,552.822509765625,-48.18080139160156,-585.1585693359375,0.06507664918899536,0.06507664173841476,2.752764157776255e-05,0.0,1.0,small_1_3,3,plain
G19,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-620.1483764648438,-56.50001525878906,-56.500003814697266,-325.0,144.0,545.7216186523438,-106.6267318725586,-620.1483764648438,0.14801868796348572,0.14801862835884094,0.0001073890962288715,0.0,1.0,small_1_3,3,plain
G19,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-691.689453125,-31.997821807861328,-29.422801971435547,785.0,785.0,515.070068359375,-200.62582397460938,-691.689453125,0.31138789653778076,0.28646501898765564,0.09606453031301498,0.0,0.30766600370407104,small_1_3,3,plain
G19,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-834.4776611328125,159.66763305664062,166.48382568359375,856.0,856.0,431.7774353027344,-248.8606719970703,-834.4776611328125,0.5365018248558044,0.36578860878944397,0.34107711911201477,0.0,0.05389648303389549,small_1_3,3,plain
G19,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-961.6461181640625,383.5123596191406,393.3204040527344,863.0,863.0,327.4330139160156,-264.6201477050781,-961.6461181640625,0.7085335850715637,0.4007391333580017,0.5264748334884644,0.0,0.03207031264901161,small_1_3,3,plain
G19,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-1012.1780395507812,509.6645812988281,519.4222412109375,864.0,864.0,257.25830078125,-263.65521240234375,-1012.1780395507812,0.7948063611984253,0.4117552936077118,0.6214869618415833,0.0,0.024921873584389687,small_1_3,3,plain
G19,450,0.8994631767272949,1.111774206161499,0.775387704372406,-1027.02490234375,576.9971923828125,586.642578125,865.0,865.0,215.82846069335938,-255.89797973632812,-1027.02490234375,0.8380422592163086,0.41253232955932617,0.6714210510253906,0.005664062220603228,0.024550780653953552,small_1_3,3,plain
G19,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-1028.685302734375,618.3076171875,627.9871826171875,867.0,867.0,189.60118103027344,-245.33932495117188,-1028.685302734375,0.8627183437347412,0.40869444608688354,0.7023124694824219,0.04209960997104645,0.024101562798023224,small_1_3,3,plain
G19,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-1024.912841796875,647.113525390625,656.7991943359375,869.0,869.0,171.41812133789062,-233.561767578125,-1024.912841796875,0.8786306381225586,0.40249133110046387,0.7247257828712463,0.07441405951976776,0.022431639954447746,small_1_3,3,plain
G19,600,0.8124241828918457,1.230884075164795,0.7003501653671265,-1018.621826171875,669.0951538085938,678.7725219726562,870.0,870.0,157.7860870361328,-221.33737182617188,-1018.621826171875,0.8899569511413574,0.395047664642334,0.7423049807548523,0.1076367199420929,0.020937498658895493,small_1_3,3,plain
