graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G7,1,1.159999966621399,0.8620690107345581,1.0,-576.1936645507812,-75.0,-75.0,127.0,127.0,554.4776611328125,-7.999628067016602,-576.1936645507812,0.010000040754675865,0.009999535046517849,8.025670103961602e-05,0.0,1.0,small_1_3,1,random
G7,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-565.330810546875,-75.0,-75.0,246.0,262.0,554.406982421875,-12.981950759887695,-565.330810546875,0.01663520559668541,0.01663520559668541,5.769653398601804e-06,0.0,1.0,small_1_3,1,random
G7,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-559.4873657226562,-75.0,-75.0,369.0,463.0,554.134765625,-23.523725509643555,-559.4873657226562,0.030936794355511665,0.030936794355511665,7.41956739602756e-07,0.0,1.0,small_1_3,1,random
G7,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-566.65869140625,-75.0,-75.0,-367.0,476.0,552.822509765625,-48.180992126464844,-566.65869140625,0.06507690995931625,0.06507689505815506,3.1025163480080664e-05,0.0,1.0,small_1_3,1,random
G7,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-601.6486206054688,-75.00003051757812,-75.0000228881836,-952.0,476.0,545.7215576171875,-106.6270523071289,-601.6486206054688,0.14801916480064392,0.14801907539367676,0.00011697822628775612,0.0,1.0,small_1_3,1,random
G7,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-743.11962890625,89.41485595703125,96.35032653808594,1961.0,1961.0,510.30712890625,-135.48016357421875,-743.11962890625,0.3290514647960663,0.1934462934732437,0.2477080225944519,0.0,0.037431638687849045,small_1_3,1,random
G7,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-1258.215087890625,747.845458984375,768.98681640625,1980.0,1980.0,378.59765625,-136.88214111328125,-1258.215087890625,0.6341543197631836,0.20119662582874298,0.5827886462211609,0.0,0.006191405933350325,small_1_3,1,random
G7,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-1659.407958984375,1289.6634521484375,1317.66748046875,1988.0,1988.0,244.04054260253906,-136.0781707763672,-1659.407958984375,0.8141648173332214,0.20607596635818481,0.770260751247406,0.0,0.0026367187965661287,small_1_3,1,random
G7,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-1819.085205078125,1528.16259765625,1560.6207275390625,1992.0,1992.0,171.8419189453125,-131.3715362548828,-1819.085205078125,0.8855459690093994,0.20516540110111237,0.8450848460197449,0.0,0.0018554687267169356,small_1_3,1,random
G7,450,0.8994631767272949,1.111774206161499,0.775387704372406,-1887.7999267578125,1643.288818359375,1676.46875,1993.0,1993.0,132.7064208984375,-125.14649963378906,-1887.7999267578125,0.9184061884880066,0.20174826681613922,0.8802716135978699,0.0007812499534338713,0.0017187499906867743,small_1_3,1,random
