graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G21,1,1.159999966621399,0.8620690107345581,1.0,-617.693603515625,-33.5,-33.5,42.0,42.0,554.4776611328125,-7.999599456787109,-617.693603515625,0.01000000350177288,0.009999498724937439,8.007579890545458e-05,0.0,1.0,small_1_3,3,plain
G21,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-606.8306884765625,-33.5,-33.5,114.0,114.0,554.406982421875,-12.981903076171875,-606.8306884765625,0.016635145992040634,0.016635144129395485,5.891335149499355e-06,0.0,1.0,small_1_3,3,plain
G21,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-600.9873046875,-33.5,-33.5,114.0,152.0,554.1348876953125,-23.52364158630371,-600.9873046875,0.03093668445944786,0.03093668445944786,7.671877142456651e-07,0.0,1.0,small_1_3,3,plain
G21,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-608.1585693359375,-33.5,-33.5,-87.0,173.0,552.822509765625,-48.18083572387695,-608.1585693359375,0.06507669389247894,0.06507668644189835,2.757796573860105e-05,0.0,1.0,small_1_3,3,plain
G21,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-643.1484375,-33.50001525878906,-33.50000762939453,-339.0,173.0,545.7216186523438,-106.62678527832031,-643.1484375,0.1480187624692917,0.1480187028646469,0.00010768353968160227,0.0,1.0,small_1_3,3,plain
G21,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-713.199462890625,-12.394899368286133,-9.312397003173828,822.0,822.0,515.1890869140625,-202.4120635986328,-713.199462890625,0.3109401762485504,0.2890155017375946,0.09105368703603745,0.0,0.3196777403354645,small_1_3,3,plain
G21,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-852.2156982421875,176.68804931640625,189.24923706054688,882.0,882.0,432.3182373046875,-249.0447540283203,-852.2156982421875,0.5355757474899292,0.36605915427207947,0.3411794602870941,0.0,0.05443359166383743,small_1_3,3,plain
G21,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-978.1494140625,400.19000244140625,420.8326721191406,899.0,900.0,327.51702880859375,-264.3653869628906,-978.1494140625,0.7086226344108582,0.4003533124923706,0.5296497941017151,0.0,0.027265625074505806,small_1_3,3,plain
G21,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-1028.3236083984375,526.7261962890625,552.342041015625,904.0,904.0,256.7964782714844,-263.1679992675781,-1028.3236083984375,0.7956138253211975,0.41099438071250916,0.6260701417922974,0.0,0.020722655579447746,small_1_3,3,plain
G21,450,0.8994631767272949,1.111774206161499,0.775387704372406,-1043.012451171875,594.513427734375,622.169921875,909.0,909.0,214.92330932617188,-255.18353271484375,-1043.012451171875,0.8393356800079346,0.4113805294036865,0.6772642135620117,0.007373046595603228,0.017949217930436134,small_1_3,3,plain
G21,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-1044.667236328125,636.3399047851562,664.8428344726562,909.0,909.0,188.283935546875,-244.43563842773438,-1044.667236328125,0.86443692445755,0.4071890413761139,0.7092950940132141,0.03910156339406967,0.01679687388241291,small_1_3,3,plain
G21,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-1040.93408203125,665.505126953125,694.407470703125,911.0,911.0,169.73977661132812,-232.60372924804688,-1040.93408203125,0.8807002902030945,0.4008403718471527,0.7320082783699036,0.0756542980670929,0.017119139432907104,small_1_3,3,plain
G21,600,0.8124241828918457,1.230884075164795,0.7003501653671265,-1034.7183837890625,687.8125610351562,717.226806640625,912.0,912.0,155.8267822265625,-220.30841064453125,-1034.7183837890625,0.8922773599624634,0.39321115612983704,0.7499128580093384,0.10768554359674454,0.016777344048023224,small_1_3,3,plain
G21,650,0.7834111452102661,1.2764689922332764,0.6753376722335815,-1027.2515869140625,705.9351806640625,735.7648315429688,912.0,912.0,144.7371063232422,-207.92774963378906,-1027.2515869140625,0.9011536836624146,0.3848588466644287,0.7649679183959961,0.14220702648162842,0.016718748956918716,small_1_3,3,plain
G21,700,0.7543981075286865,1.3255600929260254,0.6503251791000366,-1019.1673583984375,721.3638305664062,751.4983520507812,912.0,912.0,135.458740234375,-195.61370849609375,-1019.1673583984375,0.9083765745162964,0.3759921193122864,0.7782177329063416,0.17603515088558197,0.01650390587747097,small_1_3,3,plain
G21,750,0.7253851294517517,1.3785780668258667,0.6253126859664917,-1010.8173828125,734.9606323242188,765.2874145507812,912.0,912.0,127.38973236083984,-183.45010375976562,-1010.8173828125,0.9145368933677673,0.36671677231788635,0.7903429269790649,0.220947265625,0.016542969271540642,small_1_3,3,plain
G21,800,0.6963721513748169,1.4360138177871704,0.600300133228302,-1002.3947143554688,747.2322387695312,777.6426391601562,912.0,912.0,120.16008758544922,-171.48635864257812,-1002.3947143554688,0.9199798107147217,0.3570846617221832,0.8016396760940552,0.25589844584465027,0.017080077901482582,small_1_3,3,plain
