graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G2,1,1.159999966621399,0.8620690107345581,1.0,-10239.193359375,9588.0,9588.0,9794.0,9794.0,554.4776611328125,-7.999616622924805,-10239.193359375,0.010000024922192097,0.009999520145356655,8.012512262212113e-05,0.0,1.0,small_1_3,1,random
G2,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-10228.330078125,9588.0,9588.0,9899.0,9944.0,554.406982421875,-12.98193073272705,-10228.330078125,0.01663517951965332,0.01663517951965332,5.773489647253882e-06,0.0,1.0,small_1_3,1,random
G2,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-10222.48828125,9588.0,9588.0,10066.0,10115.0,554.134765625,-23.52368927001953,-10222.48828125,0.030936747789382935,0.030936747789382935,7.382977855741046e-07,0.0,1.0,small_1_3,1,random
G2,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-10229.658203125,9588.0,9588.0,8999.0,10115.0,552.822509765625,-48.180908203125,-10229.658203125,0.0650767907500267,0.06507677584886551,1.9162112948833965e-05,0.0,1.0,small_1_3,1,random
G2,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-10264.6484375,9588.0,9588.0,3370.0,10115.0,545.7216186523438,-106.6268310546875,-10264.6484375,0.14801883697509766,0.1480187624692917,0.00012784717546310276,0.0,1.0,small_1_3,1,random
G2,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-10359.78125,9651.638671875,9668.666015625,11540.0,11540.0,514.5057983398438,-185.65443420410156,-10359.78125,0.3135867714881897,0.2650879919528961,0.1569756716489792,0.0,0.076416015625,small_1_3,1,random
G2,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-10856.16796875,10330.4619140625,10355.5380859375,11575.0,11576.0,389.0730285644531,-141.88430786132812,-10856.16796875,0.6169053316116333,0.20854905247688293,0.5611396431922913,0.0,0.006425781175494194,small_1_3,1,random
G2,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-11270.04296875,10892.703125,10920.5595703125,11589.0,11589.0,248.12806701660156,-139.7601318359375,-11270.04296875,0.8096601963043213,0.21165187656879425,0.7633395791053772,0.0,0.0032226562034338713,small_1_3,1,random
G2,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-11431.4619140625,11135.9541015625,11165.2861328125,11591.0,11591.0,173.05099487304688,-134.8341064453125,-11431.4619140625,0.8843877911567688,0.21057292819023132,0.8418318033218384,0.0,0.002099609235301614,small_1_3,1,random
G2,450,0.8994631767272949,1.111774206161499,0.775387704372406,-11498.9287109375,11250.7724609375,11283.1474609375,11592.0,11593.0,133.10897827148438,-128.4295196533203,-11498.9287109375,0.917982816696167,0.20704080164432526,0.8777734041213989,0.0012402343563735485,0.0018359374953433871,small_1_3,1,random
G2,500,0.8704501390457153,1.1488308906555176,0.7503751516342163,-11532.62890625,11316.6142578125,11349.9228515625,11595.0,11595.0,108.7155532836914,-121.38261413574219,-11532.62890625,0.9364904761314392,0.20220321416854858,0.8987646102905273,0.24961914122104645,0.0015527342911809683,small_1_3,1,random
G2,550,0.8414371609687805,1.1884428262710571,0.7253626585006714,-11551.2490234375,11359.3203125,11392.48046875,11595.0,11595.0,92.23970794677734,-114.31391906738281,-11551.2490234375,0.948104977607727,0.19699440896511078,0.9124084115028381,0.479736328125,0.0015722656389698386,small_1_3,1,random
G2,600,0.8124241828918457,1.230884075164795,0.7003501653671265,-11562.1630859375,11389.654296875,11422.39453125,11595.0,11595.0,80.27642059326172,-107.28993225097656,-11562.1630859375,0.9560869932174683,0.19149337708950043,0.9223608374595642,0.6018750071525574,0.0014453125186264515,small_1_3,1,random
