graph,step,temperature,beta,gamma,loss,mean_expected_cut,max_expected_cut,step_best_raw_cut,global_best_raw_cut_so_far,mean_entropy,mean_driver_energy,mean_free_energy,mean_R,mean_abs_rx,mean_abs_rz,frac_polarized,frac_ambiguous,run_group,partition,graph_type
G18,1,1.159999966621399,0.8620690107345581,1.0,-683.193603515625,32.0,32.0,110.0,110.0,554.4776611328125,-7.999599456787109,-683.193603515625,0.009999999776482582,0.009999498724937439,7.987362187122926e-05,0.0,1.0,small_1_3,3,plain
G18,50,1.1315672397613525,0.8837300539016724,0.9754877686500549,-672.3306884765625,32.0,32.0,148.0,181.0,554.406982421875,-12.981898307800293,-672.3306884765625,0.016635138541460037,0.016635136678814888,5.876808700122638e-06,0.0,1.0,small_1_3,3,plain
G18,100,1.102554202079773,0.9069848656654358,0.9504752159118652,-666.4873046875,32.0,32.0,160.0,192.0,554.1348876953125,-23.523632049560547,-666.4873046875,0.030936671420931816,0.030936671420931816,7.640426815669343e-07,0.0,1.0,small_1_3,3,plain
G18,150,1.0735411643981934,0.9314966797828674,0.9254627227783203,-673.6585693359375,32.0,32.0,11.0,230.0,552.822509765625,-48.180816650390625,-673.6585693359375,0.06507666409015656,0.06507665663957596,2.7978339858236723e-05,0.0,1.0,small_1_3,3,plain
G18,200,1.0445282459259033,0.9573699831962585,0.9004502296447754,-708.6483764648438,31.999988555908203,31.9999942779541,-277.0,230.0,545.7216186523438,-106.62675476074219,-708.6483764648438,0.1480187177658081,0.14801865816116333,0.00010665640002116561,0.0,1.0,small_1_3,3,plain
G18,250,1.0155152082443237,0.984721839427948,0.8754377365112305,-779.154541015625,54.02229309082031,56.299041748046875,883.0,883.0,515.1573486328125,-201.982177734375,-779.154541015625,0.3110583424568176,0.28840166330337524,0.09261127561330795,0.0,0.31496092677116394,small_1_3,3,plain
G18,300,0.9865021705627441,1.01368248462677,0.8504252433776855,-920.6347045898438,247.66159057617188,254.562744140625,952.0,952.0,431.8195495605469,-246.982177734375,-920.6347045898438,0.5365883708000183,0.3630274534225464,0.34782668948173523,0.0,0.043535154312849045,small_1_3,3,plain
G18,350,0.9574891924858093,1.0443981885910034,0.8254126906394958,-1049.8128662109375,475.9590759277344,487.982177734375,966.0,966.0,325.8970642089844,-261.81085205078125,-1049.8128662109375,0.7110015749931335,0.39648476243019104,0.5379036068916321,0.0,0.022470703348517418,small_1_3,3,plain
G18,400,0.9284762144088745,1.077033519744873,0.8004001975059509,-1101.30224609375,603.7254028320312,618.0875244140625,970.0,970.0,254.75588989257812,-261.04217529296875,-1101.30224609375,0.7980759143829346,0.4076744616031647,0.6329291462898254,0.0,0.019228514283895493,small_1_3,3,plain
G18,450,0.8994631767272949,1.111774206161499,0.775387704372406,-1116.527099609375,671.6217041015625,686.94189453125,970.0,970.0,213.0069580078125,-253.31365966796875,-1116.527099609375,0.8413846492767334,0.4083660840988159,0.6830785870552063,0.0072167967446148396,0.014980467967689037,small_1_3,3,plain
